surah,ayah,arabic_text,translation,footnotes
80,1,عَبَسَ وَتَوَلَّىٰٓ,Y (Muhammad) cau mày và quay mặt sang phía khác.,
80,2,أَن جَآءَهُ ٱلۡأَعۡمَىٰ,Do một người mù đã đến gặp Y.,
80,3,وَمَا يُدۡرِيكَ لَعَلَّهُۥ يَزَّكَّىٰٓ,"(Này Muhammad), Ngươi biết điều gì chăng? Biết đâu người đàn ông (mù) đó sẽ được tẩy sạch.",
80,4,أَوۡ يَذَّكَّرُ فَتَنفَعَهُ ٱلذِّكۡرَىٰٓ,Hoặc được nhắc nhở và điều nhắc nhở đó mang lại điều hữu ích cho y.,
80,5,أَمَّا مَنِ ٱسۡتَغۡنَىٰ,Đối với kẻ tự cho là mình giàu có và đầy đủ.,
80,6,فَأَنتَ لَهُۥ تَصَدَّىٰ,Ngươi lại ân cần với hắn.,
80,7,وَمَا عَلَيۡكَ أَلَّا يَزَّكَّىٰ,Và Ngươi phải chịu trách nhiệm gì nếu người mù đó không được tẩy sạch.,
80,8,وَأَمَّا مَن جَآءَكَ يَسۡعَىٰ,Còn đối với ai hối hả chạy đến Ngươi.,
80,9,وَهُوَ يَخۡشَىٰ,Vì thực sự kính sợ (Allah).,
80,10,فَأَنتَ عَنۡهُ تَلَهَّىٰ,Ngươi lại lơ là và thờ ơ với y.,
80,11,كَلَّآ إِنَّهَا تَذۡكِرَةٞ,"Không, đây thực sự là một lời cảnh tỉnh.",
80,12,فَمَن شَآءَ ذَكَرَهُۥ,"Vì vậy, ai muốn thì hãy nhớ lấy.",
80,13,فِي صُحُفٖ مُّكَرَّمَةٖ,Những điều trong các tờ Kinh cao quý.,
80,14,مَّرۡفُوعَةٖ مُّطَهَّرَةِۭ,"Uyên thâm, tinh khiết.",
80,15,بِأَيۡدِي سَفَرَةٖ,Do bàn tay của các vị Thiên Thần,
80,16,كِرَامِۭ بَرَرَةٖ,Vinh dự và đạo đức (ghi chép).,
80,17,قُتِلَ ٱلۡإِنسَٰنُ مَآ أَكۡفَرَهُۥ,"Thật vậy, con người đáng muôn chết, sao y lại dám phủ nhận Ngài (Allah)?",
80,18,مِنۡ أَيِّ شَيۡءٍ خَلَقَهُۥ,Từ cái gì y được Ngài tạo ra?,
80,19,مِن نُّطۡفَةٍ خَلَقَهُۥ فَقَدَّرَهُۥ,Từ một giọt tịnh dịch rồi được ấn định hình hài.,
80,20,ثُمَّ ٱلسَّبِيلَ يَسَّرَهُۥ,"Rồi, y được mở cho con đường dễ dàng (trong cuộc sống).",
80,21,ثُمَّ أَمَاتَهُۥ فَأَقۡبَرَهُۥ,Rồi Ngài làm cho y chết đi và cho y xuống mộ.,
80,22,ثُمَّ إِذَا شَآءَ أَنشَرَهُۥ,"Rồi khi muốn, Ngài sẽ làm cho y sống lại.",
80,23,كَلَّا لَمَّا يَقۡضِ مَآ أَمَرَهُۥ,"Quả thật, con người không thi hành theo mệnh lệnh của Ngài.",
80,24,فَلۡيَنظُرِ ٱلۡإِنسَٰنُ إِلَىٰ طَعَامِهِۦٓ,Con người hãy nhìn thức ăn của y xem.,
80,25,أَنَّا صَبَبۡنَا ٱلۡمَآءَ صَبّٗا,"Quả thật, TA (Allah) đã xối nước xuống dồi dào.",
80,26,ثُمَّ شَقَقۡنَا ٱلۡأَرۡضَ شَقّٗا,Rồi TA đã làm đất nứt thành mảnh.,
80,27,فَأَنۢبَتۡنَا فِيهَا حَبّٗا,TA làm mọc ra các hạt trong đó.,
80,28,وَعِنَبٗا وَقَضۡبٗا,Nho và rau cải xanh tươi.,
80,29,وَزَيۡتُونٗا وَنَخۡلٗا,Ô liu và chà là.,
80,30,وَحَدَآئِقَ غُلۡبٗا,Và những khu vườn rậm rạp.,
80,31,وَفَٰكِهَةٗ وَأَبّٗا,Và trái quả và cây cỏ.,
80,32,مَّتَٰعٗا لَّكُمۡ وَلِأَنۡعَٰمِكُمۡ,Một nguồn lương thực cho các ngươi và gia súc của các ngươi.,
80,33,فَإِذَا جَآءَتِ ٱلصَّآخَّةُ,Nhưng khi tiếng còi hụ chát chúa xảy đến.,
80,34,يَوۡمَ يَفِرُّ ٱلۡمَرۡءُ مِنۡ أَخِيهِ,Đó là Ngày mà mỗi người sẽ chạy bỏ anh em của mình.,
80,35,وَأُمِّهِۦ وَأَبِيهِ,Bỏ mẹ bỏ cha.,
80,36,وَصَٰحِبَتِهِۦ وَبَنِيهِ,Bỏ vợ và con cái.,
80,37,لِكُلِّ ٱمۡرِيٕٖ مِّنۡهُمۡ يَوۡمَئِذٖ شَأۡنٞ يُغۡنِيهِ,"Vào Ngày đó, mỗi người quá lo âu cho bản thân mình đến nỗi quên bẵng đi người khác.",
80,38,وُجُوهٞ يَوۡمَئِذٖ مُّسۡفِرَةٞ,"Vào Ngày đó, có những gương mặt sẽ sáng rỡ.",
80,39,ضَاحِكَةٞ مُّسۡتَبۡشِرَةٞ,Tươi cười với những tin vui.,
80,40,وَوُجُوهٞ يَوۡمَئِذٍ عَلَيۡهَا غَبَرَةٞ,Và vào Ngày đó cũng có những gương mặt sẽ bị phủ đầy bụi.,
80,41,تَرۡهَقُهَا قَتَرَةٌ,Đen đúa và âu sầu.,
80,42,أُوْلَٰٓئِكَ هُمُ ٱلۡكَفَرَةُ ٱلۡفَجَرَةُ,"Đó là những kẻ vô đức tin, tội lỗi, xấu xa.",
