surah,ayah,arabic_text,translation,footnotes
68,1,نٓۚ وَٱلۡقَلَمِ وَمَا يَسۡطُرُونَ,Nun.[1] Thề bởi cây viết và những gì họ (nhân loại) ghi chép.,[1] Xem lại phần chú thích ở câu 1 của chương Al-Baqarah.
68,2,مَآ أَنتَ بِنِعۡمَةِ رَبِّكَ بِمَجۡنُونٖ,"(Hỡi Muhammad!) với hồng ân Thượng Đế của Ngươi, Ngươi không phải là một kẻ điên.",
68,3,وَإِنَّ لَكَ لَأَجۡرًا غَيۡرَ مَمۡنُونٖ,"Quả thật, Ngươi chắc chắn sẽ có được một phần thưởng vô tận.",
68,4,وَإِنَّكَ لَعَلَىٰ خُلُقٍ عَظِيمٖ,"Và quả thật, Ngươi là người có phẩm chất đạo đức vĩ đại.",
68,5,فَسَتُبۡصِرُ وَيُبۡصِرُونَ,"Vì vậy, Ngươi sẽ thấy và chúng cũng sẽ thấy.",
68,6,بِأَييِّكُمُ ٱلۡمَفۡتُونُ,Ai trong các ngươi là kẻ mắc bệnh điên.,
68,7,إِنَّ رَبَّكَ هُوَ أَعۡلَمُ بِمَن ضَلَّ عَن سَبِيلِهِۦ وَهُوَ أَعۡلَمُ بِٱلۡمُهۡتَدِينَ,"Thật vậy, Thượng Đế của Ngươi biết rõ nhất ai đã đi chệch hướng khỏi con đường của Ngài và Ngài biết rõ nhất ai là những người được hướng dẫn.",
68,8,فَلَا تُطِعِ ٱلۡمُكَذِّبِينَ,"Vì vậy, Ngươi đừng nghe theo những kẻ phủ nhận (Thông Điệp Ngươi mang đến).",
68,9,وَدُّواْ لَوۡ تُدۡهِنُ فَيُدۡهِنُونَ,Chúng mong muốn nếu Ngươi nhượng bộ thì chúng cũng sẽ nhượng bộ.,
68,10,وَلَا تُطِعۡ كُلَّ حَلَّافٖ مَّهِينٍ,Ngươi đừng nghe theo những kẻ có thói quen thề thốt một cách vô bổ và đáng khinh.,
68,11,هَمَّازٖ مَّشَّآءِۭ بِنَمِيمٖ,Kẻ chuyên nói xấu sau lưng và chuyên tới lui mách lẻo chuyện thiên hạ.,
68,12,مَّنَّاعٖ لِّلۡخَيۡرِ مُعۡتَدٍ أَثِيمٍ,"Kẻ cản trở điều tốt, vượt quá giới hạn và tội lỗi.",
