surah,ayah,arabic_text,translation,footnotes
88,1,هَلۡ أَتَىٰكَ حَدِيثُ ٱلۡغَٰشِيَةِ,Ngươi (Thiên Sứ Muhammad) có nghe câu chuyện về biến cố tràn ngập chưa?,
88,2,وُجُوهٞ يَوۡمَئِذٍ خَٰشِعَةٌ,"Vào Ngày đó, có những gương mặt sẽ ảm đạm vì sợ hãi.",
88,3,عَامِلَةٞ نَّاصِبَةٞ,Mệt mỏi và kiệt sức.,
88,4,تَصۡلَىٰ نَارًا حَامِيَةٗ,Chúng sẽ vào trong Hỏa Ngục cháy bùng.,
88,5,تُسۡقَىٰ مِنۡ عَيۡنٍ ءَانِيَةٖ,Chúng sẽ được cho uống từ một ngọn suối nước sôi.,
88,6,لَّيۡسَ لَهُمۡ طَعَامٌ إِلَّا مِن ضَرِيعٖ,Chúng sẽ không có bất cứ loại thức ăn nào ngoại trừ một loại cây đắng đầy gai góc.,
88,7,لَّا يُسۡمِنُ وَلَا يُغۡنِي مِن جُوعٖ,Không dinh dưỡng cũng chẳng làm vơi đi cơn đói.,
88,8,وُجُوهٞ يَوۡمَئِذٖ نَّاعِمَةٞ,"Vào Ngày đó, có những gương mặt sẽ rạng rỡ hân hoan.",
88,9,لِّسَعۡيِهَا رَاضِيَةٞ,Hài lòng với sự nỗ lực và phấn đấu của họ.,
88,10,فِي جَنَّةٍ عَالِيَةٖ,(Họ sẽ ở) trong một ngôi vườn trên cao.,
88,11,لَّا تَسۡمَعُ فِيهَا لَٰغِيَةٗ,"Trong đó, họ sẽ không còn nghe thấy lời sàm bậy.",
88,12,فِيهَا عَيۡنٞ جَارِيَةٞ,"Trong đó, có suối chảy.",
88,13,فِيهَا سُرُرٞ مَّرۡفُوعَةٞ,"Trong đó, có các bệ ngồi cao.",
88,14,وَأَكۡوَابٞ مَّوۡضُوعَةٞ,Với các cốc thức uống được dọn sẵn.,
88,15,وَنَمَارِقُ مَصۡفُوفَةٞ,Với những chiếc gối tựa được sắp thành hàng.,
88,16,وَزَرَابِيُّ مَبۡثُوثَةٌ,Có thảm trải xung quanh.,
88,17,أَفَلَا يَنظُرُونَ إِلَى ٱلۡإِبِلِ كَيۡفَ خُلِقَتۡ,(Những kẻ vô đức tin) không nhìn thấy những con lạc đà được tạo ra như thế nào ư?,
88,18,وَإِلَى ٱلسَّمَآءِ كَيۡفَ رُفِعَتۡ,(Chúng không nhìn thấy) bầu trời được nhấc lên cao như thế nào sao?,
88,19,وَإِلَى ٱلۡجِبَالِ كَيۡفَ نُصِبَتۡ,(Chúng không nhìn thấy) các quả núi được dựng đứng vững chắc và kiên cố ra sao ư?,
88,20,وَإِلَى ٱلۡأَرۡضِ كَيۡفَ سُطِحَتۡ,(Chúng không nhìn thấy) trái đất được trải rộng như thế nào sao?,
88,21,فَذَكِّرۡ إِنَّمَآ أَنتَ مُذَكِّرٞ,"Vì vậy, Ngươi (Thiên Sứ Muhammad) hãy nhắc nhở (chúng), quả thật, Ngươi chỉ là một người nhắc nhở.",
88,22,لَّسۡتَ عَلَيۡهِم بِمُصَيۡطِرٍ,Ngươi không phải là người kiểm soát chúng.,
88,23,إِلَّا مَن تَوَلَّىٰ وَكَفَرَ,Nhưng nếu ai quay lưng và vô đức tin.,
88,24,فَيُعَذِّبُهُ ٱللَّهُ ٱلۡعَذَابَ ٱلۡأَكۡبَرَ,Allah sẽ trừng phạt y bằng một hình phạt lớn nhất.,
88,25,إِنَّ إِلَيۡنَآ إِيَابَهُمۡ,Chúng chắc chắn sẽ quay về gặp TA.,
88,26,ثُمَّ إِنَّ عَلَيۡنَا حِسَابَهُم,Rồi TA có nhiệm vụ tính sổ chúng.,
