surah,ayah,arabic_text,translation,footnotes
69,1,ٱلۡحَآقَّةُ,Al-Haqqah[1],"[1] Al-Haqqah là một trong các tên gọi của Ngày Tận Thế. Al-Haqqah có nghĩa là sự thật không thể chối cãi, sự thật bất khả kháng. Sở dĩ Ngày Tận Thế được gọi là Al-Haqqah bởi vì Ngày Tận Thế là sự thật, chắc chắn xảy ra, không thể phủ nhận."
69,2,مَا ٱلۡحَآقَّةُ,Al-Haqqah là gì?,
69,3,وَمَآ أَدۡرَىٰكَ مَا ٱلۡحَآقَّةُ,Và điều gì làm cho ngươi biết Al-Haqqah là gì?,
69,4,كَذَّبَتۡ ثَمُودُ وَعَادُۢ بِٱلۡقَارِعَةِ,Đám dân Thamud và đám dân ‘Ad đã phủ nhận Al-Qa-ri’ah[2],[2] Al-Qari’ah cũng là tên gọi của Ngày Tận Thế.
69,5,فَأَمَّا ثَمُودُ فَأُهۡلِكُواْ بِٱلطَّاغِيَةِ,"Vì vậy, đối với đám dân Thamud, chúng đã bị tiêu diệt bởi một tiếng thét dữ dội.",
69,6,وَأَمَّا عَادٞ فَأُهۡلِكُواْ بِرِيحٖ صَرۡصَرٍ عَاتِيَةٖ,"Còn đối với đám dân ‘Ad, chúng đã bị tiêu diệt bởi một trận cuồng phong khủng khiếp.",
69,7,سَخَّرَهَا عَلَيۡهِمۡ سَبۡعَ لَيَالٖ وَثَمَٰنِيَةَ أَيَّامٍ حُسُومٗاۖ فَتَرَى ٱلۡقَوۡمَ فِيهَا صَرۡعَىٰ كَأَنَّهُمۡ أَعۡجَازُ نَخۡلٍ خَاوِيَةٖ,"(Allah) đã cho trận cuồng phong diễn ra trong bảy đêm và tám ngày liên tiếp. Vì vậy, Ngươi sẽ thấy người dân nơi đó ngã xuống như thể chúng là những thân cây chà là bị bứng gốc.",
69,8,فَهَلۡ تَرَىٰ لَهُم مِّنۢ بَاقِيَةٖ,"Bởi vậy, Ngươi có thấy ai trong bọn chúng còn sống sót không?",
69,9,وَجَآءَ فِرۡعَوۡنُ وَمَن قَبۡلَهُۥ وَٱلۡمُؤۡتَفِكَٰتُ بِٱلۡخَاطِئَةِ,"Pha-ra-ông và những kẻ trước hắn cũng như các thị trấn đã bị lật ngược (cũng như thế), chúng đã làm nhiều tội lỗi.",
69,10,فَعَصَوۡاْ رَسُولَ رَبِّهِمۡ فَأَخَذَهُمۡ أَخۡذَةٗ رَّابِيَةً,"Chúng đã không vâng lời các Sứ Giả của Thượng Đế của chúng, vì vậy, Ngài bắt phạt chúng bằng một sự túm bắt mạnh bạo.",
69,11,إِنَّا لَمَّا طَغَا ٱلۡمَآءُ حَمَلۡنَٰكُمۡ فِي ٱلۡجَارِيَةِ,"Thật vậy, khi nước dâng lên quá mức, TA đã chuyên chở (tổ phụ - Nuh) của các ngươi trôi nổi (trên con tàu).",
69,12,لِنَجۡعَلَهَا لَكُمۡ تَذۡكِرَةٗ وَتَعِيَهَآ أُذُنٞ وَٰعِيَةٞ,Mục đích để TA làm cho các ngươi một lời nhắc nhở và (rằng) một đôi tai (tỉnh táo) sẽ nghe và ghi nhớ nó.,
69,13,فَإِذَا نُفِخَ فِي ٱلصُّورِ نَفۡخَةٞ وَٰحِدَةٞ,"Rồi khi Còi được thổi lên với một lần thổi, (lần thổi thứ hai).",
69,14,وَحُمِلَتِ ٱلۡأَرۡضُ وَٱلۡجِبَالُ فَدُكَّتَا دَكَّةٗ وَٰحِدَةٗ,Và khi đất và những quả núi được nâng lên cao và (sau đó) bị nghiền nát chỉ bằng một cú va chạm.,
69,15,فَيَوۡمَئِذٖ وَقَعَتِ ٱلۡوَاقِعَةُ,"Vào Ngày đó, sự Phục sinh sẽ xảy ra.",
69,16,وَٱنشَقَّتِ ٱلسَّمَآءُ فَهِيَ يَوۡمَئِذٖ وَاهِيَةٞ,"(Vào Ngày đó) bầu trời sẽ chẻ ra (và các Thiên Thần đi xuống), vì vào Ngày Đó nó sẽ mỏng manh.",
69,17,وَٱلۡمَلَكُ عَلَىٰٓ أَرۡجَآئِهَاۚ وَيَحۡمِلُ عَرۡشَ رَبِّكَ فَوۡقَهُمۡ يَوۡمَئِذٖ ثَمَٰنِيَةٞ,Và các Thiên Thần sẽ ở trên ranh giới của nó; và vào Ngày Đó sẽ có tám Thiên Thần vác Ngai Vương của Thượng Đế của Ngươi bên trên họ.,
69,18,يَوۡمَئِذٖ تُعۡرَضُونَ لَا تَخۡفَىٰ مِنكُمۡ خَافِيَةٞ,"Vào Ngày đó, các ngươi sẽ được dẫn ra trình diện (trước Allah để Ngài xét xử), không có bất cứ điều bí mật nào của các ngươi được che giấu.",
69,19,فَأَمَّا مَنۡ أُوتِيَ كِتَٰبَهُۥ بِيَمِينِهِۦ فَيَقُولُ هَآؤُمُ ٱقۡرَءُواْ كِتَٰبِيَهۡ,"Đối với ai được trao cho quyển sổ (ghi chép các việc làm) của mình bằng tay phải, y sẽ nói: “Hãy lấy và đọc quyển sổ ghi chép của tôi đây này!”",
69,20,إِنِّي ظَنَنتُ أَنِّي مُلَٰقٍ حِسَابِيَهۡ,"“Quả thật, tôi đã nghĩ rằng mình sẽ phải đối mặt với sự thanh toán.”",
69,21,فَهُوَ فِي عِيشَةٖ رَّاضِيَةٖ,"Vì vậy, y sẽ có một đời sống hài lòng và toại nguyện.",
69,22,فِي جَنَّةٍ عَالِيَةٖ,Trong một Ngôi Vườn Thiên Đàng trên cao.,
69,23,قُطُوفُهَا دَانِيَةٞ,(Trái cây) của nó gần tầm tay hái.,
69,24,كُلُواْ وَٱشۡرَبُواْ هَنِيٓـَٔۢا بِمَآ أَسۡلَفۡتُمۡ فِي ٱلۡأَيَّامِ ٱلۡخَالِيَةِ,Họ sẽ được bảo: “Các ngươi hãy ăn và uống thỏa thích vì những gì mà các ngươi đã gởi đi trước cho mình trong những ngày đã qua.”,
69,25,وَأَمَّا مَنۡ أُوتِيَ كِتَٰبَهُۥ بِشِمَالِهِۦ فَيَقُولُ يَٰلَيۡتَنِي لَمۡ أُوتَ كِتَٰبِيَهۡ,"Ngược lại, đối với ai được trao cho quyển sổ (ghi chép các việc làm) của mình bằng tay trái, y sẽ nói: “Ôi, ước gì mình không được trao quyển sổ ghi chép này!”",
69,26,وَلَمۡ أَدۡرِ مَا حِسَابِيَهۡ,“(Ước gì) mình không hay biết gì về cuộc thanh toán này!”,
69,27,يَٰلَيۡتَهَا كَانَتِ ٱلۡقَاضِيَةَ,"“Ôi, ước gì cái chết là điều cuối cùng (không có điều gì xảy ra sau đó cả)!”",
69,28,مَآ أَغۡنَىٰ عَنِّي مَالِيَهۡۜ,"“Ôi, tài sản của mình chẳng giúp được gì cho mình.”",
69,29,هَلَكَ عَنِّي سُلۡطَٰنِيَهۡ,“Quyền thế của mình đã rời bỏ mình!”,
69,30,خُذُوهُ فَغُلُّوهُ,(Allah sẽ phán với các Thiên Thần): “Các ngươi hãy bắt và xích hắn lại.”,
