surah,ayah,arabic_text,translation,footnotes
82,1,إِذَا ٱلسَّمَآءُ ٱنفَطَرَتۡ,Khi bầu trời bị phân tách.,
82,2,وَإِذَا ٱلۡكَوَاكِبُ ٱنتَثَرَتۡ,"Khi các vì sao rơi, tán xạ.",
82,3,وَإِذَا ٱلۡبِحَارُ فُجِّرَتۡ,Khi các biển dâng trào.,
82,4,وَإِذَا ٱلۡقُبُورُ بُعۡثِرَتۡ,Khi các ngôi mộ bị quật lên.,
82,5,عَلِمَتۡ نَفۡسٞ مَّا قَدَّمَتۡ وَأَخَّرَتۡ,"(Lúc đó), mỗi linh hồn sẽ biết những gì nó đã gởi đi trước và những gì còn bỏ lại.",
82,6,يَٰٓأَيُّهَا ٱلۡإِنسَٰنُ مَا غَرَّكَ بِرَبِّكَ ٱلۡكَرِيمِ,"Này hỡi con người! Điều gì đã đánh lừa ngươi về Thượng Đế của ngươi, Đấng vô cùng quảng đại.",
82,7,ٱلَّذِي خَلَقَكَ فَسَوَّىٰكَ فَعَدَلَكَ,"Đấng đã tạo ra các ngươi, ban cho các ngươi hình thể và cân đối các ngươi.",
82,8,فِيٓ أَيِّ صُورَةٖ مَّا شَآءَ رَكَّبَكَ,Ngài đã tạo ra các ngươi theo hình thể nào mà Ngài muốn.,
82,9,كَلَّا بَلۡ تُكَذِّبُونَ بِٱلدِّينِ,"Nhưng các ngươi đã phủ nhận việc phán xét, thưởng phạt.",
82,10,وَإِنَّ عَلَيۡكُمۡ لَحَٰفِظِينَ,"Quả thật, các ngươi luôn có các (Thiên Thần) canh chừng và theo dõi.",
82,11,كِرَامٗا كَٰتِبِينَ,Họ là những vị ghi chép đáng tôn kính.,
82,12,يَعۡلَمُونَ مَا تَفۡعَلُونَ,Họ biết rõ mọi điều các ngươi làm.,
82,13,إِنَّ ٱلۡأَبۡرَارَ لَفِي نَعِيمٖ,"Thật vậy, người ngoan đạo chắc chắn sẽ ở trong Thiên Đàng hạnh phúc.",
82,14,وَإِنَّ ٱلۡفُجَّارَ لَفِي جَحِيمٖ,Còn những kẻ tội lỗi chắc chắn sẽ bị đày vào Hỏa Ngục.,
82,15,يَصۡلَوۡنَهَا يَوۡمَ ٱلدِّينِ,Chúng sẽ bị đốt trong đó vào Ngày Thưởng Phạt.,
82,16,وَمَا هُمۡ عَنۡهَا بِغَآئِبِينَ,Chúng sẽ không bao giờ vắng mặt ở nơi đó.,
82,17,وَمَآ أَدۡرَىٰكَ مَا يَوۡمُ ٱلدِّينِ,Điều gì cho ngươi biết thế nào là Ngày Thưởng Phạt?,
82,18,ثُمَّ مَآ أَدۡرَىٰكَ مَا يَوۡمُ ٱلدِّينِ,Rồi điều gì cho ngươi biết thế nào là Ngày Thưởng Phạt?,
82,19,يَوۡمَ لَا تَمۡلِكُ نَفۡسٞ لِّنَفۡسٖ شَيۡـٔٗاۖ وَٱلۡأَمۡرُ يَوۡمَئِذٖ لِّلَّهِ,"Đó là Ngày mà không một linh hồn nào có thể giúp ích một điều gì cho một linh hồn khác, bởi lẽ vào Ngày đó mọi mệnh lệnh đều thuộc về riêng một mình Allah.",
