surah,ayah,arabic_text,translation,footnotes
39,1,تَنزِيلُ ٱلۡكِتَٰبِ مِنَ ٱللَّهِ ٱلۡعَزِيزِ ٱلۡحَكِيمِ,"Kinh Sách (Qur’an) được ban xuống từ nơi Allah, Đấng Toàn Năng, Đấng Chí Minh.",
39,2,إِنَّآ أَنزَلۡنَآ إِلَيۡكَ ٱلۡكِتَٰبَ بِٱلۡحَقِّ فَٱعۡبُدِ ٱللَّهَ مُخۡلِصٗا لَّهُ ٱلدِّينَ,"Quả thật, TA (Allah) đã ban xuống cho Ngươi (hỡi Thiên Sứ) Kinh Sách (Qur’an) chứa đựng điều chân lý. Do đó, Ngươi hãy thờ phượng Allah, thành tâm qui phục một mình Ngài.",
39,3,أَلَا لِلَّهِ ٱلدِّينُ ٱلۡخَالِصُۚ وَٱلَّذِينَ ٱتَّخَذُواْ مِن دُونِهِۦٓ أَوۡلِيَآءَ مَا نَعۡبُدُهُمۡ إِلَّا لِيُقَرِّبُونَآ إِلَى ٱللَّهِ زُلۡفَىٰٓ إِنَّ ٱللَّهَ يَحۡكُمُ بَيۡنَهُمۡ فِي مَا هُمۡ فِيهِ يَخۡتَلِفُونَۗ إِنَّ ٱللَّهَ لَا يَهۡدِي مَنۡ هُوَ كَٰذِبٞ كَفَّارٞ,"Lẽ nào việc chân thành qui phục không phải chỉ dành riêng cho một mình Allah duy nhất ư? Những kẻ đã nhận lấy ngoài Ngài các đấng bảo hộ (từ các thần linh bục tượng, các tà thần, nói): “Chúng tôi không thờ phượng họ mà thật ra chúng tôi chỉ muốn nhờ họ đưa chúng tôi đến gần Allah mà thôi.” Allah chắc chắn sẽ xét xử giữa họ về điều họ tranh cãi. Quả thật, Allah không hướng dẫn kẻ nói dối, vô đức tin.",
39,4,لَّوۡ أَرَادَ ٱللَّهُ أَن يَتَّخِذَ وَلَدٗا لَّٱصۡطَفَىٰ مِمَّا يَخۡلُقُ مَا يَشَآءُۚ سُبۡحَٰنَهُۥۖ هُوَ ٱللَّهُ ٱلۡوَٰحِدُ ٱلۡقَهَّارُ,"Nếu Allah thực sự muốn nhận lấy một đứa con trai cho mình là Ngài đã chọn trong số tạo vật mà Ngài đã tạo một người vừa ý của Ngài. Tuy nhiên, Ngài Quang Vinh và Tối Cao (vượt xa điều đó)! Ngài là Allah, Đấng Duy Nhất, Đấng Quyền Năng.",
39,5,خَلَقَ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضَ بِٱلۡحَقِّۖ يُكَوِّرُ ٱلَّيۡلَ عَلَى ٱلنَّهَارِ وَيُكَوِّرُ ٱلنَّهَارَ عَلَى ٱلَّيۡلِۖ وَسَخَّرَ ٱلشَّمۡسَ وَٱلۡقَمَرَۖ كُلّٞ يَجۡرِي لِأَجَلٖ مُّسَمًّىۗ أَلَا هُوَ ٱلۡعَزِيزُ ٱلۡغَفَّٰرُ,"Ngài đã tạo các tầng trời và trái đất vì chân lý (mang ý nghĩa và mục đích cao thâm). Ngài cuốn ban đêm bao phủ ban ngày và cuốn ban ngày bao phủ ban đêm. Ngài chế ngự mặt trời và mặt trăng. Mỗi vật đều di chuyển đến một thời hạn ấn định. Vậy lẽ nào Ngài không là Đấng Toàn Năng, Đấng Hằng Tha Thứ ư?",
39,6,خَلَقَكُم مِّن نَّفۡسٖ وَٰحِدَةٖ ثُمَّ جَعَلَ مِنۡهَا زَوۡجَهَا وَأَنزَلَ لَكُم مِّنَ ٱلۡأَنۡعَٰمِ ثَمَٰنِيَةَ أَزۡوَٰجٖۚ يَخۡلُقُكُمۡ فِي بُطُونِ أُمَّهَٰتِكُمۡ خَلۡقٗا مِّنۢ بَعۡدِ خَلۡقٖ فِي ظُلُمَٰتٖ ثَلَٰثٖۚ ذَٰلِكُمُ ٱللَّهُ رَبُّكُمۡ لَهُ ٱلۡمُلۡكُۖ لَآ إِلَٰهَ إِلَّا هُوَۖ فَأَنَّىٰ تُصۡرَفُونَ,"Ngài đã tạo hóa các ngươi (hỡi nhân loại) từ một cá thể duy nhất, (đó là Adam). Rồi từ Y, Ngài đã tạo ra người vợ của Y (Hauwa). Rồi Ngài ban xuống tám con gia súc cho các ngươi. Ngài tạo các ngươi trong dạ con của các bà mẹ của các ngươi theo từng giai đoạn, cái này tiếp nối theo sau cái kia, trong ba lớp màng tối. Đó là Allah, Thượng Đế của các ngươi. Mọi quyền thống trị đều thuộc về Ngài. Không có Thượng Đế đích thực nào khác ngoài Ngài. Vậy sao các ngươi lại lánh xa Ngài (không thờ phượng Ngài mà thờ phượng các tạo vật của Ngài)?",
39,7,إِن تَكۡفُرُواْ فَإِنَّ ٱللَّهَ غَنِيٌّ عَنكُمۡۖ وَلَا يَرۡضَىٰ لِعِبَادِهِ ٱلۡكُفۡرَۖ وَإِن تَشۡكُرُواْ يَرۡضَهُ لَكُمۡۗ وَلَا تَزِرُ وَازِرَةٞ وِزۡرَ أُخۡرَىٰۚ ثُمَّ إِلَىٰ رَبِّكُم مَّرۡجِعُكُمۡ فَيُنَبِّئُكُم بِمَا كُنتُمۡ تَعۡمَلُونَۚ إِنَّهُۥ عَلِيمُۢ بِذَاتِ ٱلصُّدُورِ,"Nếu các ngươi vô đức tin thì quả thật Allah vẫn là Đấng Giàu Có, chẳng lệ thuộc gì các ngươi cả, chỉ có điều Ngài không hài lòng với sự vong ân của đám bầy tôi của Ngài. Nhưng nếu các ngươi biết tri ân thì Ngài sẽ hài lòng với các ngươi. Quả thật, không ai phải gánh tội cho người khác. Rồi đây, các ngươi sẽ quay về gặp Thượng Đế của các ngươi trở lại; rồi Ngài sẽ cho các ngươi biết về những điều mà các ngươi đã từng làm. Quả thật, Ngài là Đấng biết rõ những điều nằm trong lòng (của mỗi người các ngươi).",
39,8,۞ وَإِذَا مَسَّ ٱلۡإِنسَٰنَ ضُرّٞ دَعَا رَبَّهُۥ مُنِيبًا إِلَيۡهِ ثُمَّ إِذَا خَوَّلَهُۥ نِعۡمَةٗ مِّنۡهُ نَسِيَ مَا كَانَ يَدۡعُوٓاْ إِلَيۡهِ مِن قَبۡلُ وَجَعَلَ لِلَّهِ أَندَادٗا لِّيُضِلَّ عَن سَبِيلِهِۦۚ قُلۡ تَمَتَّعۡ بِكُفۡرِكَ قَلِيلًا إِنَّكَ مِنۡ أَصۡحَٰبِ ٱلنَّارِ,"Con người khi gặp nạn thường khẩn cầu Thượng Đế của y, quay về sám hối với Ngài. Nhưng khi Ngài đã ban cho y Ân Huệ từ nơi Ngài, y lại quên mất điều mà y đã từng cầu xin Ngài trước đó, không những vậy, y còn dựng lên những thần linh cùng với Allah hầu mong dẫn thiên hạ đi lạc khỏi con đường của Ngài. Ngươi (hỡi Thiên Sứ) hãy nói (với những kẻ như thế): “Ngươi cứ hưởng thụ chốc lát bằng sự vô đức tin của ngươi. Chắc chắn (rồi đây) ngươi sẽ là một trong những người bạn của Hỏa Ngục.”",
39,9,أَمَّنۡ هُوَ قَٰنِتٌ ءَانَآءَ ٱلَّيۡلِ سَاجِدٗا وَقَآئِمٗا يَحۡذَرُ ٱلۡأٓخِرَةَ وَيَرۡجُواْ رَحۡمَةَ رَبِّهِۦۗ قُلۡ هَلۡ يَسۡتَوِي ٱلَّذِينَ يَعۡلَمُونَ وَٱلَّذِينَ لَا يَعۡلَمُونَۗ إِنَّمَا يَتَذَكَّرُ أُوْلُواْ ٱلۡأَلۡبَٰبِ,"Lẽ nào một người thức khuya đứng lạy, lo sợ cho Đời Sau và hy vọng nơi lòng nhân từ của Thượng Đế của y (lại giống với kẻ thờ phượng Allah trong hoạn nạn và phủ nhận Ngài trong lúc phồn thịnh) hay sao? Ngươi (hỡi Thiên Sứ) hãy nói: “Lẽ nào những người hiểu biết lại ngang bằng với những kẻ không biết gì ư?” Quả thật chỉ những người thông hiểu mới lưu tâm.",
39,10,قُلۡ يَٰعِبَادِ ٱلَّذِينَ ءَامَنُواْ ٱتَّقُواْ رَبَّكُمۡۚ لِلَّذِينَ أَحۡسَنُواْ فِي هَٰذِهِ ٱلدُّنۡيَا حَسَنَةٞۗ وَأَرۡضُ ٱللَّهِ وَٰسِعَةٌۗ إِنَّمَا يُوَفَّى ٱلصَّٰبِرُونَ أَجۡرَهُم بِغَيۡرِ حِسَابٖ,"Ngươi (hỡi Thiên Sứ) hãy nói: “Hỡi những bề tôi có đức tin! Các ngươi hãy sợ Thượng Đế của các ngươi. Những ai làm điều thiện tốt trên thế gian thì sẽ gặp điều tốt trở lại. Và (các ngươi hãy biết rằng) đất đai của Allah rộng thênh thang. Quả thật, chỉ những người kiên nhẫn mới được ban trọn phần thưởng một cách không tính toán.”",
