surah,ayah,arabic_text,translation,footnotes
96,1,ٱقۡرَأۡ بِٱسۡمِ رَبِّكَ ٱلَّذِي خَلَقَ,"Hãy đọc! Nhân danh Thượng Đế của Ngươi, Đấng đã tạo.",
96,2,خَلَقَ ٱلۡإِنسَٰنَ مِنۡ عَلَقٍ,Đấng đã tạo ra con người từ một cục máu.,
96,3,ٱقۡرَأۡ وَرَبُّكَ ٱلۡأَكۡرَمُ,"Hãy đọc! Quả thật, Thượng Đế của Ngươi là Đấng Quảng Đại.",
96,4,ٱلَّذِي عَلَّمَ بِٱلۡقَلَمِ,Đấng đã dạy bằng cây viết.,
96,5,عَلَّمَ ٱلۡإِنسَٰنَ مَا لَمۡ يَعۡلَمۡ,Đấng đã dạy con người điều y không biết.,
96,6,كَلَّآ إِنَّ ٱلۡإِنسَٰنَ لَيَطۡغَىٰٓ,"Không! Quả thật, con người thường vượt quá giới hạn.",
96,7,أَن رَّءَاهُ ٱسۡتَغۡنَىٰٓ,Vì y tự thấy mình giàu có và đầy đủ.,
96,8,إِنَّ إِلَىٰ رَبِّكَ ٱلرُّجۡعَىٰٓ,Chắc chắn y sẽ quay về với Thượng Đế của y.,
96,9,أَرَءَيۡتَ ٱلَّذِي يَنۡهَىٰ,Ngươi có thấy kẻ (Abu Jahal) đã ngăn cản,
96,10,عَبۡدًا إِذَا صَلَّىٰٓ,Người bề tôi (Muhammad) dâng lễ nguyện Salah không?,
96,11,أَرَءَيۡتَ إِن كَانَ عَلَى ٱلۡهُدَىٰٓ,Ngươi thấy hắn là kẻ được hướng dẫn ư?,
96,12,أَوۡ أَمَرَ بِٱلتَّقۡوَىٰٓ,Hoặc hắn là kẻ khuyên bảo người khác sợ (Allah) chăng?,
96,13,أَرَءَيۡتَ إِن كَذَّبَ وَتَوَلَّىٰٓ,Ngươi có thấy hắn là kẻ đã phủ nhận và quay lưng với sự thật không?,
96,14,أَلَمۡ يَعۡلَم بِأَنَّ ٱللَّهَ يَرَىٰ,Có phải hắn tưởng rằng Allah không nhìn thấy hắn chăng?,
96,15,كَلَّا لَئِن لَّمۡ يَنتَهِ لَنَسۡفَعَۢا بِٱلنَّاصِيَةِ,"Không! Nếu hắn không chịu dừng lại (hành động phá rối), chắc chắn TA sẽ nắm lấy chùm tóc trên trán của hắn.",
96,16,نَاصِيَةٖ كَٰذِبَةٍ خَاطِئَةٖ,Một chùm tóc dối trá và tội lỗi.,
96,17,فَلۡيَدۡعُ نَادِيَهُۥ,"Vì vậy, hãy để mặc hắn kêu gọi bè lũ của hắn.",
96,18,سَنَدۡعُ ٱلزَّبَانِيَةَ,TA sẽ gọi các cảnh vệ Hỏa Ngục.,
96,19,كَلَّا لَا تُطِعۡهُ وَٱسۡجُدۡۤ وَٱقۡتَرِب۩,"Không! Ngươi (Thiên Sứ Muhammad) đừng nghe theo hắn, hãy cúi đầu quỳ lạy (Allah) và hãy đến gần (Ngài)!",
