surah,ayah,arabic_text,translation,footnotes
89,1,وَٱلۡفَجۡرِ,Thề bởi rạng đông.,
89,2,وَلَيَالٍ عَشۡرٖ,Thề bởi mười đêm (đầu tiên của tháng Zdul-Hijjah).,
89,3,وَٱلشَّفۡعِ وَٱلۡوَتۡرِ,Thề bởi sự chẵn và lẻ (của các sự vật).,
89,4,وَٱلَّيۡلِ إِذَا يَسۡرِ,Thề bởi sự chẵn và lẻ (của các sự vật).,
89,5,هَلۡ فِي ذَٰلِكَ قَسَمٞ لِّذِي حِجۡرٍ,Chẳng lẽ đó không phải là một bằng chứng cho những người hiểu biết trong các sự việc đó ư?,
89,6,أَلَمۡ تَرَ كَيۡفَ فَعَلَ رَبُّكَ بِعَادٍ,Ngươi (Thiên Sứ Muhammad) không thấy Thượng Đế của Ngươi đã đối xử thế nào với đám dân ‘Ad sao?,
89,7,إِرَمَ ذَاتِ ٱلۡعِمَادِ,(Một dân tộc của thị trấn) Iram có nhiều trụ cột cao.,
89,8,ٱلَّتِي لَمۡ يُخۡلَقۡ مِثۡلُهَا فِي ٱلۡبِلَٰدِ,Nơi mà không có nơi nào được tạo ra giống như nó cả.,
89,9,وَثَمُودَ ٱلَّذِينَ جَابُواْ ٱلصَّخۡرَ بِٱلۡوَادِ,Người dân Thamud thì lại đục đá làm nhà trong thung lũng.,
89,10,وَفِرۡعَوۡنَ ذِي ٱلۡأَوۡتَادِ,"Và Pha-ra-ông, chủ nhân của các trụ cột.",
89,11,ٱلَّذِينَ طَغَوۡاْ فِي ٱلۡبِلَٰدِ,Chúng đã hành động thái quá và tàn bạo trong xứ sở.,
89,12,فَأَكۡثَرُواْ فِيهَا ٱلۡفَسَادَ,Chúng đã làm nhiều tội lỗi trong xứ.,
89,13,فَصَبَّ عَلَيۡهِمۡ رَبُّكَ سَوۡطَ عَذَابٍ,"Vì vậy, Thượng Đế của Ngươi đã giáng xuống chúng những hình phạt.",
89,14,إِنَّ رَبَّكَ لَبِٱلۡمِرۡصَادِ,"Quả thật, Thượng Đế của Ngươi (Thiên Sứ Muhammad) luôn theo dõi và quan sát.",
89,15,فَأَمَّا ٱلۡإِنسَٰنُ إِذَا مَا ٱبۡتَلَىٰهُ رَبُّهُۥ فَأَكۡرَمَهُۥ وَنَعَّمَهُۥ فَيَقُولُ رَبِّيٓ أَكۡرَمَنِ,"Quả thật, con người khi được Thượng Đế của y thử thách y với danh dự và ân huệ thì y nói: Thượng Đế của tôi đã ban cho tôi niềm vinh dự.",
89,16,وَأَمَّآ إِذَا مَا ٱبۡتَلَىٰهُ فَقَدَرَ عَلَيۡهِ رِزۡقَهُۥ فَيَقُولُ رَبِّيٓ أَهَٰنَنِ,Nhưng khi y bị thử thách với việc thu hẹp bổng lộc thì y lại bảo: Thượng Đế của tôi đã hạ nhục tôi.,
89,17,كَلَّاۖ بَل لَّا تُكۡرِمُونَ ٱلۡيَتِيمَ,Không. Thật ra các ngươi không yêu quý trẻ mồ côi.,
89,18,وَلَا تَحَٰٓضُّونَ عَلَىٰ طَعَامِ ٱلۡمِسۡكِينِ,Các ngươi cũng chẳng khuyến khích nhau nuôi ăn người túng thiếu.,
89,19,وَتَأۡكُلُونَ ٱلتُّرَاثَ أَكۡلٗا لَّمّٗا,Các ngươi tham lam nuốt chửng tài sản thừa kế.,
89,20,وَتُحِبُّونَ ٱلۡمَالَ حُبّٗا جَمّٗا,Các ngươi chỉ biết yêu thích tài sản và của cải một cách quá mức.,
89,21,كَلَّآۖ إِذَا دُكَّتِ ٱلۡأَرۡضُ دَكّٗا دَكّٗا,Không. Khi trái đất bị nghiền nát thành bụi.,
89,22,وَجَآءَ رَبُّكَ وَٱلۡمَلَكُ صَفّٗا صَفّٗا,Khi Thượng Đế của Ngươi xuất hiện và các Thiên Thần đứng xếp thành hàng chỉnh tề.,
89,23,وَجِاْيٓءَ يَوۡمَئِذِۭ بِجَهَنَّمَۚ يَوۡمَئِذٖ يَتَذَكَّرُ ٱلۡإِنسَٰنُ وَأَنَّىٰ لَهُ ٱلذِّكۡرَىٰ,"Và Ngày đó, Hỏa Ngục được mang đến. Ngày đó, con người sẽ thức tỉnh nhưng sự thức tỉnh đó chỉ là vô ích.",
89,24,يَقُولُ يَٰلَيۡتَنِي قَدَّمۡتُ لِحَيَاتِي,"Lúc đó, y sẽ than: Ước gì mình đã gởi đi cho cuộc sống này của mình.",
89,25,فَيَوۡمَئِذٖ لَّا يُعَذِّبُ عَذَابَهُۥٓ أَحَدٞ,"Ngày đó, không có ai trừng phạt giống như Ngài trừng phạt.",
89,26,وَلَا يُوثِقُ وَثَاقَهُۥٓ أَحَدٞ,Và không có một ai trói giống như Ngài trói cả.,
89,27,يَٰٓأَيَّتُهَا ٱلنَّفۡسُ ٱلۡمُطۡمَئِنَّةُ,(Allah phán bảo các linh hồn của những người có đức tin): “Này hỡi linh hồn thanh thản!”,
89,28,ٱرۡجِعِيٓ إِلَىٰ رَبِّكِ رَاضِيَةٗ مَّرۡضِيَّةٗ,“Hãy trở về với Thượng Đế của ngươi một cách hài lòng và toại nguyện.”,
89,29,فَٱدۡخُلِي فِي عِبَٰدِي,“Hãy nhập cùng với những bề tôi đức hạnh của TA.”,
89,30,وَٱدۡخُلِي جَنَّتِي,“Và hãy đi vào Thiên Đàng của TA.”,
