surah,ayah,arabic_text,translation,footnotes
15,1,الٓرۚ تِلۡكَ ءَايَٰتُ ٱلۡكِتَٰبِ وَقُرۡءَانٖ مُّبِينٖ,"Alif. Lam. Ra.[1] Đây là những câu của Kinh Sách, và một Qur’an rõ ràng.",[1] Xem lại phần chú thích ở câu 1 của chương Al-Baqarah.
15,2,رُّبَمَا يَوَدُّ ٱلَّذِينَ كَفَرُواْ لَوۡ كَانُواْ مُسۡلِمِينَ,Có lẽ (chẳng bao lâu nữa sẽ đến lúc) những kẻ vô đức tin ước ao phải chi chúng là những tín đồ Muslim.,
15,3,ذَرۡهُمۡ يَأۡكُلُواْ وَيَتَمَتَّعُواْ وَيُلۡهِهِمُ ٱلۡأَمَلُۖ فَسَوۡفَ يَعۡلَمُونَ,"(Hỡi Thiên Sứ Muhammad), Ngươi hãy để chúng ăn uống và tận hưởng, hãy để hy vọng hão huyền làm cho chúng vui sướng, vì rồi đây chúng sẽ biết.",
15,4,وَمَآ أَهۡلَكۡنَا مِن قَرۡيَةٍ إِلَّا وَلَهَا كِتَابٞ مَّعۡلُومٞ,TA (Allah) đã không tiêu diệt bất kỳ thị trấn nào ngoại trừ điều đó đã được ấn định từ trước.,
15,5,مَّا تَسۡبِقُ مِنۡ أُمَّةٍ أَجَلَهَا وَمَا يَسۡتَـٔۡخِرُونَ,Không một cộng đồng nào ra đi trước kỳ hạn của nó và (cũng không một cộng đồng nào) có thể trì hoãn thêm.,
15,6,وَقَالُواْ يَٰٓأَيُّهَا ٱلَّذِي نُزِّلَ عَلَيۡهِ ٱلذِّكۡرُ إِنَّكَ لَمَجۡنُونٞ,"(Những kẻ vô đức tin tại Makkah) nói với (Sứ Giả Muhammad): “Này kẻ tự xưng mình nhận được Thông Điệp, ngươi thực sự là một tên điên.”",
15,7,لَّوۡمَا تَأۡتِينَا بِٱلۡمَلَٰٓئِكَةِ إِن كُنتَ مِنَ ٱلصَّٰدِقِينَ,“Tại sao ngươi không mang các Thiên Thần đến gặp bọn ta nếu ngươi là một người nói thật?”,
15,8,مَا نُنَزِّلُ ٱلۡمَلَٰٓئِكَةَ إِلَّا بِٱلۡحَقِّ وَمَا كَانُوٓاْ إِذٗا مُّنظَرِينَ,"TA (Allah) chỉ phái các Thiên Thần xuống vì một lý do chính đáng, và (một khi họ đã xuống) thì (những kẻ vô đức tin) sẽ không được tạm tha (mà sự trừng phạt sẽ được thi hành lập tức).",
15,9,إِنَّا نَحۡنُ نَزَّلۡنَا ٱلذِّكۡرَ وَإِنَّا لَهُۥ لَحَٰفِظُونَ,"Thật vậy, chính TA đã ban Thông Điệp Nhắc Nhở (Qur’an) xuống và chính TA sẽ bảo quản Nó.",
15,10,وَلَقَدۡ أَرۡسَلۡنَا مِن قَبۡلِكَ فِي شِيَعِ ٱلۡأَوَّلِينَ,"Quả thật, trước Ngươi (Muhammad), TA cũng đã phái các Sứ Giả đến giữa các giáo phái của các cộng đồng thời xưa.",
15,11,وَمَا يَأۡتِيهِم مِّن رَّسُولٍ إِلَّا كَانُواْ بِهِۦ يَسۡتَهۡزِءُونَ,Và không một Sứ Giả nào đến mà lại không bị họ nhạo báng và giễu cợt.,
15,12,كَذَٰلِكَ نَسۡلُكُهُۥ فِي قُلُوبِ ٱلۡمُجۡرِمِينَ,"Cũng như thế, TA đã gieo nó vào tấm lòng của những kẻ tội lỗi.",
15,13,لَا يُؤۡمِنُونَ بِهِۦ وَقَدۡ خَلَتۡ سُنَّةُ ٱلۡأَوَّلِينَ,"Chúng không tin Nó (Qur’an), và tiền lệ của những cộng đồng xưa đã trôi qua.",
15,14,وَلَوۡ فَتَحۡنَا عَلَيۡهِم بَابٗا مِّنَ ٱلسَّمَآءِ فَظَلُّواْ فِيهِ يَعۡرُجُونَ,"Cho dù TA có mở riêng một cửa trời dành cho chúng tự do lên xuống,",
