surah,ayah,arabic_text,translation,footnotes
15,1,الٓرۚ تِلۡكَ ءَايَٰتُ ٱلۡكِتَٰبِ وَقُرۡءَانٖ مُّبِينٖ,بە (ئەلیف، لام، ڕا) دەخوێنرێتەوە خوا زاناترە بە ماناکەی، بۆ زانیاری زیاتر سەیری سەرەتای سورەتی (البقرة) بکە ئەمانە ئایەت و نیشانەکانی قورئانی ڕوون کەرەوە و ئاشکران ,
15,2,رُّبَمَا يَوَدُّ ٱلَّذِينَ كَفَرُواْ لَوۡ كَانُواْ مُسۡلِمِينَ,ئەوانەی کەبێ باوەڕ بوون (لە ئایندەیەکی نزیکدا) زۆر جار ئاوات دەخوازن کاشکای موسوڵمان بوونایە ,
15,3,ذَرۡهُمۡ يَأۡكُلُواْ وَيَتَمَتَّعُواْ وَيُلۡهِهِمُ ٱلۡأَمَلُۖ فَسَوۡفَ يَعۡلَمُونَ,لێیان گەڕێ بابخۆن و ڕابوێرن وئومێد وھیوا بێ ئاگایان بکات جا بێگومان لەمەو دوا دەزانن (چۆن سزایان دەدەین) ,
15,4,وَمَآ أَهۡلَكۡنَا مِن قَرۡيَةٍ إِلَّا وَلَهَا كِتَابٞ مَّعۡلُومٞ,(خەڵکی) ھیچ شارێکمان لەناو نەبردووە مەگەر کاتی دیاریکراو بۆ لەناو چوونیان ھەبووە ,
15,5,مَّا تَسۡبِقُ مِنۡ أُمَّةٍ أَجَلَهَا وَمَا يَسۡتَـٔۡخِرُونَ,وەھیچ ئوممەتێک پێش ناکەوێت لەکاتی لەناوبردنی خۆی ھەروەھا دواش ناکەوێت ,
15,6,وَقَالُواْ يَٰٓأَيُّهَا ٱلَّذِي نُزِّلَ عَلَيۡهِ ٱلذِّكۡرُ إِنَّكَ لَمَجۡنُونٞ,(بێ باوەڕان) ووتیان ئەی ئەو کەسەی کە قورئان نێرراوەتە خوار بۆ سەرت بەڕاستی تۆ شێـتیت ,
15,7,لَّوۡمَا تَأۡتِينَا بِٱلۡمَلَٰٓئِكَةِ إِن كُنتَ مِنَ ٱلصَّٰدِقِينَ,دەی بۆ فریشتەمان بۆ ناھێنی (شایەتی بدات تۆ پێغەمبەری) ئەگەر تۆ لە ڕاست گۆیانیت ,
15,8,مَا نُنَزِّلُ ٱلۡمَلَٰٓئِكَةَ إِلَّا بِٱلۡحَقِّ وَمَا كَانُوٓاْ إِذٗا مُّنظَرِينَ,ئێمە فریشتە نانێرینە خوارەوە مەگەر بەڕاست و ڕەوا نەبێت وە ئەو کاتەش ئەوانە مۆڵەت نادرێن ,
15,9,إِنَّا نَحۡنُ نَزَّلۡنَا ٱلذِّكۡرَ وَإِنَّا لَهُۥ لَحَٰفِظُونَ,بێگومان ھەر ئێمە قورئانمان ناردۆتە خوارەوە و بەڕاستی ھەر ئێمەش دەیپارێزین ,
15,10,وَلَقَدۡ أَرۡسَلۡنَا مِن قَبۡلِكَ فِي شِيَعِ ٱلۡأَوَّلِينَ,سوێندبێت بێگومان ئێمە پێش تۆ پێغەمبەرانمان ناردووە لەناو ھۆز و کۆمەڵە پێشووەکاندا ,
