surah,ayah,arabic_text,translation,footnotes
50,1,قٓۚ وَٱلۡقُرۡءَانِ ٱلۡمَجِيدِ,1. Qhaaf: (edde faxem Yalli yaaxige). Yalli nabna-leeh sharaf-le qhuraanal xiibite.,
50,2,بَلۡ عَجِبُوٓاْ أَن جَآءَهُم مُّنذِرٞ مِّنۡهُمۡ فَقَالَ ٱلۡكَٰفِرُونَ هَٰذَا شَيۡءٌ عَجِيبٌ,"2. Wonna hinnay keenik meesiise (takkaawise) keenih yemeetem qajjibsiteeniih (cakkumsiteeniih), koros itteh ah-qajiibik (cakkumuk) taniimi.",
50,3,أَءِذَا مِتۡنَا وَكُنَّا تُرَابٗاۖ ذَٰلِكَ رَجۡعُۢ بَعِيدٞ,3. Rabneeh burta tikki inna waqdi aduurennoo? Toh xer madaara (woh takkem hinna) itte koros.,
50,4,قَدۡ عَلِمۡنَا مَا تَنقُصُ ٱلۡأَرۡضُ مِنۡهُمۡۖ وَعِندَنَا كِتَٰبٌ حَفِيظُۢ,"4. Yalli keenil gacisak iyyeh; nummah nanu neexegeh baaxo keenik daggossaah ken xagoorak takmem, ni-garil daccarsime kitab yan, kay addal tanim korsaanamak. (lawcal macfuuz kinnuk).",
50,5,بَلۡ كَذَّبُواْ بِٱلۡحَقِّ لَمَّا جَآءَهُمۡ فَهُمۡ فِيٓ أَمۡرٖ مَّرِيجٍ,"5. Tonna hinnay a-koros Qhuraan kee Nabii dirabbosseh keenih yemeete waqdi, edde luk usun tobollokime (yengeggele) caagidih addat yanin qhuraan kee Nabiik iyyaanamak.",
50,6,أَفَلَمۡ يَنظُرُوٓاْ إِلَى ٱلسَّمَآءِ فَوۡقَهُمۡ كَيۡفَ بَنَيۡنَٰهَا وَزَيَّنَّٰهَا وَمَا لَهَا مِن فُرُوجٖ,"6. Keenik iró yan qaraanâ fan mawagitaanaa? kaa elle xisneeh kaa elle bilqisne inna, usuk foxooxa aalle waak.",
50,7,وَٱلۡأَرۡضَ مَدَدۡنَٰهَا وَأَلۡقَيۡنَا فِيهَا رَوَٰسِيَ وَأَنۢبَتۡنَا فِيهَا مِن كُلِّ زَوۡجِۭ بَهِيجٖ,"7. Kaadu baaxo fidisneeh, xiikooluh tan qaleelá teetil hayneeh, cooxuk ummaan qaynatay mabla как meqe (ableh meqe) teetil nuysubuke.",
50,8,تَبۡصِرَةٗ وَذِكۡرَىٰ لِكُلِّ عَبۡدٖ مُّنِيبٖ,"8. Amah kah abnem mayballaay kassiisi, ummaan naqsuy yallal yaduurih yanih.",
50,9,وَنَزَّلۡنَا مِنَ ٱلسَّمَآءِ مَآءٗ مُّبَٰرَكٗا فَأَنۢبَتۡنَا بِهِۦ جَنَّٰتٖ وَحَبَّ ٱلۡحَصِيدِ,"9. Kaadu qaraanak barkat-le lee oobisneeh, teetit masnoonaa (basaatin) kee amboy taggirqimeeh orbisimta teetit nuysubuke.",
50,10,وَٱلنَّخۡلَ بَاسِقَٰتٖ لَّهَا طَلۡعٞ نَّضِيدٞ,"10. Kaadu xer tamiiray, exefuh yan mixexu-le, edde nuysubuke.",
