surah,ayah,arabic_text,translation,footnotes
80,1,عَبَسَ وَتَوَلَّىٰٓ,"Намрштио се и окренуо,",
80,2,أَن جَآءَهُ ٱلۡأَعۡمَىٰ,зато што му је слепи човек пришао.,
80,3,وَمَا يُدۡرِيكَ لَعَلَّهُۥ يَزَّكَّىٰٓ,"А шта ти знаш, можда он жели да се греха очисти,",
80,4,أَوۡ يَذَّكَّرُ فَتَنفَعَهُ ٱلذِّكۡرَىٰٓ,"или опомене, па да му опомена користи.",
80,5,أَمَّا مَنِ ٱسۡتَغۡنَىٰ,"А што се тиче онога који је богат,",
80,6,فَأَنتَ لَهُۥ تَصَدَّىٰ,"ти се њему окрећеш,",
80,7,وَمَا عَلَيۡكَ أَلَّا يَزَّكَّىٰ,а ти ниси одговоран ако се он не очисти греха.,
80,8,وَأَمَّا مَن جَآءَكَ يَسۡعَىٰ,"А што се тиче онога који ти је дошао журећи,",
80,9,وَهُوَ يَخۡشَىٰ,"и боји се,",
80,10,فَأَنتَ عَنۡهُ تَلَهَّىٰ,ти њега занемарујеш.,
80,11,كَلَّآ إِنَّهَا تَذۡكِرَةٞ,"Не чини тако! Заиста је ово опомена,",
80,12,فَمَن شَآءَ ذَكَرَهُۥ,"па ко хоће, имаће Га на уму,",
80,13,فِي صُحُفٖ مُّكَرَّمَةٖ,на листовима је цењеним,
80,14,مَّرۡفُوعَةٖ مُّطَهَّرَةِۭ,"узвишеним, чистим,",
80,15,بِأَيۡدِي سَفَرَةٖ,у рукама анђела,
80,16,كِرَامِۭ بَرَرَةٖ,"часних, честитих.",
80,17,قُتِلَ ٱلۡإِنسَٰنُ مَآ أَكۡفَرَهُۥ,Проклет нека је човек! Колико је само његово порицање!,
80,18,مِنۡ أَيِّ شَيۡءٍ خَلَقَهُۥ,Од чега га Он ствара?,
80,19,مِن نُّطۡفَةٍ خَلَقَهُۥ فَقَدَّرَهُۥ,"Од капи семена га ствара, па му одређује.",
80,20,ثُمَّ ٱلسَّبِيلَ يَسَّرَهُۥ,"И Прави пут му олакшао,",
80,21,ثُمَّ أَمَاتَهُۥ فَأَقۡبَرَهُۥ,"затим му живот одузме и учини да буде сахрањен,",
80,22,ثُمَّ إِذَا شَآءَ أَنشَرَهُۥ,"и после ће, када Он буде хтео, да га проживи.",
80,23,كَلَّا لَمَّا يَقۡضِ مَآ أَمَرَهُۥ,"Не, још није извршио оно што је Он наредио!",
80,24,فَلۡيَنظُرِ ٱلۡإِنسَٰنُ إِلَىٰ طَعَامِهِۦٓ,Нека човек погледа у своју храну.,
80,25,أَنَّا صَبَبۡنَا ٱلۡمَآءَ صَبّٗا,"Ми обилну кишу проливамо,",
80,26,ثُمَّ شَقَقۡنَا ٱلۡأَرۡضَ شَقّٗا,затим земљу пукотинама цепамо,
80,27,فَأَنۢبَتۡنَا فِيهَا حَبّٗا,"и чинимо да из ње израста жито,",
80,28,وَعِنَبٗا وَقَضۡبٗا,"и грожђе и поврће,",
80,29,وَزَيۡتُونٗا وَنَخۡلٗا,"и маслине и палме,",
80,30,وَحَدَآئِقَ غُلۡبٗا,"и густе баште,",
80,31,وَفَٰكِهَةٗ وَأَبّٗا,и воће и траве,
80,32,مَّتَٰعٗا لَّكُمۡ وَلِأَنۡعَٰمِكُمۡ,на корист вама и вашој стоци.,
80,33,فَإِذَا جَآءَتِ ٱلصَّآخَّةُ,"А кад дође снажан глас,",
80,34,يَوۡمَ يَفِرُّ ٱلۡمَرۡءُ مِنۡ أَخِيهِ,"на Дан када ће човек од свога брата да побегне,",
80,35,وَأُمِّهِۦ وَأَبِيهِ,"и од своје мајке, и од свога оца,",
80,36,وَصَٰحِبَتِهِۦ وَبَنِيهِ,"и од своје супруге и својих синова,",
80,37,لِكُلِّ ٱمۡرِيٕٖ مِّنۡهُمۡ يَوۡمَئِذٖ شَأۡنٞ يُغۡنِيهِ,"тог Дана сваки човек ће само о себи бринути,",
80,38,وُجُوهٞ يَوۡمَئِذٖ مُّسۡفِرَةٞ,"нека лица тог Дана биће блистава,",
80,39,ضَاحِكَةٞ مُّسۡتَبۡشِرَةٞ,"насмејана, радосна,",
80,40,وَوُجُوهٞ يَوۡمَئِذٍ عَلَيۡهَا غَبَرَةٞ,"а неким лицима тог Дана биће прашина,",
80,41,تَرۡهَقُهَا قَتَرَةٌ,"тама ће их прекривати,",
80,42,أُوْلَٰٓئِكَ هُمُ ٱلۡكَفَرَةُ ٱلۡفَجَرَةُ,"то ће, заиста, да буду неверници, развратници.",
