surah,ayah,arabic_text,translation,footnotes
92,1,وَٱلَّيۡلِ إِذَا يَغۡشَىٰ,"Тако ми ноћи када све прекрије,",
92,2,وَٱلنَّهَارِ إِذَا تَجَلَّىٰ,"и дана кад сване,",
92,3,وَمَا خَلَقَ ٱلذَّكَرَ وَٱلۡأُنثَىٰٓ,"мушко и женско које створи,",
92,4,إِنَّ سَعۡيَكُمۡ لَشَتَّىٰ,"ваш труд је, заиста, различит.",
92,5,فَأَمَّا مَنۡ أَعۡطَىٰ وَٱتَّقَىٰ,Па ономе који удељује и богобојазан је,
92,6,وَصَدَّقَ بِٱلۡحُسۡنَىٰ,"и оно најлепше сматра истинитим,",
92,7,فَسَنُيَسِّرُهُۥ لِلۡيُسۡرَىٰ,oлакшаћемо му чињење добрих дела;,
92,8,وَأَمَّا مَنۢ بَخِلَ وَٱسۡتَغۡنَىٰ,"а ономе који тврдичи и осећа се независним,",
92,9,وَكَذَّبَ بِٱلۡحُسۡنَىٰ,"и оно најлепше сматра лажним,",
92,10,فَسَنُيَسِّرُهُۥ لِلۡعُسۡرَىٰ,oлакшаћемо му чињење греха;,
92,11,وَمَا يُغۡنِي عَنۡهُ مَالُهُۥٓ إِذَا تَرَدَّىٰٓ,"и његово богатство, кад се стровали, неће да му користи.",
92,12,إِنَّ عَلَيۡنَا لَلۡهُدَىٰ,Ми смо дужни да укажемо на Прави пут,
92,13,وَإِنَّ لَنَا لَلۡأٓخِرَةَ وَٱلۡأُولَىٰ,и једино Нама припада и Будући и овај свет.,
92,14,فَأَنذَرۡتُكُمۡ نَارٗا تَلَظَّىٰ,Зато вас упозоравам на разбукталу ватру,
92,15,لَا يَصۡلَىٰهَآ إِلَّا ٱلۡأَشۡقَى,"у коју ће да уђе само највећи несрећник,",
92,16,ٱلَّذِي كَذَّبَ وَتَوَلَّىٰ,"онај који буде порицао и окретао се,",
92,17,وَسَيُجَنَّبُهَا ٱلۡأَتۡقَى,"а од ње ће да буде одстрањен богобојазни,",
92,18,ٱلَّذِي يُؤۡتِي مَالَهُۥ يَتَزَكَّىٰ,"онај који иметак свој удељује, да би се греха очистио,",
92,19,وَمَا لِأَحَدٍ عِندَهُۥ مِن نِّعۡمَةٖ تُجۡزَىٰٓ,"не очекујући да му се узврати захвалношћу,",
92,20,إِلَّا ٱبۡتِغَآءَ وَجۡهِ رَبِّهِ ٱلۡأَعۡلَىٰ,"Већ једино жудећи за Лицем Господара свога Свевишњег,",
92,21,وَلَسَوۡفَ يَرۡضَىٰ,"и он ће, заиста, да буде задовољан!",
