surah,ayah,arabic_text,translation,footnotes
54,1,ٱقۡتَرَبَتِ ٱلسَّاعَةُ وَٱنشَقَّ ٱلۡقَمَرُ,1. Het uur is nabij gekomen en de maan is gespleten.,
54,2,وَإِن يَرَوۡاْ ءَايَةٗ يُعۡرِضُواْ وَيَقُولُواْ سِحۡرٞ مُّسۡتَمِرّٞ,"2. En als zij een teken zien, keren zij zich af en zeggen: “Dit is krachtige magie.”",
54,3,وَكَذَّبُواْ وَٱتَّبَعُوٓاْ أَهۡوَآءَهُمۡۚ وَكُلُّ أَمۡرٖ مُّسۡتَقِرّٞ,"3. Zij verloochenden, en volgden hun eigen lusten. En elke zaak heeft zijn bestemming.",
54,4,وَلَقَدۡ جَآءَهُم مِّنَ ٱلۡأَنۢبَآءِ مَا فِيهِ مُزۡدَجَرٌ,4. En voorwaar er is tot hen nieuws gekomen waarin zich een duidelijke waarschuwing bevindt.,
54,5,حِكۡمَةُۢ بَٰلِغَةٞۖ فَمَا تُغۡنِ ٱلنُّذُرُ,5. Perfecte wijsheid maar hebben de waarschuwers voor hen wel nut?,
54,6,فَتَوَلَّ عَنۡهُمۡۘ يَوۡمَ يَدۡعُ ٱلدَّاعِ إِلَىٰ شَيۡءٖ نُّكُرٍ,6. Trek je daarom van hen terug. De dag dat de oproeper (hen) zal roepen is een vreselijk iets.,
54,7,خُشَّعًا أَبۡصَٰرُهُمۡ يَخۡرُجُونَ مِنَ ٱلۡأَجۡدَاثِ كَأَنَّهُمۡ جَرَادٞ مُّنتَشِرٞ,7. Zij zullen met nederige blik uit (hun) graven voortkomen alsof zij sprinkhanen zijn die zich verspreiden.,
54,8,مُّهۡطِعِينَ إِلَى ٱلدَّاعِۖ يَقُولُ ٱلۡكَٰفِرُونَ هَٰذَا يَوۡمٌ عَسِرٞ,8. Zich tot de oproeper haastend (uit angst)! De ongelovigen zullen zeggen: “Dit is een moeilijke dag.”,
54,9,۞ كَذَّبَتۡ قَبۡلَهُمۡ قَوۡمُ نُوحٖ فَكَذَّبُواْ عَبۡدَنَا وَقَالُواْ مَجۡنُونٞ وَٱزۡدُجِرَ,"9. Het volk van Noeh ontkende vóór hen, zij verwierpen Onze dienaar en zeiden: “Een dwaas!” En hij werd beledigend uitgescholden.",
54,10,فَدَعَا رَبَّهُۥٓ أَنِّي مَغۡلُوبٞ فَٱنتَصِرۡ,"10. Toen riep hij zijn Heer aan: “Ik ben overmeesterd, help (mij) dus!”",
54,11,فَفَتَحۡنَآ أَبۡوَٰبَ ٱلسَّمَآءِ بِمَآءٖ مُّنۡهَمِرٖ,11. Dus openden Wij de poorten van de hemel met stromend water.,
54,12,وَفَجَّرۡنَا ٱلۡأَرۡضَ عُيُونٗا فَٱلۡتَقَى ٱلۡمَآءُ عَلَىٰٓ أَمۡرٖ قَدۡ قُدِرَ,12. En Wij lieten uit de aarde de bronnen stromen. Dus de wateren ontmoetten elkaar in een voorbeschikte zaak.,
54,13,وَحَمَلۡنَٰهُ عَلَىٰ ذَاتِ أَلۡوَٰحٖ وَدُسُرٖ,13. En Wij droegen hem op een (schip) gemaakt van spijkers en planken.,
54,14,تَجۡرِي بِأَعۡيُنِنَا جَزَآءٗ لِّمَن كَانَ كُفِرَ,14. Drijvend onder Onze ogen [1] een vergelding voor degene die verworpen is!,"[1]Zoals hiervoor vaak uitgelegd is, over het feit dat de Profeet Mohammed vrede zij met hem en zijn metgezellen geen problemen hadden met het erkennen van de Namen en Eigenschappen van Allah, maar degene die afwijkt van hun weg zal daar veel problemen mee hebben."
