surah,ayah,arabic_text,translation,footnotes
15,1,الٓرۚ تِلۡكَ ءَايَٰتُ ٱلۡكِتَٰبِ وَقُرۡءَانٖ مُّبِينٖ,"1. Alif, lâm, râ.(1) oyo wana ezali nde mikapo mia buku mpe kurani ya polele.",1 Bótala suratu Al-Baqarah mokapo: 1.
15,2,رُّبَمَا يَوَدُّ ٱلَّذِينَ كَفَرُواْ لَوۡ كَانُواْ مُسۡلِمِينَ,2. (O mokolo mwa suka) bapengwi bakolobaka ete: Soki tozalaka ata ba mizilima.,
15,3,ذَرۡهُمۡ يَأۡكُلُواْ وَيَتَمَتَّعُواْ وَيُلۡهِهِمُ ٱلۡأَمَلُۖ فَسَوۡفَ يَعۡلَمُونَ,"3. Tika bango balia, basepela moke (na ngonga) mpe elikya ya mokili ebosanisi bango mokolo ya bosôló, kasi kala mingi te bakoyeba.",
15,4,وَمَآ أَهۡلَكۡنَا مِن قَرۡيَةٍ إِلَّا وَلَهَا كِتَابٞ مَّعۡلُومٞ,4. Kasi tobomaka mboka moko te sé ezala na mokano moyebani mosila kokomama.,
15,5,مَّا تَسۡبِقُ مِنۡ أُمَّةٍ أَجَلَهَا وَمَا يَسۡتَـٔۡخِرُونَ,5. Umma(2) moko te ekoki kopuşa liboso to kozongisa mokano na bango sima.,"2 Umma: Lisanga ya bato, bótala Al-Baqarah: 128."
15,6,وَقَالُواْ يَٰٓأَيُّهَا ٱلَّذِي نُزِّلَ عَلَيۡهِ ٱلذِّكۡرُ إِنَّكَ لَمَجۡنُونٞ,"6. Mpe bakolobaka été: Oh yo moto bakitiseli ye buku! Ya soló, ozali moto ya ligboma.",
15,7,لَّوۡمَا تَأۡتِينَا بِٱلۡمَلَٰٓئِكَةِ إِن كُنتَ مِنَ ٱلصَّٰدِقِينَ,7. тропа nini te oyelaki biso ba anzelu soki ozalaki o kati ya balobi bosôló.,
15,8,مَا نُنَزِّلُ ٱلۡمَلَٰٓئِكَةَ إِلَّا بِٱلۡحَقِّ وَمَا كَانُوٓاْ إِذٗا مُّنظَرِينَ,"8. Tokitisaka ba anzelu sé na bosôló, mpe bazelisaka te тропа etumbu.",
15,9,إِنَّا نَحۡنُ نَزَّلۡنَا ٱلذِّكۡرَ وَإِنَّا لَهُۥ لَحَٰفِظُونَ,"9. Tokitisaki bokundoli (kurani) na bosôló, тре sé biso nde tobatelaka yango.",
15,10,وَلَقَدۡ أَرۡسَلۡنَا مِن قَبۡلِكَ فِي شِيَعِ ٱلۡأَوَّلِينَ,"10. Mpe ya soló, totindaki batindami yambo nayo, o kati ya bato ba kala.",
