surah,ayah,arabic_text,translation,footnotes
96,1,ٱقۡرَأۡ بِٱسۡمِ رَبِّكَ ٱلَّذِي خَلَقَ,1. Read! In the Name of your Lord Who has created (all that exists).,
96,2,خَلَقَ ٱلۡإِنسَٰنَ مِنۡ عَلَقٍ, 2. He has created man from a clot (a piece of thick coagulated blood).,
96,3,ٱقۡرَأۡ وَرَبُّكَ ٱلۡأَكۡرَمُ, 3. Read! And your Lord is the Most Generous.,
96,4,ٱلَّذِي عَلَّمَ بِٱلۡقَلَمِ, 4. Who has taught (the writing) by the pen.,
96,5,عَلَّمَ ٱلۡإِنسَٰنَ مَا لَمۡ يَعۡلَمۡ, 5. He has taught man that which he knew not.,
96,6,كَلَّآ إِنَّ ٱلۡإِنسَٰنَ لَيَطۡغَىٰٓ," 6. Nay! Verily, man does transgress (in disbelief and evil deed).",
96,7,أَن رَّءَاهُ ٱسۡتَغۡنَىٰٓ, 7. Because he considers himself self-sufficient.,
96,8,إِنَّ إِلَىٰ رَبِّكَ ٱلرُّجۡعَىٰٓ," 8. Surely, unto your Lord is the return.",
96,9,أَرَءَيۡتَ ٱلَّذِي يَنۡهَىٰ, 9. Have you (O Muhammad صلى الله عليه وسلم) seen him (i.e. Abû Jahl) who prevents,
96,10,عَبۡدًا إِذَا صَلَّىٰٓ, 10. A slave (Muhammad صلى الله عليه وسلم) when he prays?,
96,11,أَرَءَيۡتَ إِن كَانَ عَلَى ٱلۡهُدَىٰٓ, 11. Tell me if he (Muhammad صلى الله عليه وسلم) is on the guidance (of Allâh),
96,12,أَوۡ أَمَرَ بِٱلتَّقۡوَىٰٓ, 12. Or enjoins piety!,
96,13,أَرَءَيۡتَ إِن كَذَّبَ وَتَوَلَّىٰٓ," 13. Tell me if he (Abû Jahl) denies (the truth, i.e. this Qur’ân) and turns away?",
96,14,أَلَمۡ يَعۡلَم بِأَنَّ ٱللَّهَ يَرَىٰ, 14. Knows he not that Allâh does see (what he does)?,
96,15,كَلَّا لَئِن لَّمۡ يَنتَهِ لَنَسۡفَعَۢا بِٱلنَّاصِيَةِ," 15. Nay! If he (Abû Jahl) ceases not, We will catch him by the forelock -",
96,16,نَاصِيَةٖ كَٰذِبَةٍ خَاطِئَةٖ," 16. A lying, sinful forelock!",
96,17,فَلۡيَدۡعُ نَادِيَهُۥ, 17. Then let him call upon his council (of helpers).,
96,18,سَنَدۡعُ ٱلزَّبَانِيَةَ, 18. We will call out the guards of Hell (to deal with him)!,
96,19,كَلَّا لَا تُطِعۡهُ وَٱسۡجُدۡۤ وَٱقۡتَرِب۩, 19. Nay! (O Muhammad صلى الله عليه وسلم)! Do not obey him (Abû Jahl). Fall prostrate and draw near to Allâh!,
