surah,ayah,arabic_text,translation,footnotes
51,1,وَٱلذَّٰرِيَٰتِ ذَرۡوٗا,1. By (the winds) that scatter dust.,
51,2,فَٱلۡحَٰمِلَٰتِ وِقۡرٗا, 2. And (the clouds) that bear heavy weight of water.,
51,3,فَٱلۡجَٰرِيَٰتِ يُسۡرٗا, 3. And (the ships) that float with ease and gentleness.,
51,4,فَٱلۡمُقَسِّمَٰتِ أَمۡرًا," 4. And those (angels) who distribute (provisions, rain, and other blessings) by (Allâh’s) Command.",
51,5,إِنَّمَا تُوعَدُونَ لَصَادِقٞ," 5. Verily, that which you are promised (i.e. Resurrection in the Hereafter and receiving the reward or punishment of good or bad deeds) is surely true.",
51,6,وَإِنَّ ٱلدِّينَ لَوَٰقِعٞ," 6. And verily, the Recompense is sure to happen.",
51,7,وَٱلسَّمَآءِ ذَاتِ ٱلۡحُبُكِ," 7. By the heaven full of paths,",
51,8,إِنَّكُمۡ لَفِي قَوۡلٖ مُّخۡتَلِفٖ," 8. Certainly, you have different ideas (about Muhammad صلى الله عليه وسلم and the Qur’ân).",
51,9,يُؤۡفَكُ عَنۡهُ مَنۡ أُفِكَ, 9. Turned aside therefrom (i.e. from Muhammad صلى الله عليه وسلم and the Qur’ân) is he who is turned aside (by the Decree and Preordainment القضاء والقدر of Allâh).,
51,10,قُتِلَ ٱلۡخَرَّٰصُونَ, 10. Cursed be the liars,
51,11,ٱلَّذِينَ هُمۡ فِي غَمۡرَةٖ سَاهُونَ," 11. Who are under a cover of heedlessness (think not about the gravity of the Hereafter),",
51,12,يَسۡـَٔلُونَ أَيَّانَ يَوۡمُ ٱلدِّينِ," 12. They ask: ""When will be the Day of Recompense?""",
51,13,يَوۡمَ هُمۡ عَلَى ٱلنَّارِ يُفۡتَنُونَ, 13. (It will be) a Day when they will be tried (punished i.e. burnt) over the Fire!,
51,14,ذُوقُواْ فِتۡنَتَكُمۡ هَٰذَا ٱلَّذِي كُنتُم بِهِۦ تَسۡتَعۡجِلُونَ," 14. ""Taste you your trial (punishment i.e. burning)! This is what you used to ask to be hastened!""",
51,15,إِنَّ ٱلۡمُتَّقِينَ فِي جَنَّٰتٖ وَعُيُونٍ," 15. Verily, the Muttaqûn (the pious. See V.2:2) will be in the midst of Gardens and Springs (in the Paradise),",
51,16,ءَاخِذِينَ مَآ ءَاتَىٰهُمۡ رَبُّهُمۡۚ إِنَّهُمۡ كَانُواْ قَبۡلَ ذَٰلِكَ مُحۡسِنِينَ," 16. Taking joy in the things which their Lord has given them. Verily, they were before this Muhsinûn (good-doers. See V.2:112).",
51,17,كَانُواْ قَلِيلٗا مِّنَ ٱلَّيۡلِ مَا يَهۡجَعُونَ," 17. They used to sleep but little by night [invoking their Lord (Allâh) and praying, with fear and hope].",
51,18,وَبِٱلۡأَسۡحَارِ هُمۡ يَسۡتَغۡفِرُونَ," 18. And in the hours before dawn, they were (found) asking (Allâh) for forgiveness.",
51,19,وَفِيٓ أَمۡوَٰلِهِمۡ حَقّٞ لِّلسَّآئِلِ وَٱلۡمَحۡرُومِ, 19. And in their properties there was the right of the Sâ’il (the beggar who asks) and the Mahrûm (the poor who does not ask others)[1].,(V.51:19) See the footnote of (V.4:37).
51,20,وَفِي ٱلۡأَرۡضِ ءَايَٰتٞ لِّلۡمُوقِنِينَ, 20. And on the earth are signs for those who have Faith with certainty.,
51,21,وَفِيٓ أَنفُسِكُمۡۚ أَفَلَا تُبۡصِرُونَ, 21. And also in your ownselves. Will you not then see?,
51,22,وَفِي ٱلسَّمَآءِ رِزۡقُكُمۡ وَمَا تُوعَدُونَ," 22. And in the heaven is your provision, and that which you are promised.",
51,23,فَوَرَبِّ ٱلسَّمَآءِ وَٱلۡأَرۡضِ إِنَّهُۥ لَحَقّٞ مِّثۡلَ مَآ أَنَّكُمۡ تَنطِقُونَ," 23. Then by the Lord of the heaven and the earth, it is the truth (i.e. what has been promised to you), just as it is the truth that you can speak.",
51,24,هَلۡ أَتَىٰكَ حَدِيثُ ضَيۡفِ إِبۡرَٰهِيمَ ٱلۡمُكۡرَمِينَ," 24. Has the story reached you, of the honoured guests [three angels; Jibrîl (Gabriel) along with another two] of Ibrâhîm (Abraham)?",
51,25,إِذۡ دَخَلُواْ عَلَيۡهِ فَقَالُواْ سَلَٰمٗاۖ قَالَ سَلَٰمٞ قَوۡمٞ مُّنكَرُونَ," 25. When they came in to him and said: ""Salâm, (peace be upon you)!"" He answered: ""Salâm, (peace be upon you),"" and said: ""You are a people unknown to me.""",
51,26,فَرَاغَ إِلَىٰٓ أَهۡلِهِۦ فَجَآءَ بِعِجۡلٖ سَمِينٖ," 26. Then he turned to his household, and brought out a roasted calf [as the property of Ibrâhîm (Abraham) was mainly cows].",
51,27,فَقَرَّبَهُۥٓ إِلَيۡهِمۡ قَالَ أَلَا تَأۡكُلُونَ," 27. And placed it before them, (saying): ""Will you not eat?""",
51,28,فَأَوۡجَسَ مِنۡهُمۡ خِيفَةٗۖ قَالُواْ لَا تَخَفۡۖ وَبَشَّرُوهُ بِغُلَٰمٍ عَلِيمٖ," 28. Then he conceived fear of them (when they ate not). They said: ""Fear not.""[2] And they gave him glad tidings of a son having knowledge (about Allâh and His religion of True Monotheism).","(V.51:28) i.e. when the angels noticed some fear over the face of Abraham, they told him that they are Allâh’s messengers. And they also gave the glad news to his wife Sarah that she will give birth to a son (Isaac)."
51,29,فَأَقۡبَلَتِ ٱمۡرَأَتُهُۥ فِي صَرَّةٖ فَصَكَّتۡ وَجۡهَهَا وَقَالَتۡ عَجُوزٌ عَقِيمٞ," 29. Then his wife came forward with a loud voice: she smote her face, and said: ""A barren old woman!""[3]","(V.51:29) ""How can I bear a child."" At that time she (Sarah) was approximately 99 years old. (Tafsîr Al-Qurtubi )."
51,30,قَالُواْ كَذَٰلِكِ قَالَ رَبُّكِۖ إِنَّهُۥ هُوَ ٱلۡحَكِيمُ ٱلۡعَلِيمُ," 30. They said: ""Even so says your Lord.[4] Verily, He is the All-Wise, the All-Knower.""","(V.51:30) a) The Statement of Allâh عز وجل: ‘Verily, Our Word (Command) unto a thing, when We intend it, is only that We say unto it: ""Be!"" - and it is.’ (V.16:40) Narrated Mu‘âwiyah رضي الله عنه: I heard the Prophet صلى الله عليه وسلم saying, ""A group of my followers will keep on following Allâh’s Orders [i.e., following strictly Allâh’s Book (the Qur’ân) and the Prophet’s Sunnah (legal ways)] strictly and they will not be harmed by those who will belie (disbelieve) them or desert (stand against) them till Allâh’s Order (the Hour) will come while they will be in that state."" (Sahih Al-Bukhari, Vol.9, Hadith No.552). b) Narrated Abu Hurairah رضي الله عنه: Allâh’s Messenger صلى الله عليه وسلم said, ""Allâh said, ‘I have prepared for My pious slaves things which have never been seen by an eye, nor heard by an ear, or (even) imagined by a human being.’"" (Sahih Al-Bukhari, Vol. 4, Hadith No. 467) c) Narrated Abû Sa‘îd Al-Khudrî رضي الله عنه: The Prophet صلى الله عليه وسلم said, ""The people of Paradise will look at the dwellers of Al-Ghuraf (the lofty mansions i.e. a superior place in Paradise) in the same way as one looks at a brilliant star far away in the east or in the west on the horizon; all that is because of their superiority over one another (in rewards)."" On that the people said, ""O Allâh’s Messenger! Are these residences (lofty mansions) for the Prophets which nobody else can reach?"" The Prophet صلى الله عليه وسلم replied, ""No! By Him (Allah) in Whose Hand my soul is, these are for the men who believed in Allah and also believed in the Messengers."" (Sahih Al-Bukhari, Vol. 4, Hadith No. 478) d) Narrated Abu Hurairah رضي الله عنه: Allâh’s Messenger صلى الله عليه وسلم said, ""The first batch (of people) who will enter Paradise will be (glittering) like the moon on a full-moon night and those who will enter next will be glittering like the brightest star. Their hearts will be as if the heart of a single man for they will have neither difference nor any enmity amongst themselves, and everyone of them shall have two wives, each of whom will be so beautiful, pure and transparent that the marrow of the bones of their legs will be seen through the flesh. They will be glorifying Allâh in the morning and afternoon, and will never fall ill, and they will neither blow their noses nor spit. Their utensils will be of gold and silver, and their combs will be of gold and the fuel used in their censers will be of aloes-wood and their sweat will smell like musk."" ... (Sahih Al-Bukhari, Vol. 4, Hadith No. 469)."
51,31,۞ قَالَ فَمَا خَطۡبُكُمۡ أَيُّهَا ٱلۡمُرۡسَلُونَ," 31. [Ibrâhîm (Abraham)] said: ""Then for what purpose you have come, O Messengers?""",
51,32,قَالُوٓاْ إِنَّآ أُرۡسِلۡنَآ إِلَىٰ قَوۡمٖ مُّجۡرِمِينَ," 32. They said: ""We have been sent to a people who are Mujrimûn (polytheists, sinners, criminals, disbelievers in Allâh)",
51,33,لِنُرۡسِلَ عَلَيۡهِمۡ حِجَارَةٗ مِّن طِينٖ, 33. To send down upon them stones of baked clay.,
51,34,مُّسَوَّمَةً عِندَ رَبِّكَ لِلۡمُسۡرِفِينَ," 34. Marked by your Lord for the Musrifûn (polytheists, criminals, sinners - those who trespass Allâh’s set limits in evil-doings by committing great sins).",
51,35,فَأَخۡرَجۡنَا مَن كَانَ فِيهَا مِنَ ٱلۡمُؤۡمِنِينَ, 35. So We brought out from therein the believers.,
51,36,فَمَا وَجَدۡنَا فِيهَا غَيۡرَ بَيۡتٖ مِّنَ ٱلۡمُسۡلِمِينَ, 36. But We found not there any household of the Muslims except one [of Lût (Lot) and his two daughters].,
51,37,وَتَرَكۡنَا فِيهَآ ءَايَةٗ لِّلَّذِينَ يَخَافُونَ ٱلۡعَذَابَ ٱلۡأَلِيمَ, 37. And We have left there a sign (i.e. the place of the Dead Sea[1] in Palestine) for those who fear the painful torment.,"(V.51:37) See the book of history ""The Stories of the Prophets."" by Ibn Kathir رحمه الله."
51,38,وَفِي مُوسَىٰٓ إِذۡ أَرۡسَلۡنَٰهُ إِلَىٰ فِرۡعَوۡنَ بِسُلۡطَٰنٖ مُّبِينٖ," 38. And in Mûsâ (Moses) (too, there is a sign), when We sent him to Fir‘aun (Pharaoh) with a manifest authority.",
51,39,فَتَوَلَّىٰ بِرُكۡنِهِۦ وَقَالَ سَٰحِرٌ أَوۡ مَجۡنُونٞ," 39. But [Fir‘aun (Pharaoh)] turned away (from Belief in might) along with his hosts, and said: ""A sorcerer, or a madman.""",
51,40,فَأَخَذۡنَٰهُ وَجُنُودَهُۥ فَنَبَذۡنَٰهُمۡ فِي ٱلۡيَمِّ وَهُوَ مُلِيمٞ," 40. So We took him and his hosts, and dumped them into the sea, for he was blameworthy.",
51,41,وَفِي عَادٍ إِذۡ أَرۡسَلۡنَا عَلَيۡهِمُ ٱلرِّيحَ ٱلۡعَقِيمَ, 41. And in ‘Âd (there is also a sign) when We sent against them the barren wind;,
51,42,مَا تَذَرُ مِن شَيۡءٍ أَتَتۡ عَلَيۡهِ إِلَّا جَعَلَتۡهُ كَٱلرَّمِيمِ," 42. It spared nothing that it reached, but blew it into broken spreads of rotten ruins.",
51,43,وَفِي ثَمُودَ إِذۡ قِيلَ لَهُمۡ تَمَتَّعُواْ حَتَّىٰ حِينٖ," 43. And in Thamûd (there is also a sign), when they were told: ""Enjoy yourselves for a while!""",
51,44,فَعَتَوۡاْ عَنۡ أَمۡرِ رَبِّهِمۡ فَأَخَذَتۡهُمُ ٱلصَّٰعِقَةُ وَهُمۡ يَنظُرُونَ," 44. But they insolently defied the Command of their Lord, so the Sâ‘iqah[2] overtook them while they were looking.","(V.51:44) Sâ‘iqah: A destructive awful cry, torment, hit, a thunderbolt, See (V.41:13)."
51,45,فَمَا ٱسۡتَطَٰعُواْ مِن قِيَامٖ وَمَا كَانُواْ مُنتَصِرِينَ," 45. Then they were unable to rise up, nor could they help themselves.",
51,46,وَقَوۡمَ نُوحٖ مِّن قَبۡلُۖ إِنَّهُمۡ كَانُواْ قَوۡمٗا فَٰسِقِينَ," 46. (So were) the people of Nûh (Noah) before them. Verily, they were a people who were Fâsiqûn (rebellious, disobedient to Allâh).",
51,47,وَٱلسَّمَآءَ بَنَيۡنَٰهَا بِأَيۡيْدٖ وَإِنَّا لَمُوسِعُونَ," 47. With power did We construct the heaven. Verily, We are Able to extend the vastness of space thereof.",
51,48,وَٱلۡأَرۡضَ فَرَشۡنَٰهَا فَنِعۡمَ ٱلۡمَٰهِدُونَ, 48. And We have spread out the earth: how Excellent Spreader (thereof) are We!,
51,49,وَمِن كُلِّ شَيۡءٍ خَلَقۡنَا زَوۡجَيۡنِ لَعَلَّكُمۡ تَذَكَّرُونَ," 49. And of everything We have created pairs, that you may remember (the Grace of Allâh).",
51,50,فَفِرُّوٓاْ إِلَى ٱللَّهِۖ إِنِّي لَكُم مِّنۡهُ نَذِيرٞ مُّبِينٞ," 50. So flee to Allâh (from His Torment to His Mercy - Islâmic Monotheism). Verily, I (Muhammad صلى الله عليه وسلم) am a plain warner to you from Him.[3]",(V.51:50) See the footnote of (V.3:85).
51,51,وَلَا تَجۡعَلُواْ مَعَ ٱللَّهِ إِلَٰهًا ءَاخَرَۖ إِنِّي لَكُم مِّنۡهُ نَذِيرٞ مُّبِينٞ," 51. And set not up (or worship not) any other ilâh (god) along with Allâh [Glorified be He (Alone), Exalted above all that they associate as partners with Him]. Verily, I (Muhammad صلى الله عليه وسلم) am a plain warner to you from Him.",
51,52,كَذَٰلِكَ مَآ أَتَى ٱلَّذِينَ مِن قَبۡلِهِم مِّن رَّسُولٍ إِلَّا قَالُواْ سَاحِرٌ أَوۡ مَجۡنُونٌ," 52. Likewise, no Messenger came to those before them but they said: ""A sorcerer or a madman!""",
51,53,أَتَوَاصَوۡاْ بِهِۦۚ بَلۡ هُمۡ قَوۡمٞ طَاغُونَ," 53. Have they (the people of the past) transmitted this saying to these (Quraish pagans)? Nay, they are themselves a people transgressing beyond bounds (in disbelief)!",
51,54,فَتَوَلَّ عَنۡهُمۡ فَمَآ أَنتَ بِمَلُومٖ," 54. So turn away (O Muhammad صلى الله عليه وسلم) from them (Quraish pagans), you are not blame-worthy (as you have conveyed Allâh’s Message).",
51,55,وَذَكِّرۡ فَإِنَّ ٱلذِّكۡرَىٰ تَنفَعُ ٱلۡمُؤۡمِنِينَ," 55. And remind (by preaching the Qur’ân, O Muhammad صلى الله عليه وسلم), for verily, the reminding profits the believers.",
51,56,وَمَا خَلَقۡتُ ٱلۡجِنَّ وَٱلۡإِنسَ إِلَّا لِيَعۡبُدُونِ, 56. And I (Allâh) created not the jinn and mankind except that they should worship Me (Alone).,
51,57,مَآ أُرِيدُ مِنۡهُم مِّن رِّزۡقٖ وَمَآ أُرِيدُ أَن يُطۡعِمُونِ, 57. I seek not any provision from them (i.e. provision for themselves or for My creatures) nor do I ask that they should feed Me (i.e. feed themselves or My creatures).,
51,58,إِنَّ ٱللَّهَ هُوَ ٱلرَّزَّاقُ ذُو ٱلۡقُوَّةِ ٱلۡمَتِينُ," 58. Verily, Allâh is the All-Provider, Owner of Power, the Most Strong.",
51,59,فَإِنَّ لِلَّذِينَ ظَلَمُواْ ذَنُوبٗا مِّثۡلَ ذَنُوبِ أَصۡحَٰبِهِمۡ فَلَا يَسۡتَعۡجِلُونِ," 59. And verily, for those who do wrong, there is a portion of torment like to the evil portion of torment (which came for) their likes (of old); so let them not ask Me to hasten on!",
51,60,فَوَيۡلٞ لِّلَّذِينَ كَفَرُواْ مِن يَوۡمِهِمُ ٱلَّذِي يُوعَدُونَ, 60. Then woe to those who disbelieve (in Allâh and His Oneness - Islâmic Monotheism) from their Day which they have been promised (for their punishment).[1],"(V.51:60) A) See the footnote of (V.3:85). B) Narrated Anas رضي الله عنه: The Prophet صلى الله عليه وسلم said, ""Allâh will say to the person of the (Hell) Fire who will receive the least punishment, ‘If you had everything on the earth, would you give it as a ransom to free yourself (i.e., save yourself from this Fire)?"" He will say, ‘Yes.’ Then Allâh will say, ‘While you were in the backbone of Adam, I asked you much less than this, (i.e., not to worship others besides Me), but you insisted on worshipping others besides me.’"" (Sahih Al-Bukhari, Vol. 4, Hadith No.551)."
