surah,ayah,arabic_text,translation,footnotes
92,1,وَٱلَّيۡلِ إِذَا يَغۡشَىٰ, 1. By the night as it envelops.,
92,2,وَٱلنَّهَارِ إِذَا تَجَلَّىٰ, 2. By the day as it appears in brightness.,
92,3,وَمَا خَلَقَ ٱلذَّكَرَ وَٱلۡأُنثَىٰٓ, 3. By Him Who created male and female.,
92,4,إِنَّ سَعۡيَكُمۡ لَشَتَّىٰ," 4. Certainly, your efforts and deeds are diverse (different in aims and purposes);",
92,5,فَأَمَّا مَنۡ أَعۡطَىٰ وَٱتَّقَىٰ," 5. As for him who gives (in charity) and keeps his duty to Allâh and fears Him,",
92,6,وَصَدَّقَ بِٱلۡحُسۡنَىٰ, 6. And believes in Al-Husnâ.[1],(V.92:6) (A) Al-Husnâ: The Best (i.e. either Lâ ilâha illallâh none has the right to be worshipped but Allâh) or a reward from Allâh (i.e. Allâh will compensate him for what he will spend in Allâh’s Way or bless him with Paradise). (B) See the footnote of (V.4:37).
92,7,فَسَنُيَسِّرُهُۥ لِلۡيُسۡرَىٰ, 7. We will make smooth for him the path of ease (goodness).,
92,8,وَأَمَّا مَنۢ بَخِلَ وَٱسۡتَغۡنَىٰ, 8. But he who is greedy miser and thinks himself self-sufficient.[2],"(V.92:8) Narrated ‘Alî رضي الله عنه : We were in the company of the Prophet صلى الله عليه وسلم and he said, ""There is none among you but has his place written for him, either in Paradise or in the Hell-fire."" We said, ""O Allâh’s Messenger! Shall we depend (on this fact and give up work)?"" He replied, ""No! Carry on doing good deeds, for everybody will find easy (to do) such deeds as will lead him to his destined place."" Then the Prophet صلى الله عليه وسلم recited: ""As for him who gives (in charity) and keeps his duty to Allâh and fears Him, and believes in Al-Husnâ. We will make smooth for him the path of ease..."" (V.92: 5-10) (Sahih Al-Bukhari, Vol.6, Hadith No.472)."
92,9,وَكَذَّبَ بِٱلۡحُسۡنَىٰ, 9. And belies Al-Husnâ (See the footnote of the Verse No.6),
92,10,فَسَنُيَسِّرُهُۥ لِلۡعُسۡرَىٰ, 10. We will make smooth for him the path for evil.,
92,11,وَمَا يُغۡنِي عَنۡهُ مَالُهُۥٓ إِذَا تَرَدَّىٰٓ, 11. And what will his wealth avail him when he goes down (in destruction)?.,
92,12,إِنَّ عَلَيۡنَا لَلۡهُدَىٰ, 12. Truly! On Us is (to give) guidance.,
92,13,وَإِنَّ لَنَا لَلۡأٓخِرَةَ وَٱلۡأُولَىٰ," 13. And truly, unto Us (belong) the last (Hereafter) and the first (this world).",
92,14,فَأَنذَرۡتُكُمۡ نَارٗا تَلَظَّىٰ, 14. Therefore I have warned you of a blazing Fire (Hell).,
92,15,لَا يَصۡلَىٰهَآ إِلَّا ٱلۡأَشۡقَى, 15. None shall enter it save the most wretched.,
92,16,ٱلَّذِي كَذَّبَ وَتَوَلَّىٰ, 16. Who denies and turns away.,
92,17,وَسَيُجَنَّبُهَا ٱلۡأَتۡقَى, 17. And Al-Muttaqûn (the pious - See V.2:2) will be far removed from it (Hell).,
92,18,ٱلَّذِي يُؤۡتِي مَالَهُۥ يَتَزَكَّىٰ," 18. He who spends his wealth for increase in self-purification,",
92,19,وَمَا لِأَحَدٍ عِندَهُۥ مِن نِّعۡمَةٖ تُجۡزَىٰٓ," 19. And who has (in mind) no favour from anyone to be paid back,",
92,20,إِلَّا ٱبۡتِغَآءَ وَجۡهِ رَبِّهِ ٱلۡأَعۡلَىٰ," 20. Except to seek the Countenance of his Lord, the Most High.",
92,21,وَلَسَوۡفَ يَرۡضَىٰ, 21. He surely will be pleased (when he enters Paradise).,
