surah,ayah,arabic_text,translation,footnotes
68,1,نٓۚ وَٱلۡقَلَمِ وَمَا يَسۡطُرُونَ,"1. Nûn. [These letters (Nun, etc.) are one of the miracles of the Qur’an, and none but Allah (Alone) knows their meanings]. By the pen and by what they (the angels) write (in the Records of men).",
68,2,مَآ أَنتَ بِنِعۡمَةِ رَبِّكَ بِمَجۡنُونٖ," 2. You (O Muhammad صلى الله عليه وسلم), by the Grace of your Lord, are not mad.",
68,3,وَإِنَّ لَكَ لَأَجۡرًا غَيۡرَ مَمۡنُونٖ," 3. And Verily, for you (O Muhammad صلى الله عليه وسلم) will be an endless reward.",
68,4,وَإِنَّكَ لَعَلَىٰ خُلُقٍ عَظِيمٖ," 4. And Verily, you (O Muhammad صلى الله عليه وسلم) are on an exalted (standard of) character.",
68,5,فَسَتُبۡصِرُ وَيُبۡصِرُونَ," 5. You will see, and they will see,",
68,6,بِأَييِّكُمُ ٱلۡمَفۡتُونُ, 6. Which of you is afflicted with madness.,
68,7,إِنَّ رَبَّكَ هُوَ أَعۡلَمُ بِمَن ضَلَّ عَن سَبِيلِهِۦ وَهُوَ أَعۡلَمُ بِٱلۡمُهۡتَدِينَ," 7. Verily, your Lord is the Best Knower of him who has gone astray from His Path, and He is the Best Knower of those who are guided.",
68,8,فَلَا تُطِعِ ٱلۡمُكَذِّبِينَ," 8. So (O Muhammad صلى الله عليه وسلم) obey you not the deniers [(of Islâmic Monotheism - those who belie the Verses of Allâh), the Oneness of Allâh, and the Messengership of Muhammad صلى الله عليه وسلم][1]",(V.68:8) See the footnote of (V.3:85).
68,9,وَدُّواْ لَوۡ تُدۡهِنُ فَيُدۡهِنُونَ, 9. They wish that you should compromise (in religion out of courtesy) with them: so they (too) would compromise with you.,
68,10,وَلَا تُطِعۡ كُلَّ حَلَّافٖ مَّهِينٍ, 10. And (O Muhammad صلى الله عليه وسلم) obey you not everyone Hallaf Mahîn (the one who swears much and is a liar or is worthless). [Tafsir At-Tabari],
68,11,هَمَّازٖ مَّشَّآءِۭ بِنَمِيمٖ," 11. A slanderer, going about with calumnies,",
68,12,مَّنَّاعٖ لِّلۡخَيۡرِ مُعۡتَدٍ أَثِيمٍ," 12. Hinderer of the good, transgressor, sinful,",
68,13,عُتُلِّۭ بَعۡدَ ذَٰلِكَ زَنِيمٍ," 13. Cruel, and moreover base-born (of illegitimate birth).",
68,14,أَن كَانَ ذَا مَالٖ وَبَنِينَ, 14. (He was so) because he had wealth and children.,
68,15,إِذَا تُتۡلَىٰ عَلَيۡهِ ءَايَٰتُنَا قَالَ أَسَٰطِيرُ ٱلۡأَوَّلِينَ," 15. When Our Verses (of the Qur’ân) are recited to him, he says: ""Tales of the men of old!""",
68,16,سَنَسِمُهُۥ عَلَى ٱلۡخُرۡطُومِ,16. We shall brand him on the snout (nose)!,
68,17,إِنَّا بَلَوۡنَٰهُمۡ كَمَا بَلَوۡنَآ أَصۡحَٰبَ ٱلۡجَنَّةِ إِذۡ أَقۡسَمُواْ لَيَصۡرِمُنَّهَا مُصۡبِحِينَ," 17. Verily, We have tried them as We tried the people of the garden, when they swore to pluck the fruits of the (garden) in the morning,",
68,18,وَلَا يَسۡتَثۡنُونَ, 18. Without saying: Inshâ’ Allâh (If Allâh wills).,
68,19,فَطَافَ عَلَيۡهَا طَآئِفٞ مِّن رَّبِّكَ وَهُمۡ نَآئِمُونَ, 19. Then there passed by on the (garden) a visitation (fire) from your Lord at night and burnt it while they were asleep.,
68,20,فَأَصۡبَحَتۡ كَٱلصَّرِيمِ," 20. So the (garden) became black by the morning, like a pitch dark night (in complete ruins).",
68,21,فَتَنَادَوۡاْ مُصۡبِحِينَ, 21. Then they called out one to another as soon as the morning broke.,
68,22,أَنِ ٱغۡدُواْ عَلَىٰ حَرۡثِكُمۡ إِن كُنتُمۡ صَٰرِمِينَ," 22. Saying: ""Go to your tilth in the morning, if you would pluck the fruits.""",
68,23,فَٱنطَلَقُواْ وَهُمۡ يَتَخَٰفَتُونَ," 23. So they departed, conversing in secret low tones (saying):",
68,24,أَن لَّا يَدۡخُلَنَّهَا ٱلۡيَوۡمَ عَلَيۡكُم مِّسۡكِينٞ," 24. ""No Miskîn (poor man) shall enter upon you into it today.""",
68,25,وَغَدَوۡاْ عَلَىٰ حَرۡدٖ قَٰدِرِينَ," 25. And they went in the morning with strong intention, thinking that they have power (to prevent the poor taking anything of the fruits therefrom).",
68,26,فَلَمَّا رَأَوۡهَا قَالُوٓاْ إِنَّا لَضَآلُّونَ," 26. But when they saw the (garden), they said: ""Verily, we have gone astray.""",
68,27,بَلۡ نَحۡنُ مَحۡرُومُونَ," 27. (Then they said): ""Nay! Indeed we are deprived of (the fruits)!""",
68,28,قَالَ أَوۡسَطُهُمۡ أَلَمۡ أَقُل لَّكُمۡ لَوۡلَا تُسَبِّحُونَ," 28. The best among them said: ""Did I not tell you: why say you not: Inshâ’ Allâh (If Allâh wills).""",
68,29,قَالُواْ سُبۡحَٰنَ رَبِّنَآ إِنَّا كُنَّا ظَٰلِمِينَ," 29. They said: ""Glory to Our Lord! Verily, we have been Zâlimûn (wrong-doers).""",
68,30,فَأَقۡبَلَ بَعۡضُهُمۡ عَلَىٰ بَعۡضٖ يَتَلَٰوَمُونَ," 30. Then they turned one against another, blaming.",
68,31,قَالُواْ يَٰوَيۡلَنَآ إِنَّا كُنَّا طَٰغِينَ," 31. They said: ""Woe to us! Verily, we were Tâghûn (transgressors and disobedient)",
68,32,عَسَىٰ رَبُّنَآ أَن يُبۡدِلَنَا خَيۡرٗا مِّنۡهَآ إِنَّآ إِلَىٰ رَبِّنَا رَٰغِبُونَ," 32. We hope that our Lord will give us in exchange a better (garden) than this. Truly, we turn to our Lord (wishing for good that He may forgive our sins and reward us in the Hereafter).",
68,33,كَذَٰلِكَ ٱلۡعَذَابُۖ وَلَعَذَابُ ٱلۡأٓخِرَةِ أَكۡبَرُۚ لَوۡ كَانُواْ يَعۡلَمُونَ," 33. Such is the punishment (in this life), but truly, the punishment of the Hereafter is greater if they but knew.",
68,34,إِنَّ لِلۡمُتَّقِينَ عِندَ رَبِّهِمۡ جَنَّٰتِ ٱلنَّعِيمِ," 34. Verily, for the Muttaqûn (the pious - See V.2:2) are Gardens of delight (Paradise) with their Lord.",
68,35,أَفَنَجۡعَلُ ٱلۡمُسۡلِمِينَ كَٱلۡمُجۡرِمِينَ," 35. Shall We then treat the Muslims (believers of Islamic Monotheism, doers of righteous deeds) like the Mujrimûn (criminals, polytheists and disbelievers, etc.)?",
68,36,مَا لَكُمۡ كَيۡفَ تَحۡكُمُونَ, 36. What is the matter with you? How judge you?,
68,37,أَمۡ لَكُمۡ كِتَٰبٞ فِيهِ تَدۡرُسُونَ," 37. Or have you a Book wherein you learn,",
68,38,إِنَّ لَكُمۡ فِيهِ لَمَا تَخَيَّرُونَ, 38. That you shall therein have all that you choose?,
68,39,أَمۡ لَكُمۡ أَيۡمَٰنٌ عَلَيۡنَا بَٰلِغَةٌ إِلَىٰ يَوۡمِ ٱلۡقِيَٰمَةِ إِنَّ لَكُمۡ لَمَا تَحۡكُمُونَ," 39. Or have you oaths from Us, reaching to the Day of Resurrection, that yours will be what you judge?",
68,40,سَلۡهُمۡ أَيُّهُم بِذَٰلِكَ زَعِيمٌ," 40. Ask them, which of them will stand surety for that!",
68,41,أَمۡ لَهُمۡ شُرَكَآءُ فَلۡيَأۡتُواْ بِشُرَكَآئِهِمۡ إِن كَانُواْ صَٰدِقِينَ," 41. Or have they ""partners""? Then let them bring their ""partners"" if they are truthful!",
