surah,ayah,arabic_text,translation,footnotes
100,1,وَٱلۡعَٰدِيَٰتِ ضَبۡحٗا," 1. By the (steeds) that run, with panting.",
100,2,فَٱلۡمُورِيَٰتِ قَدۡحٗا, 2. Striking sparks of fire (by their hooves).,
100,3,فَٱلۡمُغِيرَٰتِ صُبۡحٗا, 3. And scouring to the raid at dawn.,
100,4,فَأَثَرۡنَ بِهِۦ نَقۡعٗا, 4. And raise the dust in clouds the while.,
100,5,فَوَسَطۡنَ بِهِۦ جَمۡعًا, 5. And penetrating forthwith as one into the midst (of the foe).,
100,6,إِنَّ ٱلۡإِنسَٰنَ لِرَبِّهِۦ لَكَنُودٞ," 6. Verily, man (disbeliever) is ungrateful to his Lord.",
100,7,وَإِنَّهُۥ عَلَىٰ ذَٰلِكَ لَشَهِيدٞ, 7. And to that he bears witness (by his deeds).,
100,8,وَإِنَّهُۥ لِحُبِّ ٱلۡخَيۡرِ لَشَدِيدٌ," 8. And verily, he is violent in the love of wealth.",
100,9,۞ أَفَلَا يَعۡلَمُ إِذَا بُعۡثِرَ مَا فِي ٱلۡقُبُورِ, 9. Knows he not that when the contents of the graves are poured forth (all mankind is resurrected)?,
100,10,وَحُصِّلَ مَا فِي ٱلصُّدُورِ,10. And that which is in the breasts (of men) is made known?,
100,11,إِنَّ رَبَّهُم بِهِمۡ يَوۡمَئِذٖ لَّخَبِيرُۢ," 11. Verily, that Day (i.e. the Day of Resurrection) their Lord will be Well-Acquainted with them (as to their deeds and will reward them for their deeds).",
