surah,ayah,arabic_text,translation,footnotes
23,1,قَدۡ أَفۡلَحَ ٱلۡمُؤۡمِنُونَ, 1. Successful indeed are the believers.,
23,2,ٱلَّذِينَ هُمۡ فِي صَلَاتِهِمۡ خَٰشِعُونَ, 2. Those who offer their Salât (prayers) with all solemnity and full submissiveness.,
23,3,وَٱلَّذِينَ هُمۡ عَنِ ٱللَّغۡوِ مُعۡرِضُونَ," 3. And those who turn away from Al-Laghw (dirty, false, evil vain talk, falsehood, and all that Allâh has forbidden).",
23,4,وَٱلَّذِينَ هُمۡ لِلزَّكَوٰةِ فَٰعِلُونَ, 4. And those who pay the Zakât.,
23,5,وَٱلَّذِينَ هُمۡ لِفُرُوجِهِمۡ حَٰفِظُونَ," 5. And those who guard their chastity (i.e. private parts, from illegal sexual acts)",
23,6,إِلَّا عَلَىٰٓ أَزۡوَٰجِهِمۡ أَوۡ مَا مَلَكَتۡ أَيۡمَٰنُهُمۡ فَإِنَّهُمۡ غَيۡرُ مَلُومِينَ," 6. Except from their wives or (the slaves) that their right hands possess, - for then, they are free from blame;",
23,7,فَمَنِ ٱبۡتَغَىٰ وَرَآءَ ذَٰلِكَ فَأُوْلَٰٓئِكَ هُمُ ٱلۡعَادُونَ," 7. But whoever seeks beyond that, then those are the transgressors;",
23,8,وَٱلَّذِينَ هُمۡ لِأَمَٰنَٰتِهِمۡ وَعَهۡدِهِمۡ رَٰعُونَ," 8. Those who are faithfully true to their Amanât (all the duties which Allâh has ordained, honesty, moral responsibility and trusts) and to their covenants;",
23,9,وَٱلَّذِينَ هُمۡ عَلَىٰ صَلَوَٰتِهِمۡ يُحَافِظُونَ, 9. And those who strictly guard their (five compulsory congregational) Salawât (prayers) (at their fixed stated hours).,
23,10,أُوْلَٰٓئِكَ هُمُ ٱلۡوَٰرِثُونَ, 10. These are indeed the inheritors,
23,11,ٱلَّذِينَ يَرِثُونَ ٱلۡفِرۡدَوۡسَ هُمۡ فِيهَا خَٰلِدُونَ, 11. Who shall inherit the Firdaus (Paradise). They shall dwell therein forever.,
23,12,وَلَقَدۡ خَلَقۡنَا ٱلۡإِنسَٰنَ مِن سُلَٰلَةٖ مِّن طِينٖ, 12. And indeed We created man (Adam) out of an extract of clay (water and earth).,
23,13,ثُمَّ جَعَلۡنَٰهُ نُطۡفَةٗ فِي قَرَارٖ مَّكِينٖ, 13. Thereafter We made him (the offspring of Adam) as a Nutfah (mixed drops of the male and female sexual discharge and lodged it) in a safe lodging (womb of the woman).,
23,14,ثُمَّ خَلَقۡنَا ٱلنُّطۡفَةَ عَلَقَةٗ فَخَلَقۡنَا ٱلۡعَلَقَةَ مُضۡغَةٗ فَخَلَقۡنَا ٱلۡمُضۡغَةَ عِظَٰمٗا فَكَسَوۡنَا ٱلۡعِظَٰمَ لَحۡمٗا ثُمَّ أَنشَأۡنَٰهُ خَلۡقًا ءَاخَرَۚ فَتَبَارَكَ ٱللَّهُ أَحۡسَنُ ٱلۡخَٰلِقِينَ," 14. Then We made the Nutfah into a clot (a piece of thick coagulated blood), then We made the clot into a little lump of flesh, then We made out of that little lump of flesh bones, then We clothed the bones with flesh, and then We brought it forth as another creation. So Blessed is Allâh, the Best of creators.[1]",(V.23:14) See the footnote of (V.22:5).
23,15,ثُمَّ إِنَّكُم بَعۡدَ ذَٰلِكَ لَمَيِّتُونَ," 15. After that, surely, you will die.",
23,16,ثُمَّ إِنَّكُمۡ يَوۡمَ ٱلۡقِيَٰمَةِ تُبۡعَثُونَ," 16. Then (again), surely, you will be resurrected on the Day of Resurrection.",
23,17,وَلَقَدۡ خَلَقۡنَا فَوۡقَكُمۡ سَبۡعَ طَرَآئِقَ وَمَا كُنَّا عَنِ ٱلۡخَلۡقِ غَٰفِلِينَ," 17. And indeed We have created above you seven heavens (one over the other), and We are never unaware of the creation.",
23,18,وَأَنزَلۡنَا مِنَ ٱلسَّمَآءِ مَآءَۢ بِقَدَرٖ فَأَسۡكَنَّٰهُ فِي ٱلۡأَرۡضِۖ وَإِنَّا عَلَىٰ ذَهَابِۭ بِهِۦ لَقَٰدِرُونَ,"18. And We sent down from the sky water (rain) in (due) measure, and We gave it lodging in the earth, and verily, We are Able to take it away.",
23,19,فَأَنشَأۡنَا لَكُم بِهِۦ جَنَّٰتٖ مِّن نَّخِيلٖ وَأَعۡنَٰبٖ لَّكُمۡ فِيهَا فَوَٰكِهُ كَثِيرَةٞ وَمِنۡهَا تَأۡكُلُونَ," 19. Then We brought forth for you therewith gardens of date-palms and grapes, wherein is much fruit for you, and whereof you eat.",
23,20,وَشَجَرَةٗ تَخۡرُجُ مِن طُورِ سَيۡنَآءَ تَنۢبُتُ بِٱلدُّهۡنِ وَصِبۡغٖ لِّلۡأٓكِلِينَ," 20. And a tree (olive) that springs forth from Mount Sinai, that grows (produces) oil, and (it is a) relish for the eaters.",
23,21,وَإِنَّ لَكُمۡ فِي ٱلۡأَنۡعَٰمِ لَعِبۡرَةٗۖ نُّسۡقِيكُم مِّمَّا فِي بُطُونِهَا وَلَكُمۡ فِيهَا مَنَٰفِعُ كَثِيرَةٞ وَمِنۡهَا تَأۡكُلُونَ," 21. And verily in the cattle there is indeed a lesson for you. We give you to drink (milk) of that which is in their bellies. And there are, in them, numerous (other) benefits for you, and of them you eat.",
23,22,وَعَلَيۡهَا وَعَلَى ٱلۡفُلۡكِ تُحۡمَلُونَ," 22. And on them, and on ships you are carried.",
