surah,ayah,arabic_text,translation,footnotes
53,1,وَٱلنَّجۡمِ إِذَا هَوَىٰ,1. By the star when it goes down (or vanishes).,
53,2,مَا ضَلَّ صَاحِبُكُمۡ وَمَا غَوَىٰ, 2. Your companion (Muhammad صلى الله عليه وسلم) has neither gone astray nor has erred.,
53,3,وَمَا يَنطِقُ عَنِ ٱلۡهَوَىٰٓ, 3. Nor does he speak of (his own) desire.,
53,4,إِنۡ هُوَ إِلَّا وَحۡيٞ يُوحَىٰ, 4. It is only a Revelation revealed.,
53,5,عَلَّمَهُۥ شَدِيدُ ٱلۡقُوَىٰ, 5. He has been taught (this Qur’ân) by one mighty in power [Jibrîl (Gabriel)],
53,6,ذُو مِرَّةٖ فَٱسۡتَوَىٰ, 6. One free from any defect in body and mind then he (Jibrîl - Gabriel in his real shape as created by Allah) rose and became stable.,
53,7,وَهُوَ بِٱلۡأُفُقِ ٱلۡأَعۡلَىٰ," 7. While he [Jibrîl (Gabriel)] was in the highest part of the horizon, (Tafsir Ibn Kathir)",
53,8,ثُمَّ دَنَا فَتَدَلَّىٰ," 8. Then he [Jibrîl (Gabriel)] approached and came closer,",
53,9,فَكَانَ قَابَ قَوۡسَيۡنِ أَوۡ أَدۡنَىٰ, 9. And was at a distance of two bows’ length or (even) nearer.,
53,10,فَأَوۡحَىٰٓ إِلَىٰ عَبۡدِهِۦ مَآ أَوۡحَىٰ, 10. So (Allâh) revealed to His slave [Muhammad صلى الله عليه وسلم through Jibrîl (Gabriel) عليه السلام] whatever He revealed.,
53,11,مَا كَذَبَ ٱلۡفُؤَادُ مَا رَأَىٰٓ, 11. The (Prophet’s) heart lied not in what he (Muhammad صلى الله عليه وسلم) saw.,
