surah,ayah,arabic_text,translation,footnotes
77,1,وَٱلۡمُرۡسَلَٰتِ عُرۡفٗا, 1. By the winds (or angels or the Messengers of Allâh) sent forth one after another.,
77,2,فَٱلۡعَٰصِفَٰتِ عَصۡفٗا, 2. And by the winds that blow violently.,
77,3,وَٱلنَّٰشِرَٰتِ نَشۡرٗا, 3. And by the winds that scatter clouds and rain.,
77,4,فَٱلۡفَٰرِقَٰتِ فَرۡقٗا, 4. And by the Verses (of the Qur’ân) that separate the right from the wrong.,
77,5,فَٱلۡمُلۡقِيَٰتِ ذِكۡرًا," 5. And by the angels that bring the revelations to the Messengers,",
77,6,عُذۡرًا أَوۡ نُذۡرًا, 6. To cut off all excuses or to warn.,
77,7,إِنَّمَا تُوعَدُونَ لَوَٰقِعٞ," 7. Surely, what you are promised must come to pass.",
77,8,فَإِذَا ٱلنُّجُومُ طُمِسَتۡ, 8. Then when the stars lose their lights.,
77,9,وَإِذَا ٱلسَّمَآءُ فُرِجَتۡ, 9. And when the heaven is cleft asunder.,
77,10,وَإِذَا ٱلۡجِبَالُ نُسِفَتۡ, 10. And when the mountains are blown away.,
77,11,وَإِذَا ٱلرُّسُلُ أُقِّتَتۡ, 11. And when the Messengers are gathered to their time appointed.,
77,12,لِأَيِّ يَوۡمٍ أُجِّلَتۡ, 12. For what Day are these signs postponed?,
77,13,لِيَوۡمِ ٱلۡفَصۡلِ, 13. For the Day of Sorting Out (the men of Paradise from the men destined for Hell).,
77,14,وَمَآ أَدۡرَىٰكَ مَا يَوۡمُ ٱلۡفَصۡلِ, 14. And what will explain to you what is the Day of Sorting Out?,
77,15,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ, 15. Woe that Day to the deniers (of the Day of Resurrection)!,
77,16,أَلَمۡ نُهۡلِكِ ٱلۡأَوَّلِينَ, 16. Did We not destroy the ancients?,
77,17,ثُمَّ نُتۡبِعُهُمُ ٱلۡأٓخِرِينَ, 17. So shall We make later generations to follow them.,
77,18,كَذَٰلِكَ نَفۡعَلُ بِٱلۡمُجۡرِمِينَ," 18. Thus do We deal with the Mujrimûn (polytheists, disbelievers, sinners, criminals).",
77,19,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ, 19. Woe that Day to the deniers (of the Day of Resurrection)!,
77,20,أَلَمۡ نَخۡلُقكُّم مِّن مَّآءٖ مَّهِينٖ,20. Did We not create you from a despised water (semen)?,
77,21,فَجَعَلۡنَٰهُ فِي قَرَارٖ مَّكِينٍ," 21. Then We placed it in a place of safety (womb),",
77,22,إِلَىٰ قَدَرٖ مَّعۡلُومٖ, 22. For a known period (determined by gestation)?,
77,23,فَقَدَرۡنَا فَنِعۡمَ ٱلۡقَٰدِرُونَ, 23. So We did measure; and We are the Best to measure (the things).,
77,24,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ, 24. Woe that Day to the deniers (of the Day of Resurrection)!,
77,25,أَلَمۡ نَجۡعَلِ ٱلۡأَرۡضَ كِفَاتًا, 25. Have We not made the earth a receptacle,
77,26,أَحۡيَآءٗ وَأَمۡوَٰتٗا, 26. For the living and the dead?,
77,27,وَجَعَلۡنَا فِيهَا رَوَٰسِيَ شَٰمِخَٰتٖ وَأَسۡقَيۡنَٰكُم مَّآءٗ فُرَاتٗا," 27. And have placed therein firm, and tall mountains, and have given you to drink sweet water?",
77,28,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ, 28. Woe that Day to the deniers (of the Day of Resurrection)!,
77,29,ٱنطَلِقُوٓاْ إِلَىٰ مَا كُنتُم بِهِۦ تُكَذِّبُونَ," 29. (It will be said to the disbelievers): ""Depart you to that which you used to deny!",
77,30,ٱنطَلِقُوٓاْ إِلَىٰ ظِلّٖ ذِي ثَلَٰثِ شُعَبٖ," 30. ""Depart you to a shadow (of Hell-Fire smoke ascending) in three columns,",
