surah,ayah,arabic_text,translation,footnotes
100,1,وَٱلۡعَٰدِيَٰتِ ضَبۡحٗا,"Par les coursiers qui halètent,",
100,2,فَٱلۡمُورِيَٰتِ قَدۡحٗا,"qui font jaillir des étincelles,",
100,3,فَٱلۡمُغِيرَٰتِ صُبۡحٗا,qui attaquent au matin.,
100,4,فَأَثَرۡنَ بِهِۦ نَقۡعٗا,"et font ainsi voler la poussière,",
100,5,فَوَسَطۡنَ بِهِۦ جَمۡعًا,et pénètrent au centre de la troupe ennemie.,
100,6,إِنَّ ٱلۡإِنسَٰنَ لِرَبِّهِۦ لَكَنُودٞ,"L’homme est, certes, ingrat envers son Seigneur ;",
100,7,وَإِنَّهُۥ عَلَىٰ ذَٰلِكَ لَشَهِيدٞ,"et pourtant, il est certes, témoin de cela ;",
100,8,وَإِنَّهُۥ لِحُبِّ ٱلۡخَيۡرِ لَشَدِيدٌ,et pour l’amour des richesses il est certes ardent.,
100,9,۞ أَفَلَا يَعۡلَمُ إِذَا بُعۡثِرَ مَا فِي ٱلۡقُبُورِ,"Ne sait-il donc pas que lorsque ce qui est dans les tombes sera bouleversé,",
100,10,وَحُصِّلَ مَا فِي ٱلصُّدُورِ,"et que sera dévoilé ce qui est dans les poitrines,",
100,11,إِنَّ رَبَّهُم بِهِمۡ يَوۡمَئِذٖ لَّخَبِيرُۢ,"ce jour-là, certes, leur Seigneur sera Parfaitement Connaisseur d’eux ?",
