surah,ayah,arabic_text,translation,footnotes
83,1,وَيۡلٞ لِّلۡمُطَفِّفِينَ,Hilekârlara yazıklar olsun!,
83,2,ٱلَّذِينَ إِذَا ٱكۡتَالُواْ عَلَى ٱلنَّاسِ يَسۡتَوۡفُونَ,"İnsanlardan alırken ölçüp tarttıklarında tam, ",
83,3,وَإِذَا كَالُوهُمۡ أَو وَّزَنُوهُمۡ يُخۡسِرُونَ,onlara vermek için ölçüp tarttıklarında ise noksan yapan.,
83,4,أَلَا يَظُنُّ أُوْلَٰٓئِكَ أَنَّهُم مَّبۡعُوثُونَ,"Onlar düşünmezler mi ki, diriltilecekler! ",
83,5,لِيَوۡمٍ عَظِيمٖ,"Büyük bir günde (hesap vermek için) öyle bir gün ki, ",
83,6,يَوۡمَ يَقُومُ ٱلنَّاسُ لِرَبِّ ٱلۡعَٰلَمِينَ,insanlar o günde âlemlerin Rabbinin huzurunda divan duracaklardır.,
83,7,كَلَّآ إِنَّ كِتَٰبَ ٱلۡفُجَّارِ لَفِي سِجِّينٖ,"Doğrusu günahkârların yazısı, muhakkak Siccîn’de olmaktır.",
83,8,وَمَآ أَدۡرَىٰكَ مَا سِجِّينٞ,"Siccîn nedir, bilir misin?",
83,9,كِتَٰبٞ مَّرۡقُومٞ,( o günahkarların yazısı ) Amellerin sayılıp yazıldığı bir kitaptır .,
83,10,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,O gün vay haline yalancıların!,
83,11,ٱلَّذِينَ يُكَذِّبُونَ بِيَوۡمِ ٱلدِّينِ,"Ki onlar, ceza gününü yalan sayarlar.",
83,12,وَمَا يُكَذِّبُ بِهِۦٓ إِلَّا كُلُّ مُعۡتَدٍ أَثِيمٍ,Onu ancak hükümleri çiğneyen ve günaha dalan kimseler yalanlar.,
83,13,إِذَا تُتۡلَىٰ عَلَيۡهِ ءَايَٰتُنَا قَالَ أَسَٰطِيرُ ٱلۡأَوَّلِينَ,Böyle birine âyetlerimiz okununca «Eskilerin masalları» derdi.,
83,14,كَلَّاۖ بَلۡۜ رَانَ عَلَىٰ قُلُوبِهِم مَّا كَانُواْ يَكۡسِبُونَ,Hayır! Bilakis onların işlemekte oldukları (kötülükler) kalplerini kirletmiştir.,
