surah,ayah,arabic_text,translation,footnotes
84,1,إِذَا ٱلسَّمَآءُ ٱنشَقَّتۡ,Kapag ang langit ay nabiyak,
84,2,وَأَذِنَتۡ لِرَبِّهَا وَحُقَّتۡ,"at duminig ito sa Panginoon nito at nagindapat ito,",
84,3,وَإِذَا ٱلۡأَرۡضُ مُدَّتۡ,"kapag ang lupa ay binanat,",
84,4,وَأَلۡقَتۡ مَا فِيهَا وَتَخَلَّتۡ,"at nagtapon ito ng nasa loob nito at nagtatwa ito,",
84,5,وَأَذِنَتۡ لِرَبِّهَا وَحُقَّتۡ,at duminig ito sa Panginoon nito at nagindapat ito;,
84,6,يَٰٓأَيُّهَا ٱلۡإِنسَٰنُ إِنَّكَ كَادِحٌ إِلَىٰ رَبِّكَ كَدۡحٗا فَمُلَٰقِيهِ,"O tao, tunay na ikaw ay nagpapakapagod tungo sa Panginoon mo sa isang pagpapakapagod kaya makikipagkita [ka] rito.[1]",[1] sa Araw ng Pagtutuos upang gantihan ka ni Allāh sa mga ito.
84,7,فَأَمَّا مَنۡ أُوتِيَ كِتَٰبَهُۥ بِيَمِينِهِۦ,"Kaya hinggil sa sinumang bibigyan ng talaan niya sa kanang kamay niya,",
84,8,فَسَوۡفَ يُحَاسَبُ حِسَابٗا يَسِيرٗا,tutuusin siya sa isang pagtutuos na magaan,
84,9,وَيَنقَلِبُ إِلَىٰٓ أَهۡلِهِۦ مَسۡرُورٗا,at uuwi siya sa mag-anak niya na pinagagalak.,
84,10,وَأَمَّا مَنۡ أُوتِيَ كِتَٰبَهُۥ وَرَآءَ ظَهۡرِهِۦ,"Hinggil naman sa sinumang bibigyan ng talaan niya sa bandang likod niya,",
84,11,فَسَوۡفَ يَدۡعُواْ ثُبُورٗا,mananawagan siya ng pagkagupo,
84,12,وَيَصۡلَىٰ سَعِيرًا,at masusunog siya sa isang liyab.,
84,13,إِنَّهُۥ كَانَ فِيٓ أَهۡلِهِۦ مَسۡرُورًا,Tunay na siya dati sa piling ng mga kapwa niya ay pinagagalak.,
84,14,إِنَّهُۥ ظَنَّ أَن لَّن يَحُورَ,Tunay na siya ay nagpalagay na hindi siya manunumbalik [kay Allāh].,
84,15,بَلَىٰٓۚ إِنَّ رَبَّهُۥ كَانَ بِهِۦ بَصِيرٗا,"Bagkus, tunay na ang Panginoon niya ay laging sa kanya nakakikita.",
84,16,فَلَآ أُقۡسِمُ بِٱلشَّفَقِ,"Kaya talagang sumusumpa Ako sa pamumula ng takipsilim,",
84,17,وَٱلَّيۡلِ وَمَا وَسَقَ,"at sa gabi at sa iniipon nito,",
84,18,وَٱلۡقَمَرِ إِذَا ٱتَّسَقَ,at sa buwan kapag namilog ito;,
84,19,لَتَرۡكَبُنَّ طَبَقًا عَن طَبَقٖ,talagang lululan nga kayo sa isang antas buhat sa isang antas.,
84,20,فَمَا لَهُمۡ لَا يُؤۡمِنُونَ,Kaya ano ang mayroon sa kanila na hindi sila sumasampalataya?,
84,21,وَإِذَا قُرِئَ عَلَيۡهِمُ ٱلۡقُرۡءَانُ لَا يَسۡجُدُونَۤ۩,Kapag binigkas sa kanila ang Qur’ān ay hindi sila nagpapatirapa.,
84,22,بَلِ ٱلَّذِينَ كَفَرُواْ يُكَذِّبُونَ,Bagkus ang mga tumangging sumampalataya ay nagpapasinungaling.,
84,23,وَٱللَّهُ أَعۡلَمُ بِمَا يُوعُونَ,Si Allāh ay higit na maalam sa anumang iniimbak nila [sa mga dibdib nila].,
84,24,فَبَشِّرۡهُم بِعَذَابٍ أَلِيمٍ,"Kaya magbalita ka sa kanila hinggil sa isang pagdurusang masakit,",
84,25,إِلَّا ٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ لَهُمۡ أَجۡرٌ غَيۡرُ مَمۡنُونِۭ,maliban ang mga sumampalataya at gumawa ng mga maayos; ukol sa kanila ay isang pabuyang hindi matitigil.,
