surah,ayah,arabic_text,translation,footnotes
68,1,نٓۚ وَٱلۡقَلَمِ وَمَا يَسۡطُرُونَ,Nûn. Betohem për penën dhe për atë që shkruajnë,
68,2,مَآ أَنتَ بِنِعۡمَةِ رَبِّكَ بِمَجۡنُونٖ,"se ti (o Muhamed), falë mirësisë së Zotit tënd, nuk je i marrë.",
68,3,وَإِنَّ لَكَ لَأَجۡرًا غَيۡرَ مَمۡنُونٖ,"Pa dyshim, ti do të jesh përherë i shpërblyer",
68,4,وَإِنَّكَ لَعَلَىٰ خُلُقٍ عَظِيمٖ,se ti je me virtyte madhore.,
68,5,فَسَتُبۡصِرُ وَيُبۡصِرُونَ,"Së shpejti ti do ta shohësh, por edhe ata[374] do ta shohin,",[374] Jobesimtarët e Mekës që e quanin të marrë Profetin Muhamed (a.s.).
68,6,بِأَييِّكُمُ ٱلۡمَفۡتُونُ,se cilin prej jush e ka prekur marrëzia.,
68,7,إِنَّ رَبَّكَ هُوَ أَعۡلَمُ بِمَن ضَلَّ عَن سَبِيلِهِۦ وَهُوَ أَعۡلَمُ بِٱلۡمُهۡتَدِينَ,"Zoti yt e di më së miri, se cili është shmangur nga rruga e Tij dhe, i njeh mirë ata që janë në rrugën e drejtë.",
68,8,فَلَا تُطِعِ ٱلۡمُكَذِّبِينَ,"Andaj, ti mos i dëgjo jobesimtarët!",
68,9,وَدُّواْ لَوۡ تُدۡهِنُ فَيُدۡهِنُونَ,"Ata dëshirojnë që ti të bësh lëshime, kështu që dhe ata të bëjnë lëshime.",
68,10,وَلَا تُطِعۡ كُلَّ حَلَّافٖ مَّهِينٍ,"Por ti mos iu bind çdo betari të përçmuar,",
68,11,هَمَّازٖ مَّشَّآءِۭ بِنَمِيمٖ,"shpifaraku, që përhap thashetheme,",
68,12,مَّنَّاعٖ لِّلۡخَيۡرِ مُعۡتَدٍ أَثِيمٍ,"penguesi veprash të mira, shkelësi dhe keqbërësi,",
68,13,عُتُلِّۭ بَعۡدَ ذَٰلِكَ زَنِيمٍ,"të ashpri që, veç kësaj, është edhe kopil,",
68,14,أَن كَانَ ذَا مَالٖ وَبَنِينَ,vetëm se është i pasur dhe ka shumë djem.,
68,15,إِذَا تُتۡلَىٰ عَلَيۡهِ ءَايَٰتُنَا قَالَ أَسَٰطِيرُ ٱلۡأَوَّلِينَ,"Kur i lexohen shpalljet tona, ai thotë: “Këto janë vetëm përralla të të lashtëve!”",
68,16,سَنَسِمُهُۥ عَلَى ٱلۡخُرۡطُومِ,Ne do t’ia damkosim hundën!,
68,17,إِنَّا بَلَوۡنَٰهُمۡ كَمَا بَلَوۡنَآ أَصۡحَٰبَ ٱلۡجَنَّةِ إِذۡ أَقۡسَمُواْ لَيَصۡرِمُنَّهَا مُصۡبِحِينَ,"Ne i kemi vënë në provë ata (banorët e Mekës), ashtu siç i sprovuam të zotët e kopshtit, të cilët ishin betuar se në mëngjes do t’i vilnin frutat",
68,18,وَلَا يَسۡتَثۡنُونَ,e nuk patën thënë “Në dashtë Zoti”!,
68,19,فَطَافَ عَلَيۡهَا طَآئِفٞ مِّن رَّبِّكَ وَهُمۡ نَآئِمُونَ,"Kështu, kopshtin e goditi një fatkeqësi nga Zoti yt, ndërkohë që ata po flinin",
68,20,فَأَصۡبَحَتۡ كَٱلصَّرِيمِ,dhe gdhiu si i kositur.,
68,21,فَتَنَادَوۡاْ مُصۡبِحِينَ,"Në agim, ata thirrën njëri-tjetrin:",
68,22,أَنِ ٱغۡدُواْ عَلَىٰ حَرۡثِكُمۡ إِن كُنتُمۡ صَٰرِمِينَ,"“Nxitoni herët në kopshtin tuaj, nëse doni t’i vilni frutat!”",
68,23,فَٱنطَلَقُواْ وَهُمۡ يَتَخَٰفَتُونَ,Dhe u nisën duke pëshpëritur:,
68,24,أَن لَّا يَدۡخُلَنَّهَا ٱلۡيَوۡمَ عَلَيۡكُم مِّسۡكِينٞ,“Të mos lejojmë asnjë të vobekët që të hyjë në kopshtin tonë!”,
68,25,وَغَدَوۡاْ عَلَىٰ حَرۡدٖ قَٰدِرِينَ,"Ata u nisën herët, të vendosur në atë që thanë.",
68,26,فَلَمَّا رَأَوۡهَا قَالُوٓاْ إِنَّا لَضَآلُّونَ,"Por, kur e panë kopshtin, ata thanë: “Ne qenkemi vërtet të humbur;",
68,27,بَلۡ نَحۡنُ مَحۡرُومُونَ,"madje, qenkemi të privuar (nga frutat e kopshtit).”",
68,28,قَالَ أَوۡسَطُهُمۡ أَلَمۡ أَقُل لَّكُمۡ لَوۡلَا تُسَبِّحُونَ,Më i arsyeshmi ndër ta tha: “A nuk ju thashë unë se duhet ta lartësoni Allahun?!”,
