surah,ayah,arabic_text,translation,footnotes
81,1,إِذَا ٱلشَّمۡسُ كُوِّرَتۡ,"সূৰ্যক যেতিয়া নিষ্প্ৰভ কৰা হ’ব,",
81,2,وَإِذَا ٱلنُّجُومُ ٱنكَدَرَتۡ,"আৰু নক্ষত্ৰৰাজি যেতিয়া খহি পৰিব,",
81,3,وَإِذَا ٱلۡجِبَالُ سُيِّرَتۡ,"পৰ্বতসমূহক যেতিয়া সঞ্চালিত কৰা হ’ব,",
81,4,وَإِذَا ٱلۡعِشَارُ عُطِّلَتۡ,"আৰু যেতিয়া পূৰ্ণ গাভিনী উটবোৰক অযত্নে এৰি দিয়া হ’ব,",
81,5,وَإِذَا ٱلۡوُحُوشُ حُشِرَتۡ,"আৰু যেতিয়া বনৰীয়া পশুবোৰক একত্ৰিত কৰা হ’ব,",
81,6,وَإِذَا ٱلۡبِحَارُ سُجِّرَتۡ,"আৰু যেতিয়া সাগৰসমূহক অগ্নিউত্তাল কৰা হ’ব,",
81,7,وَإِذَا ٱلنُّفُوسُ زُوِّجَتۡ,"আৰু যেতিয়া আত্মাসমূহক (সমগোত্ৰীয়সকলৰ লগত) মিলিত কৰা হ’ব,",
81,8,وَإِذَا ٱلۡمَوۡءُۥدَةُ سُئِلَتۡ,"আৰু যেতিয়া জীৱন্ত সমাধিস্থ কন্যাশিশুক সোধা হ’ব,",
81,9,بِأَيِّ ذَنۢبٖ قُتِلَتۡ,কি অপৰাধত তাইক হত্যা কৰা হৈছিল?,
81,10,وَإِذَا ٱلصُّحُفُ نُشِرَتۡ,"আৰু যেতিয়া আমলনামাসমূহ উন্মোচিত কৰা হ’ব,",
81,11,وَإِذَا ٱلسَّمَآءُ كُشِطَتۡ,"আৰু যেতিয়া আকাশৰ আৱৰণ অপসাৰিত কৰা হ’ব,",
81,12,وَإِذَا ٱلۡجَحِيمُ سُعِّرَتۡ,"আৰু যেতিয়া জাহান্নামক ভীষণভাৱে প্ৰজ্জ্বলিত কৰা হ’ব,",
81,13,وَإِذَا ٱلۡجَنَّةُ أُزۡلِفَتۡ,"আৰু জান্নাতক যেতিয়া নিকটৱৰ্তী কৰা হ’ব,",
81,14,عَلِمَتۡ نَفۡسٞ مَّآ أَحۡضَرَتۡ,তেতিয়া প্ৰত্যেক ব্যক্তিয়েই জানিব সি কি উপস্থিত কৰিছে।,
81,15,فَلَآ أُقۡسِمُ بِٱلۡخُنَّسِ,"এতেকে মই শপত কৰিছোঁ আৱৰ্তনশীল নক্ষত্ৰবোৰৰ,",
81,16,ٱلۡجَوَارِ ٱلۡكُنَّسِ,"যিবোৰ গতিশীল, অদৃশ্য,",
81,17,وَٱلَّيۡلِ إِذَا عَسۡعَسَ,"আৰু ৰাতিৰ শপত যেতিয়া ই বিদায় লয়,",
81,18,وَٱلصُّبۡحِ إِذَا تَنَفَّسَ,"আৰু প্ৰভাতৰ শপত যেতিয়া ইয়াৰ আবিৰ্ভাৱ হয়,",
81,19,إِنَّهُۥ لَقَوۡلُ رَسُولٖ كَرِيمٖ,নিশ্চয় এই কোৰআনখন হৈছে সন্মানিত ৰাছুলে লৈ অহা বাণী।,
81,20,ذِي قُوَّةٍ عِندَ ذِي ٱلۡعَرۡشِ مَكِينٖ,"যিজন শক্তিশালী, আৰশ্বৰ মালিকৰ ওচৰত মৰ্যদাসম্পন্ন,",
81,21,مُّطَاعٖ ثَمَّ أَمِينٖ,"মান্যবৰ, তাত তেওঁ বিশ্বস্ত।",
81,22,وَمَا صَاحِبُكُم بِمَجۡنُونٖ,"আৰু তোমালোকৰ সঙ্গী উন্মাদ নহয়,",
81,23,وَلَقَدۡ رَءَاهُ بِٱلۡأُفُقِ ٱلۡمُبِينِ,"আৰু নিশ্চয় তেখেতে (নবীয়ে) তেখেতক (জিব্ৰীলক) স্পষ্ট দিগন্তত দেখিছে,",
81,24,وَمَا هُوَ عَلَى ٱلۡغَيۡبِ بِضَنِينٖ,আৰু তেওঁ গায়েবী বিষয় সম্পৰ্কে কৃপণালিও নকৰে।,
81,25,وَمَا هُوَ بِقَوۡلِ شَيۡطَٰنٖ رَّجِيمٖ,আৰু এয়া কোনো অভিশপ্ত চয়তানৰো বাক্য নহয়।,
81,26,فَأَيۡنَ تَذۡهَبُونَ,এতেকে তোমালোকে কোনফালে গতি কৰিছা?,
81,27,إِنۡ هُوَ إِلَّا ذِكۡرٞ لِّلۡعَٰلَمِينَ,"এইখন হৈছে বিশ্ববাসীৰ বাবে উপদেশ বাণী,",
81,28,لِمَن شَآءَ مِنكُمۡ أَن يَسۡتَقِيمَ,"সেই ব্যক্তিৰ বাবে, তোমালোকৰ মাজৰ যিয়ে সৰল পথত চলিব বিচাৰে।",
81,29,وَمَا تَشَآءُونَ إِلَّآ أَن يَشَآءَ ٱللَّهُ رَبُّ ٱلۡعَٰلَمِينَ,"তোমালোকে ইচ্ছা কৰিব নোৱাৰা, যেতিয়ালৈকে বিশ্বজগতৰ প্ৰতিপালক আল্লাহে ইচ্ছা নকৰে।",
