surah,ayah,arabic_text,translation,footnotes
92,1,وَٱلَّيۡلِ إِذَا يَغۡشَىٰ,1਼ ਰਾਤ ਦੀ ਸਹੁੰ ਜਦੋਂ ਉਹ ਛਾ ਜਾਵੇ।,
92,2,وَٱلنَّهَارِ إِذَا تَجَلَّىٰ,2਼ ਅਤੇ ਦਿਨ ਦੀ ਜਦੋਂ ਉਹ ਚਮਕੇ।,
92,3,وَمَا خَلَقَ ٱلذَّكَرَ وَٱلۡأُنثَىٰٓ,3਼ ਅਤੇ ਉਸ ਹਸਤੀ (ਅੱਲਾਹ) ਦੀ ਸਹੁੰ ਜਿਸ ਨੇ ਨਰ ਤੇ ਮਦੀਨ ਨੂੰ ਪੈਦਾ ਕੀਤਾ।,
92,4,إِنَّ سَعۡيَكُمۡ لَشَتَّىٰ,4਼ ਹਕੀਕਤ ਇਹ ਹੈ ਕਿ ਤੁਹਾਡੀਆਂ (ਸਭਨਾਂ ਦੀਆਂ) ਕੋਸ਼ਿਸ਼ਾਂ ਵੱਖੋ-ਵੱਖ ਹਨ।,
92,5,فَأَمَّا مَنۡ أَعۡطَىٰ وَٱتَّقَىٰ,5਼ ਸੋ ਜਿਸ ਕਿਸੇ ਨੇ (ਅੱਲਾਹ ਦੀ ਰਾਹ ਵਿਚ ਦਾਨ) ਦਿੱਤਾ ਅਤੇ (ਰੱਬ ਤੋਂ) ਡਰਦਾ ਰਿਹਾ।,
92,6,وَصَدَّقَ بِٱلۡحُسۡنَىٰ,6਼ ਅਤੇ ਉਸ ਨੇ ਸੱਚੀ ਗੱਲ (ਕਲਮਾ-ਏ-ਤੌਹੀਦ) ਦੀ ਪੁਸ਼ਟੀ ਵੀ ਕੀਤੀ।,
92,7,فَسَنُيَسِّرُهُۥ لِلۡيُسۡرَىٰ,7਼ ਤਾਂ ਅਸੀਂ ਜ਼ਰੂਰ ਹੀ ਉਸ ਨੂੰ ਸੌਖੇ ਰਾਹ (ਜੰਨਤ) ਵਲ ਜਾਣ ਦੀਆਂ ਸਹੂਲਤਾਂ ਦਿਆਂਗੇ।,
92,8,وَأَمَّا مَنۢ بَخِلَ وَٱسۡتَغۡنَىٰ,8਼ ਪਰ ਜਿਸ ਨੇ ਕੰਜੂਸੀ ਕੀਤੀ ਅਤੇ (ਰੱਬ ਦੀ) ਪਰਵਾਹ ਨਹੀਂ ਕੀਤੀ।,
92,9,وَكَذَّبَ بِٱلۡحُسۡنَىٰ,9਼ ਅਤੇ ਉਸ ਨੇ ਸੱਚਾਈ ਨੂੰ ਝੁਠਲਾਇਆ।,
92,10,فَسَنُيَسِّرُهُۥ لِلۡعُسۡرَىٰ,10਼ ਤਾਂ ਅਸੀਂ ਉਸ ਨੂੰ ਕਠਿਨ ਰਾਹ (ਨਰਕ ਵਲ) ਜਾਣ ਵਾਲੀਆਂ ਸਹੂਲਤਾਂ ਦਿਆਂਗੇ।1,
92,11,وَمَا يُغۡنِي عَنۡهُ مَالُهُۥٓ إِذَا تَرَدَّىٰٓ,11਼ ਅਤੇ ਜਦੋਂ ਉਹ (ਕੰਜੂਸ ਵਿਅਕਤੀ ਨਰਕ ਵਿਚ) ਸੁੱਟਿਆ ਜਾਵੇਗਾ ਤਾਂ ਉਸ ਦਾ ਧੰਨ ਉਸ ਨੂੰ ਕੁੱਝ ਵੀ ਲਾਭ ਨਹੀਂ ਦੇਵੇਗਾ।,
92,12,إِنَّ عَلَيۡنَا لَلۡهُدَىٰ,12਼ ਬੇਸ਼ੱਕ ਹਿਦਾਇਤ ਦੇਣਾ ਸਾਡੇ ਹੀ ਜ਼ਿੰਮੇ ਹੈ।,
92,13,وَإِنَّ لَنَا لَلۡأٓخِرَةَ وَٱلۡأُولَىٰ,13਼ ਬੇਸ਼ੱਕ ਲੋਕ-ਪਰਲੋਕ ਸਾਡੇ ਹੀ ਕਬਜ਼ੇ ਵਿਚ ਹੈ।,
92,14,فَأَنذَرۡتُكُمۡ نَارٗا تَلَظَّىٰ,14਼ ਸੋ ਮੈਂਨੇ ਤੁਹਾਨੂੰ (ਨਰਕ ਦੀ) ਭੜਕਦੀ ਹੋਈ ਅੱਗ ਤੋਂ ਡਰਾ ਦਿੱਤਾ ਹੈ।,
92,15,لَا يَصۡلَىٰهَآ إِلَّا ٱلۡأَشۡقَى,15਼ ਇਸ ਨਰਕ ਵਿਚ ਉਹ ਬੇ-ਭਾਗ ਜਾਵੇਗਾ।,
