surah,ayah,arabic_text,translation,footnotes
23,1,قَدۡ أَفۡلَحَ ٱلۡمُؤۡمِنُونَ,Gerçekten Mü'minler kurtuluşa ermiştir.,
23,2,ٱلَّذِينَ هُمۡ فِي صَلَاتِهِمۡ خَٰشِعُونَ,Onlar namazlarında huşû içinde olanlardır.,
23,3,وَٱلَّذِينَ هُمۡ عَنِ ٱللَّغۡوِ مُعۡرِضُونَ,"Onlar, boş ve yararsız şeylerden yüz çevirirler.",
23,4,وَٱلَّذِينَ هُمۡ لِلزَّكَوٰةِ فَٰعِلُونَ,Onlar zekâtı verirler.,
23,5,وَٱلَّذِينَ هُمۡ لِفُرُوجِهِمۡ حَٰفِظُونَ,"Onlar, ırzlarını/iffetlerini korurlar.",
23,6,إِلَّا عَلَىٰٓ أَزۡوَٰجِهِمۡ أَوۡ مَا مَلَكَتۡ أَيۡمَٰنُهُمۡ فَإِنَّهُمۡ غَيۡرُ مَلُومِينَ,Ancak kendi eşleri ve ellerinin altındaki (cariyeleri) hariç. Şüphesiz onlar (bunlarla ilişkilerinden dolayı) kınanmazlar.,
23,7,فَمَنِ ٱبۡتَغَىٰ وَرَآءَ ذَٰلِكَ فَأُوْلَٰٓئِكَ هُمُ ٱلۡعَادُونَ,Artık her kim bundan başkasını isterse işte onlar sınırı aşan kimseler olurlar.,
23,8,وَٱلَّذِينَ هُمۡ لِأَمَٰنَٰتِهِمۡ وَعَهۡدِهِمۡ رَٰعُونَ,"Onlar, emanetlerine ve verdikleri sözlere riâyet ederler.",
23,9,وَٱلَّذِينَ هُمۡ عَلَىٰ صَلَوَٰتِهِمۡ يُحَافِظُونَ,"Onlar, namazlarını eda ederler.",
23,10,أُوْلَٰٓئِكَ هُمُ ٱلۡوَٰرِثُونَ,İşte bunlar varis olanların ta kendileridir.,
23,11,ٱلَّذِينَ يَرِثُونَ ٱلۡفِرۡدَوۡسَ هُمۡ فِيهَا خَٰلِدُونَ,"Onlar, Firdevs’e varis olacaklardır ve onlar orada ebedî kalacaklardır.",
23,12,وَلَقَدۡ خَلَقۡنَا ٱلۡإِنسَٰنَ مِن سُلَٰلَةٖ مِّن طِينٖ,"Andolsun biz insanı, (süzülmüş) bir çamurdan yarattık.",
23,13,ثُمَّ جَعَلۡنَٰهُ نُطۡفَةٗ فِي قَرَارٖ مَّكِينٖ,"Sonra onu bir su damlası/nutfe olarak, sağlam bir yere (rahme) yerleştirdik.",
23,14,ثُمَّ خَلَقۡنَا ٱلنُّطۡفَةَ عَلَقَةٗ فَخَلَقۡنَا ٱلۡعَلَقَةَ مُضۡغَةٗ فَخَلَقۡنَا ٱلۡمُضۡغَةَ عِظَٰمٗا فَكَسَوۡنَا ٱلۡعِظَٰمَ لَحۡمٗا ثُمَّ أَنشَأۡنَٰهُ خَلۡقًا ءَاخَرَۚ فَتَبَارَكَ ٱللَّهُ أَحۡسَنُ ٱلۡخَٰلِقِينَ,"Sonra nutfeyi/spermi, alaka/embriyo haline getirdik. Embriyoyu bir çiğnem et parçası yaptık. Et parçasından kemik yarattık. Kemiğe et giydirdik. Sonra onu (ruh vererek) bambaşka bir varlık olarak yarattık. Yaratanların en güzeli olan Allah pek yücedir!",
23,15,ثُمَّ إِنَّكُم بَعۡدَ ذَٰلِكَ لَمَيِّتُونَ,"Sonra siz, bunun arkasından elbette öleceksiniz.",
23,16,ثُمَّ إِنَّكُمۡ يَوۡمَ ٱلۡقِيَٰمَةِ تُبۡعَثُونَ,"Sonra şüphesiz sizler, kıyamet günü yeniden diriltileceksiniz.",
23,17,وَلَقَدۡ خَلَقۡنَا فَوۡقَكُمۡ سَبۡعَ طَرَآئِقَ وَمَا كُنَّا عَنِ ٱلۡخَلۡقِ غَٰفِلِينَ,"Andolsun, biz sizin üzerinizde yedi yol yarattık. Biz yarattıklarımızdan gâfil değiliz.",
23,18,وَأَنزَلۡنَا مِنَ ٱلسَّمَآءِ مَآءَۢ بِقَدَرٖ فَأَسۡكَنَّٰهُ فِي ٱلۡأَرۡضِۖ وَإِنَّا عَلَىٰ ذَهَابِۭ بِهِۦ لَقَٰدِرُونَ,"Biz, gökten belli bir ölçüde su indirdik de (faydalanmanız için) onu yeryüzünde tuttuk. Bizim onu tamamen gidermeye de muhakkak gücümüz yeter.",
