surah,ayah,arabic_text,translation,footnotes
77,1,وَٱلۡمُرۡسَلَٰتِ عُرۡفٗا,  (Maleykota) wal hordoftuu ta'anii ergamaniinin kakadha.,
77,2,فَٱلۡعَٰصِفَٰتِ عَصۡفٗا,  (Bubbeewwan) humnaan bubbisuu bubbisaniinis;,
77,3,وَٱلنَّٰشِرَٰتِ نَشۡرٗا,  (Bubbeewwan rooba) faffacaasuu facaasaniinis;,
77,4,فَٱلۡفَٰرِقَٰتِ فَرۡقٗا,  (Keeyyatoota haqaafi dhara) adda baasuu adda baasanittis;,
77,5,فَٱلۡمُلۡقِيَٰتِ ذِكۡرًا,  (Malaykota) ergaa buuftotattis;,
77,6,عُذۡرًا أَوۡ نُذۡرًا,  Sababaa dhabamsiisuuf yookiin akeekkachiisuuf jecha (kan buusanittin kakadha).,
77,7,إِنَّمَا تُوعَدُونَ لَوَٰقِعٞ,  Wanti (Qiyaamaan) isin sodaachifamtan argamaadha.,
77,8,فَإِذَا ٱلنُّجُومُ طُمِسَتۡ,"Yeroo urjiiwwan (ifti ishee irraa) haqamte,",
77,9,وَإِذَا ٱلسَّمَآءُ فُرِجَتۡ,  Yeroo samiileenis babbanamte;,
77,10,وَإِذَا ٱلۡجِبَالُ نُسِفَتۡ,"  Yeroo gaarreenis (bakka irraa) bubuqqifamte,",
77,11,وَإِذَا ٱلرُّسُلُ أُقِّتَتۡ,  Yeroo Ergamoonnis beellamaan walitii qabamte;,
77,12,لِأَيِّ يَوۡمٍ أُجِّلَتۡ,  Guyyaa kamiif beellamaman?,
77,13,لِيَوۡمِ ٱلۡفَصۡلِ,  Guyyaa addaan bahiinsaatiif (beellamaman).,
77,14,وَمَآ أَدۡرَىٰكَ مَا يَوۡمُ ٱلۡفَصۡلِ,  Guyyaan Addaan bahiinsaa maal akka ta'e maaltu si beeksise?,
77,15,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,  Kijibsiiftotaaf guyyaa san badiin mirkanaa'e.,
77,16,أَلَمۡ نُهۡلِكِ ٱلۡأَوَّلِينَ,  Sila Nuti warra duraanii hin balleessinee?,
77,17,ثُمَّ نُتۡبِعُهُمُ ٱلۡأٓخِرِينَ,  Ergasiis warra boodaa isaan hordofsiifna.,
77,18,كَذَٰلِكَ نَفۡعَلُ بِٱلۡمُجۡرِمِينَ,  Yakkamtootas akkanuma goona.,
77,19,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,  Kijibsiiftotaaf guyyaa san badiin mirkanaa'e.,
77,20,أَلَمۡ نَخۡلُقكُّم مِّن مَّآءٖ مَّهِينٖ,  Sila Nuti bishaan dadhabaa (maniyyii) irraa isin hin uumnee?,
77,21,فَجَعَلۡنَٰهُ فِي قَرَارٖ مَّكِينٍ,  Bakka mijaa'aa keessas isa goone.,
77,22,إِلَىٰ قَدَرٖ مَّعۡلُومٖ,  Hanga yeroo beekamaatti.,
77,23,فَقَدَرۡنَا فَنِعۡمَ ٱلۡقَٰدِرُونَ,  Ni shallagnes; nuti shallagdoota akkaan tole.,
77,24,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,  Kijibsiiftotaaf guyyaa san badiin mirkanaa'e.,
77,25,أَلَمۡ نَجۡعَلِ ٱلۡأَرۡضَ كِفَاتًا,  Sila Nuti dachii kan hunda walitti qabdu hin taasifnee?,
77,26,أَحۡيَآءٗ وَأَمۡوَٰتٗا,  Jiraafi du'aas (walitti qabdi)?,
77,27,وَجَعَلۡنَا فِيهَا رَوَٰسِيَ شَٰمِخَٰتٖ وَأَسۡقَيۡنَٰكُم مَّآءٗ فُرَاتٗا,  Gaarreen ragga'oo dhedheeraa ishee keessatti goone. Bishaan mi'aawaas isin obaafne.,
77,28,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,  Kijibsiiftotaaf guyyaa san badiin mirkanaa'e.,
77,29,ٱنطَلِقُوٓاْ إِلَىٰ مَا كُنتُم بِهِۦ تُكَذِّبُونَ,"  (Isaaniin ni jedhama): ""gara waan sobsiisaa turtanii deemaa.",
77,30,ٱنطَلِقُوٓاْ إِلَىٰ ظِلّٖ ذِي ثَلَٰثِ شُعَبٖ,"  Gara gaaddisa abbaa damee sadihii deemaa.""",
77,31,لَّا ظَلِيلٖ وَلَا يُغۡنِي مِنَ ٱللَّهَبِ,  Gaaddiseessaa miti; boba'aa ibiddaa irraas hin duroomsu.,
77,32,إِنَّهَا تَرۡمِي بِشَرَرٖ كَٱلۡقَصۡرِ,  Isheen qaanqeewwan akka gamoo darbatti.,
77,33,كَأَنَّهُۥ جِمَٰلَتٞ صُفۡرٞ,  Inni (qaanqechi) gaalota bobboora fakkaata.,
77,34,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,  Kijibsiiftotaaf guyyaa san badiin mirkanaa'e.,
77,35,هَٰذَا يَوۡمُ لَا يَنطِقُونَ,  Kun Guyyaa isaan hin dubbanneedha.,
77,36,وَلَا يُؤۡذَنُ لَهُمۡ فَيَعۡتَذِرُونَ,  Rakkoo haa himataniif isaaniif hin eeyyamamu.,
77,37,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,  Kijibsiiftotaaf guyyaa san badiin mirkanaa'e.,
77,38,هَٰذَا يَوۡمُ ٱلۡفَصۡلِۖ جَمَعۡنَٰكُمۡ وَٱلۡأَوَّلِينَ,  Kun guyyaa adda foo'amiinsaati; Isiniifi warra duraas walitti qabne.,
77,39,فَإِن كَانَ لَكُمۡ كَيۡدٞ فَكِيدُونِ,  Yoo tooftaa wahii qabaattan tooftaa Natti baafadhaa.,
77,40,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,  Kijibsiiftotaaf guyyaa san badiin mirkanaa'e.,
77,41,إِنَّ ٱلۡمُتَّقِينَ فِي ظِلَٰلٖ وَعُيُونٖ,"  Dhugumatti, warri Rabbiin sodaatan gaaddisootaafi burqituuwwan keessa jiraatu.",
77,42,وَفَوَٰكِهَ مِمَّا يَشۡتَهُونَ,  Asheeta irraa waan fedhan (keessa taa'u).,
77,43,كُلُواْ وَٱشۡرَبُواْ هَنِيٓـَٔۢا بِمَا كُنتُمۡ تَعۡمَلُونَ,"""Sababaa waan dalagaa turtaniitiif gammachuun nyaadhaa; dhugaa"" (jedhamu).",
77,44,إِنَّا كَذَٰلِكَ نَجۡزِي ٱلۡمُحۡسِنِينَ,  Nuti akka kanatti warra toltuu hojjatan mindeessina.,
77,45,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,  Kijibsiiftotaaf guyyaa san badiin mirkanaa'e.,
77,46,كُلُواْ وَتَمَتَّعُواْ قَلِيلًا إِنَّكُم مُّجۡرِمُونَ,"  (Addunyaa irratti) ""nyaadhaa; xiqqoo qanani'aa; dhugumatti isin badii hojjattoota” (isaaniin jedhama).",
77,47,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,  Kijibsiiftotaaf guyyaa san badiin mirkanaa'e.,
77,48,وَإِذَا قِيلَ لَهُمُ ٱرۡكَعُواْ لَا يَرۡكَعُونَ,  Yeroo ‘salaataa’ isaaniin jedhames hin salaatanu.,
77,49,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,  Kijibsiiftotaaf guyyaa san badiin mirkanaa'e.,
77,50,فَبِأَيِّ حَدِيثِۭ بَعۡدَهُۥ يُؤۡمِنُونَ,  Isaan ala haasawa kamitti amanu ree?,
