surah,ayah,arabic_text,translation,footnotes
52,1,وَٱلطُّورِ,"1. Prisiekiu Tūr (kalnu, kuriame Mūsa (Mozė) kalbėjo su Allahu).",
52,2,وَكِتَٰبٖ مَّسۡطُورٖ,"2. Ir Knyga, parašyta",
52,3,فِي رَقّٖ مَّنشُورٖ,3. ant išskleisto ritinio.,
52,4,وَٱلۡبَيۡتِ ٱلۡمَعۡمُورِ,"4. Ir (prisiekiu) Al-Bait-ul-Mamur (namu, kuris yra danguje virš Kaabos, pastoviai lankomas angelų).",
52,5,وَٱلسَّقۡفِ ٱلۡمَرۡفُوعِ,5. Ir aukštu skliautu (dangumi).,
52,6,وَٱلۡبَحۡرِ ٱلۡمَسۡجُورِ,6. Ir pripildyta jūra (arba ugnine jūra Teismo Dieną).,
52,7,إِنَّ عَذَابَ رَبِّكَ لَوَٰقِعٞ,"7. Iš tiesų, tavo Viešpaties bausmė tikrai ateis.",
52,8,مَّا لَهُۥ مِن دَافِعٖ,8. (Ir) niekas negalės jos atitraukti.,
52,9,يَوۡمَ تَمُورُ ٱلسَّمَآءُ مَوۡرٗا,"9. Dieną, kai dangus sudrebės griausmingai.",
52,10,وَتَسِيرُ ٱلۡجِبَالُ سَيۡرٗا,10. Ir kalnai bus sunaikinti.,
52,11,فَوَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,11. Vargas tądien melavusiems.,
52,12,ٱلَّذِينَ هُمۡ فِي خَوۡضٖ يَلۡعَبُونَ,12. Kurie mėgaujasi savo melagystėmis. [1],"[1] T. y. tie, kurie yra užsiėmę netikėjimu ir blogais darbais šiame pasaulyje, kurie yra išbandymas (žmonijai), bei ignoruoja jų amžiną pabaigą (Pragaro Ugnį amžiams)."
52,13,يَوۡمَ يُدَعُّونَ إِلَىٰ نَارِ جَهَنَّمَ دَعًّا,"13. Dieną, kai jie bus įstumti Pragaro Ugnin su jėga, siaubingu stumimu.",
52,14,هَٰذِهِ ٱلنَّارُ ٱلَّتِي كُنتُم بِهَا تُكَذِّبُونَ,"14. Tai Ugnis, kurią jūs neigėte.",
52,15,أَفَسِحۡرٌ هَٰذَآ أَمۡ أَنتُمۡ لَا تُبۡصِرُونَ,15. Ar tai magija? O gal jūs nematote?,
52,16,ٱصۡلَوۡهَا فَٱصۡبِرُوٓاْ أَوۡ لَا تَصۡبِرُواْ سَوَآءٌ عَلَيۡكُمۡۖ إِنَّمَا تُجۡزَوۡنَ مَا كُنتُمۡ تَعۡمَلُونَ,"16. Ragaukite jos karštį, būdami kantrūs ar ne, vis vien tas pats. Tai atlygis už jūsų darbus.",
52,17,إِنَّ ٱلۡمُتَّقِينَ فِي جَنَّٰتٖ وَنَعِيمٖ,"17. Iš tiesų, Al-Mutakūn (pamaldieji, žr. ają 2:2) bus Soduose (Rojaus), ir Palaimoje.",
52,18,فَٰكِهِينَ بِمَآ ءَاتَىٰهُمۡ رَبُّهُمۡ وَوَقَىٰهُمۡ رَبُّهُمۡ عَذَابَ ٱلۡجَحِيمِ,"18. Džiaugdamiesi tuo, ką jiems suteikė Viešpats, ir tuo, kad Jis išgelbėjo juos nuo Ugnies kančios.",
52,19,كُلُواْ وَٱشۡرَبُواْ هَنِيٓـَٔۢا بِمَا كُنتُمۡ تَعۡمَلُونَ,"19. „Valgykit ir gerkite džiaugsme už tai, ką darėte (pirmame gyvenime).“",
52,20,مُتَّكِـِٔينَ عَلَىٰ سُرُرٖ مَّصۡفُوفَةٖۖ وَزَوَّجۡنَٰهُم بِحُورٍ عِينٖ,"20. Jie (gulės) atsilošę sostuose, eilėmis surikiuotuose. Ir Mes juos sutuoksime su Hur (Rojaus moterimis), gražių akių. [2]","[2] Hur – nuostabios moterys sukurtos Allaho (jos nėra iš Adamo (Adomo) palikuonių), su nuostabaus grožio akimis (žr. ajos 44:54 įšnašą)."
52,21,وَٱلَّذِينَ ءَامَنُواْ وَٱتَّبَعَتۡهُمۡ ذُرِّيَّتُهُم بِإِيمَٰنٍ أَلۡحَقۡنَا بِهِمۡ ذُرِّيَّتَهُمۡ وَمَآ أَلَتۡنَٰهُم مِّنۡ عَمَلِهِم مِّن شَيۡءٖۚ كُلُّ ٱمۡرِيِٕۭ بِمَا كَسَبَ رَهِينٞ,"21. Ir tie, kurie patikėjo, ir kurių palikuonys sekė juos tikėjime, Mes atvesime jų palikuonis (į tuos pačius Rojaus Sodus), nė kiek nesumažindami jų atlygio. Kiekvienas asmuo yra tik to, ką įgijo įkaitas (t. y. jis nėra atsakingas už kitų darbus).",
52,22,وَأَمۡدَدۡنَٰهُم بِفَٰكِهَةٖ وَلَحۡمٖ مِّمَّا يَشۡتَهُونَ,"22. Ir Mes jiems suteiksime vaisių ir mėsos tiek, kiek norės.",
52,23,يَتَنَٰزَعُونَ فِيهَا كَأۡسٗا لَّا لَغۡوٞ فِيهَا وَلَا تَأۡثِيمٞ,"23. Ten jie dalinsis (vyno) gėrimu, be Laghva (tuščiažodžiavimo) ir be nuodėmės.",
52,24,۞ وَيَطُوفُ عَلَيۡهِمۡ غِلۡمَانٞ لَّهُمۡ كَأَنَّهُمۡ لُؤۡلُؤٞ مَّكۡنُونٞ,"24. Ir aptarnaus juos jaunuoliai, lyg nuostabūs perlai.",
52,25,وَأَقۡبَلَ بَعۡضُهُمۡ عَلَىٰ بَعۡضٖ يَتَسَآءَلُونَ,25. Vieni jų klausinės kitus.,
52,26,قَالُوٓاْ إِنَّا كُنَّا قَبۡلُ فِيٓ أَهۡلِنَا مُشۡفِقِينَ,26. Sakydami: „Tuomet mes bijojome (bausmės iš Allaho) būdami savo šeimose.,
52,27,فَمَنَّ ٱللَّهُ عَلَيۡنَا وَوَقَىٰنَا عَذَابَ ٱلسَّمُومِ,"27. Todėl Allahas mums suteikė malonę, ir apsaugojo mus nuo kančios Ugnyje.",
52,28,إِنَّا كُنَّا مِن قَبۡلُ نَدۡعُوهُۖ إِنَّهُۥ هُوَ ٱلۡبَرُّ ٱلرَّحِيمُ,"28. Iš tiesų, mes šaukdavomės Jo (Vieno) anksčiau, Iš tiesų, Jis yra Al-Bar (Pats Švelniausias, Maloniausias), Pats Gailestingiausias.",
52,29,فَذَكِّرۡ فَمَآ أَنتَ بِنِعۡمَتِ رَبِّكَ بِكَاهِنٖ وَلَا مَجۡنُونٍ,"29. Todėl primink (žmonijai apie islamo monoteizmą, o Muchammedai ﷺ). Prisiekiu tavo Viešpaties Malone, tu nesi šarlatanas ir nesi beprotis.",
52,30,أَمۡ يَقُولُونَ شَاعِرٞ نَّتَرَبَّصُ بِهِۦ رَيۡبَ ٱلۡمَنُونِ,30. Ar jie sako: „(Muchammedas ﷺ) yra poetas! Mes laukiame kol jį ištiks neganda!“?,
52,31,قُلۡ تَرَبَّصُواْ فَإِنِّي مَعَكُم مِّنَ ٱلۡمُتَرَبِّصِينَ,"31. Sakyk (o Muchammedai ﷺ jiems): „Laukite! Aš taip pat esu iš tų, kurie laukia!“",
52,32,أَمۡ تَأۡمُرُهُمۡ أَحۡلَٰمُهُم بِهَٰذَآۚ أَمۡ هُمۡ قَوۡمٞ طَاغُونَ,"32. Ar jų mintys įsako jiems tai [t. y. sakyti melą prieš Muchammedą ﷺ], ar jie yra peržengiantys visas ribas?",
52,33,أَمۡ يَقُولُونَ تَقَوَّلَهُۥۚ بَل لَّا يُؤۡمِنُونَ,33. Ar jie sako: „Jis išgalvojo (šį Koraną)!“? Ne! Jie netiki!,
52,34,فَلۡيَأۡتُواْ بِحَدِيثٖ مِّثۡلِهِۦٓ إِن كَانُواْ صَٰدِقِينَ,"34. Tegul sukuria kažką panašaus į šį (Koraną), jeigu jie sako tiesą.",
52,35,أَمۡ خُلِقُواْ مِنۡ غَيۡرِ شَيۡءٍ أَمۡ هُمُ ٱلۡخَٰلِقُونَ,35. Ar jie buvo sukurti iš nieko? Ar patys buvo kūrėjais?,
52,36,أَمۡ خَلَقُواْ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضَۚ بَل لَّا يُوقِنُونَ,"36. Ar jie sukūrė dangus ir žemę? Ne, jie neturi stipraus tikėjimo (Allahu).",
52,37,أَمۡ عِندَهُمۡ خَزَآئِنُ رَبِّكَ أَمۡ هُمُ ٱلۡمُصَۜيۡطِرُونَ,37. Ar jie turi Viešpaties lobius? Ar jie yra visko valdytojai?,
52,38,أَمۡ لَهُمۡ سُلَّمٞ يَسۡتَمِعُونَ فِيهِۖ فَلۡيَأۡتِ مُسۡتَمِعُهُم بِسُلۡطَٰنٖ مُّبِينٍ,"38. Ar jie turi laiptus (į dangų), kurių pagalba jie klauso (ką kalba angelai)? Tuomet leisk jų klausytojui tai įrodyti.",
52,39,أَمۡ لَهُ ٱلۡبَنَٰتُ وَلَكُمُ ٱلۡبَنُونَ,"39. Ar Jis (Allahas) turi dukteris, o jūs (turite ir) sūnus?",
52,40,أَمۡ تَسۡـَٔلُهُمۡ أَجۡرٗا فَهُم مِّن مَّغۡرَمٖ مُّثۡقَلُونَ,"40. Ar tu (o Muchammedai ﷺ) prašai atlygio (už kvietimą į islamą), kuris juos apsunkina skolomis?",
52,41,أَمۡ عِندَهُمُ ٱلۡغَيۡبُ فَهُمۡ يَكۡتُبُونَ,"41. Ar Ghaib (Nematomas) yra su jais, ir jie užrašo jį?",
52,42,أَمۡ يُرِيدُونَ كَيۡدٗاۖ فَٱلَّذِينَ كَفَرُواْ هُمُ ٱلۡمَكِيدُونَ,"42. Ar jie kuria planą (prieš tave, o Muchammedai ﷺ)? Tai tie, kurie netiki (islamo monoteizmu), yra (savo pačių) plano aukos!",
52,43,أَمۡ لَهُمۡ إِلَٰهٌ غَيۡرُ ٱللَّهِۚ سُبۡحَٰنَ ٱللَّهِ عَمَّا يُشۡرِكُونَ,"43. Ar jie turi ilah (dievą), kitą nei Allahas? Išaukštintas yra Allahas nuo to, kas Jam priskirta bendrininkais.",
52,44,وَإِن يَرَوۡاْ كِسۡفٗا مِّنَ ٱلسَّمَآءِ سَاقِطٗا يَقُولُواْ سَحَابٞ مَّرۡكُومٞ,"44. Ir jeigu jie matytų krentančio dangaus dalį, jie sakytų: „Tai tėra šusnis debesų!“",
52,45,فَذَرۡهُمۡ حَتَّىٰ يُلَٰقُواْ يَوۡمَهُمُ ٱلَّذِي فِيهِ يُصۡعَقُونَ,"45. Taigi, palik juos vienus, kol jie sutiks Dieną, kuri paliks juos be sąmonės (dėl savo siaubo).",
52,46,يَوۡمَ لَا يُغۡنِي عَنۡهُمۡ كَيۡدُهُمۡ شَيۡـٔٗا وَلَا هُمۡ يُنصَرُونَ,"46. Dieną, kai jų planai nesuteiks pagalbos, ir niekas jiems nepadės (kai jie gaus bausmę Pragare).",
52,47,وَإِنَّ لِلَّذِينَ ظَلَمُواْ عَذَابٗا دُونَ ذَٰلِكَ وَلَٰكِنَّ أَكۡثَرَهُمۡ لَا يَعۡلَمُونَ,"47. Ir iš tiesų, tų, kurie daro blogą, laukia kita bausmė [t. y. kapo bausmė] prieš tai. Bet dauguma jų nežino.",
52,48,وَٱصۡبِرۡ لِحُكۡمِ رَبِّكَ فَإِنَّكَ بِأَعۡيُنِنَاۖ وَسَبِّحۡ بِحَمۡدِ رَبِّكَ حِينَ تَقُومُ,"48. Taigi, lauk kantriai (o Muchammedai ﷺ) savo Viešpaties nuosprendžio, nes iš tiesų, tu esi po Mūsų Akimis. Ir garbink šlovindamas savo Viešpatį kuomet pabundi iš miego.",
52,49,وَمِنَ ٱلَّيۡلِ فَسَبِّحۡهُ وَإِدۡبَٰرَ ٱلنُّجُومِ,"49. Ir nakties metu garbink Jį, ir kuomet žvaigždės blėsta danguje.",
