surah,ayah,arabic_text,translation,footnotes
100,1,وَٱلۡعَٰدِيَٰتِ ضَبۡحٗا,1. மூச்சுத் திணர அதிவேகமாகச் செல்லும் குதிரைகள் மீது சத்தியமாக!,
100,2,فَٱلۡمُورِيَٰتِ قَدۡحٗا,2. (அவை செல்லும் வேகத்தில் குளம்புகளிலிருந்து) நெருப்பைக் கக்கும்.,
100,3,فَٱلۡمُغِيرَٰتِ صُبۡحٗا,3. இன்னும் அவை அதிகாலையில் (எதிரிகள் மீதும்) பாய்ந்து செல்லும்.,
100,4,فَأَثَرۡنَ بِهِۦ نَقۡعٗا,"4. (அவ்வாறு வேகமாகச் செல்லும்போது, மேகத்தைப்போல்) புழுதியைக் கிளப்பும்.",
100,5,فَوَسَطۡنَ بِهِۦ جَمۡعًا,"5. பின்னர், (எதிரிகளின் படையின்) மத்தியில் நுழைந்துவிடும்.",
100,6,إِنَّ ٱلۡإِنسَٰنَ لِرَبِّهِۦ لَكَنُودٞ,6. (இத்தகைய குதிரைகள் மீது சத்தியமாக!) நிச்சயமாக மனிதன் தன் இறைவனுக்கு நன்றிகெட்டவன் ஆவான்.,
100,7,وَإِنَّهُۥ عَلَىٰ ذَٰلِكَ لَشَهِيدٞ,7. நிச்சயமாக அவனே இதற்குச் சாட்சியாவான்.,
100,8,وَإِنَّهُۥ لِحُبِّ ٱلۡخَيۡرِ لَشَدِيدٌ,8. நிச்சயமாக அவன் பொருள்களை மிக்க கடினமாகவே நேசிக்கிறான்.,
100,9,۞ أَفَلَا يَعۡلَمُ إِذَا بُعۡثِرَ مَا فِي ٱلۡقُبُورِ,"9, 10. அவனைக் கப்ரிலிருந்து எழுப்பப்படும் சமயத்தில், அவனுடைய உள்ளத்தில் உள்ளவையெல்லாம் அறியப்பட்டுவிடும் என்பதை அவன் அறிந்து கொள்ளவில்லையா?",
100,10,وَحُصِّلَ مَا فِي ٱلصُّدُورِ,"9, 10. அவனைக் கப்ரிலிருந்து எழுப்பப்படும் சமயத்தில், அவனுடைய உள்ளத்தில் உள்ளவையெல்லாம் அறியப்பட்டுவிடும் என்பதை அவன் அறிந்து கொள்ளவில்லையா?",
100,11,إِنَّ رَبَّهُم بِهِمۡ يَوۡمَئِذٖ لَّخَبِيرُۢ,11. நிச்சயமாக மனிதர்களுடைய இறைவன் (தீயவன் யார்? நல்லவன் யார்? என்று) அவர்களை அந்நாளில் நன்கு அறிந்து கொள்வான்.,
