surah,ayah,arabic_text,translation,footnotes
84,1,إِذَا ٱلسَّمَآءُ ٱنشَقَّتۡ,"1. (உலகம் அழியும் சமயத்தில்) வானம் பிளந்து விடும்போது,",
84,2,وَأَذِنَتۡ لِرَبِّهَا وَحُقَّتۡ,2. அது தன் இறைவனின் கட்டளைக்கு செவிசாய்த்துவிடும் போது. (அவ்வாறே) அதற்கு விதிக்கப்பட்டுள்ளது.,
84,3,وَإِذَا ٱلۡأَرۡضُ مُدَّتۡ,"3. மேலும், பூமி விரிக்கப்படும்போது,",
84,4,وَأَلۡقَتۡ مَا فِيهَا وَتَخَلَّتۡ,"4. மேலும், அது தன்னிடம் உள்ளவற்றையெல்லாம் எறிந்து வெறுமனே ஆகிவிடும்போது,",
84,5,وَأَذِنَتۡ لِرَبِّهَا وَحُقَّتۡ,"5. மேலும், அது தன் இறைவனின் கட்டளைக்கு செவிசாய்த்து விடும் (போது மனிதன் தன் செயலுக்குரிய கூலியைப் பெறுவான்). (அவ்வாறே) அதற்கு விதிக்கப்பட்டுள்ளது.",
84,6,يَٰٓأَيُّهَا ٱلۡإِنسَٰنُ إِنَّكَ كَادِحٌ إِلَىٰ رَبِّكَ كَدۡحٗا فَمُلَٰقِيهِ,"6. மனிதனே! நீ உன் இறைவனிடம் செல்லும் வரை (நன்மையோ தீமையோ பல வேலைகளில் ஈடுபட்டு) சிரமத்துடன் முயற்சி செய்துகொண்டே இருக்கிறாய். (பின்னர், மறுமையில்) அவனை நீ சந்திக்கிறாய்.",
84,7,فَأَمَّا مَنۡ أُوتِيَ كِتَٰبَهُۥ بِيَمِينِهِۦ,"7. ஆகவே, (அந்நாளில்) எவருடைய வலது கையில் அவருடைய செயலேடு கொடுக்கப்படுகிறதோ,",
84,8,فَسَوۡفَ يُحَاسَبُ حِسَابٗا يَسِيرٗا,8. அவர் மிக்க இலகுவாகக் கேள்வி கணக்குக் கேட்கப்படுவார்.,
84,9,وَيَنقَلِبُ إِلَىٰٓ أَهۡلِهِۦ مَسۡرُورٗا,9. அவர் மகிழ்ச்சியடைந்தவராக(ச் சொர்க்கத்திலுள்ள) தன் குடும்பத்தார்களிடம் திரும்புவார்.,
84,10,وَأَمَّا مَنۡ أُوتِيَ كِتَٰبَهُۥ وَرَآءَ ظَهۡرِهِۦ,"10. எவனுடைய செயலேடு அவனுடைய முதுகுப்புறம் கொடுக்கப்பட்டதோ,",
84,11,فَسَوۡفَ يَدۡعُواْ ثُبُورٗا,"11. அவன், (தனக்குக்) கேடுதான் என்று (அப்படியே) சப்தமிடுவான்,",
84,12,وَيَصۡلَىٰ سَعِيرًا,12. நரகத்தில் நுழைவான்.,
84,13,إِنَّهُۥ كَانَ فِيٓ أَهۡلِهِۦ مَسۡرُورًا,"13. ஏனென்றால், நிச்சயமாக அவன் (இம்மையிலிருந்த காலமெல்லாம் மறுமையை மறந்து) தன் குடும்பத்தார்களுடன் மிக்க மகிழ்ச்சியாக இருந்தான்.",
84,14,إِنَّهُۥ ظَنَّ أَن لَّن يَحُورَ,14. மெய்யாகவே அவன் (தன் இறைவனிடம்) மீளவே மாட்டோம் என்றும் எண்ணிக் கொண்டிருந்தான்.,
84,15,بَلَىٰٓۚ إِنَّ رَبَّهُۥ كَانَ بِهِۦ بَصِيرٗا,15. அது சரியன்று! நிச்சயமாக அவனுடைய இறைவன் அவனை உற்று நோக்குபவனாகவே இருந்தான்.,
84,16,فَلَآ أُقۡسِمُ بِٱلشَّفَقِ,16. (மாலை நேர) செம்மேகத்தின் மீது சத்தியமாக!,
84,17,وَٱلَّيۡلِ وَمَا وَسَقَ,"17. இரவின் மீதும், அது மறைத்துக் கொண்டிருப்பவற்றின் மீதும் (சத்தியமாக!)",
84,18,وَٱلۡقَمَرِ إِذَا ٱتَّسَقَ,18 பூரணச் சந்திரன் மீது சத்தியமாக!,
84,19,لَتَرۡكَبُنَّ طَبَقًا عَن طَبَقٖ,19. (ஒரு நிலைமையிலிருந்து மற்றொரு நிலைமைக்கு) நிச்சயமாக நீங்கள் படிப்படியாகக் கடக்க வேண்டியதிருக்கிறது.,
