surah,ayah,arabic_text,translation,footnotes
45,1,حمٓ,"1, 2. ஹா மீம். (அனைவரையும்) மிகைத்தவனும் ஞானமுடையவனுமாகிய அல்லாஹ்வினால் இவ்வேதம் இறக்கப்பட்டது.",
45,2,تَنزِيلُ ٱلۡكِتَٰبِ مِنَ ٱللَّهِ ٱلۡعَزِيزِ ٱلۡحَكِيمِ,"1, 2. ஹா மீம். (அனைவரையும்) மிகைத்தவனும் ஞானமுடையவனுமாகிய அல்லாஹ்வினால் இவ்வேதம் இறக்கப்பட்டது.",
45,3,إِنَّ فِي ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِ لَأٓيَٰتٖ لِّلۡمُؤۡمِنِينَ,"3. நம்பிக்கை கொண்டவர்களுக்கு, வானங்களிலும் பூமியிலும் நிச்சயமாக பல அத்தாட்சிகள் இருக்கின்றன.",
45,4,وَفِي خَلۡقِكُمۡ وَمَا يَبُثُّ مِن دَآبَّةٍ ءَايَٰتٞ لِّقَوۡمٖ يُوقِنُونَ,"4. உங்களைப் படைத்திருப்பதிலும், (பூமியில்) பல ஜீவராசிகளை(ப் பல பாகங்களிலும்) பரப்பி வைத்திருப்பதிலும், (நம்பிக்கையில்) உறுதியான (நல்ல) மக்களுக்குப் பல அத்தாட்சிகள் இருக்கின்றன.",
45,5,وَٱخۡتِلَٰفِ ٱلَّيۡلِ وَٱلنَّهَارِ وَمَآ أَنزَلَ ٱللَّهُ مِنَ ٱلسَّمَآءِ مِن رِّزۡقٖ فَأَحۡيَا بِهِ ٱلۡأَرۡضَ بَعۡدَ مَوۡتِهَا وَتَصۡرِيفِ ٱلرِّيَٰحِ ءَايَٰتٞ لِّقَوۡمٖ يَعۡقِلُونَ,"5. இரவு, பகல் மாறிமாறி வரும்படி அல்லாஹ் செய்திருப்பதிலும், வானத்திலிருந்து மழையை இறக்கி வைத்து, அதைக்கொண்டு (வறண்டு) இறந்துபோன பூமியை உயிர்ப்பிப்பதிலும், (பல திசைகளுக்கு) காற்றுகளை திருப்பி விடுவதிலும் அறிவுடைய மக்களுக்குப் பல அத்தாட்சிகள் இருக்கின்றன.",
45,6,تِلۡكَ ءَايَٰتُ ٱللَّهِ نَتۡلُوهَا عَلَيۡكَ بِٱلۡحَقِّۖ فَبِأَيِّ حَدِيثِۭ بَعۡدَ ٱللَّهِ وَءَايَٰتِهِۦ يُؤۡمِنُونَ,6. (நபியே!) இவை அல்லாஹ்வுடைய வசனங்களாகும். மெய்யாகவே உம் மீது நாம் இவற்றை ஓதிக் காண்பிக்கிறோம். அல்லாஹ்வுக்கும் அவனுடைய வசனங்களுக்கும் பின்னர் இவர்கள் எவ்விஷயத்தைத்தான் நம்புவார்கள்?,
45,7,وَيۡلٞ لِّكُلِّ أَفَّاكٍ أَثِيمٖ,7. (இவ்வாறு நிராகரித்துவிட்டுப் பொய்யான தெய்வங்களைக்) கற்பனையாகக் கூறும் பாவிகளுக்கெல்லாம் கேடுதான்!,
45,8,يَسۡمَعُ ءَايَٰتِ ٱللَّهِ تُتۡلَىٰ عَلَيۡهِ ثُمَّ يُصِرُّ مُسۡتَكۡبِرٗا كَأَن لَّمۡ يَسۡمَعۡهَاۖ فَبَشِّرۡهُ بِعَذَابٍ أَلِيمٖ,"8. அவர்கள் அல்லாஹ்வின் வசனங்கள் தங்களுக்கு ஓதிக் காண்பிக்கப்பட்டதை செவிமடுத்து விட்டு பின்னர், அதை செவிமடுக்காதவர்களைப்போல் கர்வம் கொண்டு (நிராகரிப்பின் மீதே) பிடிவாதமாக இருக்கிறார்கள். அவர்களுக்குத் துன்புறுத்தும் வேதனையைக் கொண்டு (நபியே!) நற்செய்தி கூறுவீராக.",
45,9,وَإِذَا عَلِمَ مِنۡ ءَايَٰتِنَا شَيۡـًٔا ٱتَّخَذَهَا هُزُوًاۚ أُوْلَٰٓئِكَ لَهُمۡ عَذَابٞ مُّهِينٞ,"9. நம் வசனங்களில் எதை அவர்கள் அறிந்த போதிலும், அதை அவர்கள் பரிகாசமாகவே எடுத்துக் கொள்கின்றனர். இவர்களுக்கு இழிவு தரும் வேதனை உண்டு.",
45,10,مِّن وَرَآئِهِمۡ جَهَنَّمُۖ وَلَا يُغۡنِي عَنۡهُم مَّا كَسَبُواْ شَيۡـٔٗا وَلَا مَا ٱتَّخَذُواْ مِن دُونِ ٱللَّهِ أَوۡلِيَآءَۖ وَلَهُمۡ عَذَابٌ عَظِيمٌ,"10. இவர்களுக்கு (இவர்கள் மரணித்த) பின்னால் நரகம்தான் இருக்கிறது. அவர்கள் சேகரித்திருப்பவையோ அல்லது தங்களுக்குப் பாதுகாப்பாளர்கள் என்று அவர்கள் எடுத்துக்கொண்ட அல்லாஹ் அல்லாதவையோ, அவர்களுக்கு ஒரு பயனும் அளிக்காது. அவர்களுக்கு கடுமையான வேதனை உண்டு.",
