surah,ayah,arabic_text,translation,footnotes
75,1,لَآ أُقۡسِمُ بِيَوۡمِ ٱلۡقِيَٰمَةِ,1. மறுமை நாளின் மீது நான் சத்தியம் செய்கிறேன்.,
75,2,وَلَآ أُقۡسِمُ بِٱلنَّفۡسِ ٱللَّوَّامَةِ,2. (குற்றம் செய்தவனை) நிந்திக்கும் அவனுடைய மனசாட்சியின் மீதும் நான் சத்தியம் செய்கிறேன்.,
75,3,أَيَحۡسَبُ ٱلۡإِنسَٰنُ أَلَّن نَّجۡمَعَ عِظَامَهُۥ,"3. (இறந்து உக்கி மண்ணாய்ப் போன) அவனுடைய எலும்புகளை, நாம் ஒன்று சேர்க்கமாட்டோம் என்று மனிதன் எண்ணிக் கொண்டிருக்கிறானா?",
75,4,بَلَىٰ قَٰدِرِينَ عَلَىٰٓ أَن نُّسَوِّيَ بَنَانَهُۥ,4. அவ்வாறல்ல! அவனுடைய (சரீர) அமைப்பை (இறந்த பின்னரும் முன்னிருந்தபடி) சரிப்படுத்த நாம் ஆற்றலுடையோம்.,
75,5,بَلۡ يُرِيدُ ٱلۡإِنسَٰنُ لِيَفۡجُرَ أَمَامَهُۥ,"5. எனினும், மனிதன் இறைவன் முன்பாகவே குற்றம் செய்யக் கருதுகிறான்.",
75,6,يَسۡـَٔلُ أَيَّانَ يَوۡمُ ٱلۡقِيَٰمَةِ,6. (பரிகாசமாக) ‘‘மறுமை நாள் எப்பொழுது வரும்'' என்று கேட்கிறான்.,
75,7,فَإِذَا بَرِقَ ٱلۡبَصَرُ,"7. அது (வரும்) சமயம் பார்வை தட்டழிந்து விடும்,",
75,8,وَخَسَفَ ٱلۡقَمَرُ,"8. சந்திரனின் பிரகாசம் மங்கி விடும்,",
75,9,وَجُمِعَ ٱلشَّمۡسُ وَٱلۡقَمَرُ,"9. (அதுநாள் வரை பிரிந்திருந்த) சூரியனும் சந்திரனும் ஒன்று சேர்க்கப்பட்டு விடும்(போது),",
75,10,يَقُولُ ٱلۡإِنسَٰنُ يَوۡمَئِذٍ أَيۡنَ ٱلۡمَفَرُّ,10. அந்நாளில் (தப்பித்துக்கொள்ள) “எங்கு ஓடுவது'' என்று மனிதன் கேட்பான்.,
75,11,كَلَّا لَا وَزَرَ,11. ‘‘முடியவே முடியாது. தப்ப இடமில்லை'' (என்று கூறப்படும்).,
75,12,إِلَىٰ رَبِّكَ يَوۡمَئِذٍ ٱلۡمُسۡتَقَرُّ,12. (நபியே!) அந்நாளில் உமது இறைவனிடமே (அனைவரும்) நிற்க வேண்டியதிருக்கிறது.,
75,13,يُنَبَّؤُاْ ٱلۡإِنسَٰنُ يَوۡمَئِذِۭ بِمَا قَدَّمَ وَأَخَّرَ,"13. மனிதன், முன் பின் செய்த பாவங்களைப் பற்றி அந்நாளில் அவனுக்கு அறிவுறுத்தப்படும்.",
75,14,بَلِ ٱلۡإِنسَٰنُ عَلَىٰ نَفۡسِهِۦ بَصِيرَةٞ,"14. தவிர, ஒவ்வொரு மனிதனும் தன் நிலைமையைத் தானாகவும் அறிந்துகொள்வான்.",
75,15,وَلَوۡ أَلۡقَىٰ مَعَاذِيرَهُۥ,"15. ஆகவே, அவன் (தன் குற்றங்களுக்கு) எவ்வளவு புகல்களைக் கூறிய போதிலும் (அது அங்கீகரிக்கப்படாது).",
75,16,لَا تُحَرِّكۡ بِهِۦ لِسَانَكَ لِتَعۡجَلَ بِهِۦٓ,"16. (நபியே! வஹ்யி மூலம் ஜிப்ரயீல் ஓதிக்காண்பிக்கும் வசனங்கள் தவறி விடுமோ என்று பயந்து, அவர் ஓதி முடிப்பதற்கு முன்னர்) நீர் அவசரப்பட்டு அதை ஓத உமது நாவை அசைக்காதீர்.",
75,17,إِنَّ عَلَيۡنَا جَمۡعَهُۥ وَقُرۡءَانَهُۥ,"17. ஏனென்றால், அதை ஒன்று சேர்த்து (நீர்) ஓதும்படி செய்வது நிச்சயமாக நம்மீதுள்ள கடமையாகும்.",
75,18,فَإِذَا قَرَأۡنَٰهُ فَٱتَّبِعۡ قُرۡءَانَهُۥ,"18. ஆகவே, (ஜிப்ரயீல் மூலம்) அதை நாம் (உமக்கு) ஓதிக்காண்பித்தால், (அவர் ஓதி முடித்த பின்னர்) அவ்வாறே அதை நீர் பின்தொடர்ந்து ஓதுவீராக.",
75,19,ثُمَّ إِنَّ عَلَيۡنَا بَيَانَهُۥ,"19. பின்னர், அதை விவரித்துக் கூறுவதும் நம்மீதுள்ள கடமையாகும்.",
75,20,كَلَّا بَلۡ تُحِبُّونَ ٱلۡعَاجِلَةَ,20. எனினும் (மனிதர்களே!) நீங்கள் (அவசரமான) உலக வாழ்க்கையைத்தான் விரும்புகிறீர்கள்.,
75,21,وَتَذَرُونَ ٱلۡأٓخِرَةَ,"21. (ஆதலால்தான், இம்மையை விரும்பி) மறுமையை நீங்கள் விட்டு விடுகிறீர்கள்.",
75,22,وُجُوهٞ يَوۡمَئِذٖ نَّاضِرَةٌ,22. அந்நாளில் சில(ருடைய) முகங்கள் மிக்க ஒளிவுடன் மகிழ்ச்சியுடையவையாக இருக்கும்.,
75,23,إِلَىٰ رَبِّهَا نَاظِرَةٞ,23. (அவை) தங்கள் இறைவனை நோக்கிய வண்ணமாக இருக்கும்.,
75,24,وَوُجُوهٞ يَوۡمَئِذِۭ بَاسِرَةٞ,24. வேறு சில(ருடைய) முகங்களோ அந்நாளில் (துக்கத்தால்) வாடியவையாக இருக்கும்.,
75,25,تَظُنُّ أَن يُفۡعَلَ بِهَا فَاقِرَةٞ,25. (பாவச் சுமையின் காரணமாகத்) தங்கள் இடுப்பு முறிந்துவிடுமோ என்று எண்ணி(ப் பயந்து) கொண்டிருப்பார்கள்.,
75,26,كَلَّآ إِذَا بَلَغَتِ ٱلتَّرَاقِيَ,"26. எனினும், (எவனேனும் நோய்வாய்ப்பட்டு, அவனின்) உயிர் தொண்டைக் குழியை அடைந்துவிட்டால்,",
75,27,وَقِيلَ مَنۡۜ رَاقٖ,27. (அவனுக்குச் சமீபத்தில் இருப்பவர்கள் அவனைச் சுகமாக்க) மந்திரிப்பவன் யார்? (எங்கிருக்கிறான்?) என்று கேட்கின்றனர்.,
75,28,وَظَنَّ أَنَّهُ ٱلۡفِرَاقُ,"28. எனினும், அவனோ நிச்சயமாக இதுதான் (தன்) பிரிவினை என்பதை (உறுதியாக) அறிந்துகொள்கிறான்.",
75,29,وَٱلۡتَفَّتِ ٱلسَّاقُ بِٱلسَّاقِ,"29. (அவனுடைய) கெண்டைக்கால், கெண்டைக் காலோடு பின்னிக் கொள்ளும்.",
75,30,إِلَىٰ رَبِّكَ يَوۡمَئِذٍ ٱلۡمَسَاقُ,"30. அச்சமயம், அவன் (காரியம் முடிவு பெற்று) உமது இறைவன் பக்கம் ஓட்டப்பட்டு விடுகிறான்.",
75,31,فَلَا صَدَّقَ وَلَا صَلَّىٰ,31. (அவனோ அல்லாஹ்வுடைய வசனங்களை) உண்மையாக்கவுமில்லை; தொழவுமில்லை.,
75,32,وَلَٰكِن كَذَّبَ وَتَوَلَّىٰ,32. ஆயினும் (அவன் அவற்றைப்) பொய்யாக்கி வைத்து(த் தொழாதும்) விலகிக்கொண்டான்.,
75,33,ثُمَّ ذَهَبَ إِلَىٰٓ أَهۡلِهِۦ يَتَمَطَّىٰٓ,"33.  பின்னர், கர்வம்கொண்டு தன் குடும்பத்துடன் (தன் வீட்டிற்குச்) சென்று விட்டான்.",
