surah,ayah,arabic_text,translation,footnotes
38,1,صٓۚ وَٱلۡقُرۡءَانِ ذِي ٱلذِّكۡرِ,1. ஸாத்; நல்லுபதேசங்கள் நிறைந்த இந்த குர்ஆன் மீது சத்தியமாக!,
38,2,بَلِ ٱلَّذِينَ كَفَرُواْ فِي عِزَّةٖ وَشِقَاقٖ,2. (இது நம்மால்தான் அருளப்பட்டது. இதை) நிராகரிப்பவர்கள் பெரும் குரோதத்திலும் விரோதத்திலும் (மூழ்கி) இருக்கின்றனர்.,
38,3,كَمۡ أَهۡلَكۡنَا مِن قَبۡلِهِم مِّن قَرۡنٖ فَنَادَواْ وَّلَاتَ حِينَ مَنَاصٖ,"3. இவர்களுக்கு முன்னர், (இவ்வாறு இருந்த) எத்தனையோ வகுப்பாரை நாம் அழித்திருக்கிறோம். (வேதனை வந்த சமயத்தில்) அவர்கள் எல்லோரும் உதவி தேடிக் கூச்சலிட்டார்கள். அது (வேதனையிலிருந்து) தப்பித்துக் கொள்ளக்கூடிய நேரமாய் இருக்கவில்லை.",
38,4,وَعَجِبُوٓاْ أَن جَآءَهُم مُّنذِرٞ مِّنۡهُمۡۖ وَقَالَ ٱلۡكَٰفِرُونَ هَٰذَا سَٰحِرٞ كَذَّابٌ,"4. (அவர்களுக்கு) அச்சமூட்டி எச்சரிக்கக்கூடிய ஒரு தூதர் (ஆகிய நீர்) அவர்களி(ன் இனத்தி)லிருந்தே அவர்களிடம் வந்ததைப் பற்றி அவர்கள் ஆச்சரியப்பட்டு, ‘‘இவர் மிகப் பொய் சொல்லும் சூனியக்காரர்தான்'' என்று (உங்களைப் பற்றி) அந்த நிராகரிப்பாளர்கள் கூறுகின்றனர்.",
38,5,أَجَعَلَ ٱلۡأٓلِهَةَ إِلَٰهٗا وَٰحِدًاۖ إِنَّ هَٰذَا لَشَيۡءٌ عُجَابٞ,"5. ‘‘என்ன! இவர் (நம்) தெய்வங்கள் அனைத்தையும் (பொய்யெனக் கூறி, வணக்கத்திற்குரியவன்) ஒரே ஓர் இறைவன்தான் என்று ஆக்கிவிட்டாரா? மெய்யாகவே, இது ஓர் ஆச்சரியமான விஷயம்தான்'' (என்று கூறி,)",
38,6,وَٱنطَلَقَ ٱلۡمَلَأُ مِنۡهُمۡ أَنِ ٱمۡشُواْ وَٱصۡبِرُواْ عَلَىٰٓ ءَالِهَتِكُمۡۖ إِنَّ هَٰذَا لَشَيۡءٞ يُرَادُ,"6. அவர்களிலுள்ள தலைவர்கள் (மற்றவர்களை நோக்கி, ‘‘இவரை விட்டு) நீங்கள் சென்றுவிடுங்கள். உங்கள் தெய்வங்களை ஆராதனை செய்வதில் நீங்கள் உறுதியாயிருங்கள். (உங்கள் தெய்வங்களைக் கைவிடும்படி கூறும்)இவ்விஷயத்தில் ஏதோ (ஒரு சுயநலம்தான்) கருதப்படுகிறது'' என்று கூறிக் கொண்டே சென்று விட்டனர்.",
38,7,مَا سَمِعۡنَا بِهَٰذَا فِي ٱلۡمِلَّةِ ٱلۡأٓخِرَةِ إِنۡ هَٰذَآ إِلَّا ٱخۡتِلَٰقٌ,"7. ‘‘முன்னுள்ள வகுப்பார்களிலும், இதை நாம் கேள்விப்பட்டதில்லை. இது (இவரால்) புனையப்பட்டதே தவிர வேறில்லை'' என்றும்,",
38,8,أَءُنزِلَ عَلَيۡهِ ٱلذِّكۡرُ مِنۢ بَيۡنِنَاۚ بَلۡ هُمۡ فِي شَكّٖ مِّن ذِكۡرِيۚ بَل لَّمَّا يَذُوقُواْ عَذَابِ,"8. ‘‘நம்மைவிட்டு இவர் பேரில் மட்டும்தானா (வேத) உபதேசம் இறக்கப்பட்டு விட்டது'' (என்றும்  கூறினார்கள்). அவ்வாறன்று. உண்மையில் இவர்கள் நம் எச்சரிக்கையைப் பற்றியே பெரும் சந்தேகத்தில் இருக்கின்றனர். மேலும், இதுவரை அவர்கள் நம் வேதனையைச் சுவைத்துப் பார்க்கவே இல்லை.",
38,9,أَمۡ عِندَهُمۡ خَزَآئِنُ رَحۡمَةِ رَبِّكَ ٱلۡعَزِيزِ ٱلۡوَهَّابِ,"9. (வேத உபதேசம் தங்கள் மீது இறங்க வேண்டுமென்று இவர்கள் கூறுவதற்கு) அனைவரையும் மிகைத்த பெரும் கொடையாளியாகிய, உமது இறைவனின் அருள் பொக்கிஷம் அவர்களிடம்தான் இருக்கிறதா?",
38,10,أَمۡ لَهُم مُّلۡكُ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِ وَمَا بَيۡنَهُمَاۖ فَلۡيَرۡتَقُواْ فِي ٱلۡأَسۡبَٰبِ,"10. அல்லது வானங்கள், பூமி, இன்னும் இவற்றின் மத்தியில் உள்ளவற்றின் ஆட்சி அவர்களுக்கு உரியதுதானா? அவ்வாறாயின், அவர்கள் (இறைவனுடன் போர் புரிவதற்காக) ஏணி வைத்து மேலே ஏறவும்.",
