surah,ayah,arabic_text,translation,footnotes
86,1,وَٱلسَّمَآءِ وَٱلطَّارِقِ,"1. வானத்தின் மீதும், (இரவில்) உதயமாகக்கூடியதின் மீதும் சத்தியமாக!",
86,2,وَمَآ أَدۡرَىٰكَ مَا ٱلطَّارِقُ,2. (நபியே!) உதயமாகக்கூடியது என்னவென்று நீர் அறிவீரா!,
86,3,ٱلنَّجۡمُ ٱلثَّاقِبُ,3. (இதுதான்) இரவெல்லாம் சுடரிட்டுப் பிரகாசித்துக் கொண்டிருக்கின்ற நட்சத்திரம்.,
86,4,إِن كُلُّ نَفۡسٖ لَّمَّا عَلَيۡهَا حَافِظٞ,4. ஒவ்வொரு மனிதனிடமும் (நம்மால் ஏற்படுத்தப்பட்ட) கண்காணிக்கக் கூடிய ஒரு (வான)வர் இல்லாமலில்லை.,
86,5,فَلۡيَنظُرِ ٱلۡإِنسَٰنُ مِمَّ خُلِقَ,"5. ஆகவே, மனிதன், தான் எதனால் படைக்கப்பட்டிருக்கிறான் என்பதை கவனிக்கவும்.",
86,6,خُلِقَ مِن مَّآءٖ دَافِقٖ,6. குதித்து வெளிப்படும் ஒரு துளித் தண்ணீரைக் கொண்டே படைக்கப்பட்டான்.,
86,7,يَخۡرُجُ مِنۢ بَيۡنِ ٱلصُّلۡبِ وَٱلتَّرَآئِبِ,"7. அது, முதுகந்தண்டுக்கும் நெஞ்சுக்கும் மத்தியிலிருந்து வெளிப்படுகிறது. ",
86,8,إِنَّهُۥ عَلَىٰ رَجۡعِهِۦ لَقَادِرٞ,8. (இவ்வாறு படைக்கின்ற) அவன் (மனிதன் இறந்தபின் உயிர் கொடுத்து) அவனை மீளவைக்கவும் நிச்சயமாக ஆற்றலுடையவன்ன!,
86,9,يَوۡمَ تُبۡلَى ٱلسَّرَآئِرُ,"9. என்றைய தினம் எல்லா மர்மங்களும் வெளிப்பட்டுவிடுமோ,",
86,10,فَمَا لَهُۥ مِن قُوَّةٖ وَلَا نَاصِرٖ,10. (அன்றைய தினம்) மனிதனுக்கு ஒரு சக்தியும் இருக்காது. உதவி செய்பவனும் இருக்க மாட்டான்.,
86,11,وَٱلسَّمَآءِ ذَاتِ ٱلرَّجۡعِ,"11. மழை பொழியும் வானத்தின் மீது சத்தியமாக!,",
86,12,وَٱلۡأَرۡضِ ذَاتِ ٱلصَّدۡعِ,12. (புற்பூண்டுகள் முளைக்க) வெடிக்கும் பூமியின் மீதும் சத்தியமாக!,
86,13,إِنَّهُۥ لَقَوۡلٞ فَصۡلٞ,13. மெய்யாகவே இது (நன்மை தீமைகளைப்) பிரித்தறிவிக்கக்கூடிய சொல்லாகும்.,
86,14,وَمَا هُوَ بِٱلۡهَزۡلِ,14. இது வீண் பரிகாசமா(ன வார்த்தைய)ல்ல.,
86,15,إِنَّهُمۡ يَكِيدُونَ كَيۡدٗا,15. (நபியே!) நிச்சயமாக அவர்கள் (உமக்கு விரோதமாக) ஒரு சூழ்ச்சி செய்கிறார்கள்.,
86,16,وَأَكِيدُ كَيۡدٗا,16. நானும் (அவர்களுக்கு விரோதமாக) ஒரு சூழ்ச்சி செய்வேன்.,
86,17,فَمَهِّلِ ٱلۡكَٰفِرِينَ أَمۡهِلۡهُمۡ رُوَيۡدَۢا,"17. ஆகவே, இந்நிராகரிப்பவர்களுக்கு (அது வரை) நீர் அவகாசமளிப்பீராக. (அதிகமல்ல;) ஒரு சொற்ப அவகாசம் அவர்களுக்கு அளிப்பீராக.",
