surah,ayah,arabic_text,translation,footnotes
92,1,وَٱلَّيۡلِ إِذَا يَغۡشَىٰ,قسم ہے رات کی جب چھا جائے.(1),(1) یعنی افق پر چھا جائے جس سے دن کی روشنی ختم اور اندھیرا ہو جائے۔
92,2,وَٱلنَّهَارِ إِذَا تَجَلَّىٰ,اور قسم ہے دن کی جب روشن ہو.(1),(1) یعنی رات کا اندھیرا ختم اور دن کا اجالا پھیل جائے۔
92,3,وَمَا خَلَقَ ٱلذَّكَرَ وَٱلۡأُنثَىٰٓ,اور قسم ہے اس ذات کی جس نے نر وماده کو پیدا کیا.(1),(1) یہ اللہ نے اپنی قسم کھائی، کیونکہ مرد وعورت دونوں کا خالق اللہ ہی ہے ماموصولہ ہے۔ - یعنی کوئی اچھے عمل کرتا ہے، جس کا صلہ جنت ہے اور کوئی برے عمل کرتا ہے جس کا بدلہ جہنم ہے۔
92,4,إِنَّ سَعۡيَكُمۡ لَشَتَّىٰ,یقیناً تمہاری کوشش مختلف قسم کی ہے.(1),(1) یعنی کوئی اچھے عمل کرتا ہے، جس کا صلہ جنت ہے اور کوئی برے عمل کرتا ہے جس کا بدلہ جہنم ہے۔ یہ جواب قسم ہے شَتَّى، شَتِيتٌ کی جمع ہے، جیسے مَرِيضٌ کی جمع مَرْضَى۔
92,5,فَأَمَّا مَنۡ أَعۡطَىٰ وَٱتَّقَىٰ,جس نے دیا (اللہ کی راه میں) اور ڈرا (اپنے رب سے).(1),(1) یعنی خیر کے کاموں میں خرچ کرے گا اور محارم سے بچے گا۔
92,6,وَصَدَّقَ بِٱلۡحُسۡنَىٰ,اور نیک بات کی تصدیق کرتا رہے گا.(1),(1) یا اچھے صلے کی تصدیق کرے گا، یعنی اس بات پر یقین رکھے گا کہ انفاق اور تقویٰ کا اللہ کی طرف سے عمدہ صلہ ملے گا۔
92,7,فَسَنُيَسِّرُهُۥ لِلۡيُسۡرَىٰ,تو ہم بھی اس کو آسان راستے کی سہولت دیں گے.(1),(1) يُسْرَى کا مطلب نیکی اور الْخَصْلَةُ الْحُسْنَى ہے۔ یعنی ہم اس کو نیکی واطاعت کی توفیق دیتے اور ان کو اس کے لئے آسان کر دیتے ہیں۔ مفسرین کہتے ہیں کہ یہ آیت حضرت ابوبکر صدیق (رضي الله عنه) کے بارے میں نازل ہوئی ہے، جنہوں نے چھ غلام آزاد کیے، جنہیں اہل مکہ مسلمان ہونے کی وجہ سے سخت اذیت دیتے تھے۔ ( فتح القدیر ) ۔
92,8,وَأَمَّا مَنۢ بَخِلَ وَٱسۡتَغۡنَىٰ,لیکن جس نے بخیلی کی اور بے پرواہی برتی.(1),(1) یعنی اللہ کی راہ میں خرچ نہیں کرے گا اور اللہ کے حکم سے بے پرواہی، کرے گا۔ - یا آخرت کی جزا اور حساب کتاب کا انکار کرے گا۔
92,9,وَكَذَّبَ بِٱلۡحُسۡنَىٰ,اور نیک بات کی تکذیب کی.(1),(1) یا آخرت کی جزا اور حساب کتاب کا انکار کرے گا۔-
92,10,فَسَنُيَسِّرُهُۥ لِلۡعُسۡرَىٰ,تو ہم بھی اس کی تنگی ومشکل کے سامان میسر کر دیں گے.(1),(1) عُسْرَى( تنگی ) سےمراد کفر ومعصیت اور طریق شر ہے۔ یعنی ہم اس کے لئے نافرمانی کا راستہ آسان کر دیں گے، جس سے اس کے لئے خیر وسعادت کے راستے مشکل ہو جائیں گے۔ قرآن مجید میں یہ مضمون کئی جگہ بیان کیا گیا ہے کہ جو خیر ورشد کا راستہ اپناتا ہے، اس کے صلے میں اللہ اسے خیر کی توفیق سے نوازتا ہے اور جو شر ومعصیت کو اختیار کرتا ہے، اللہ اس کو اس کے حال پر چھوڑدیتا ہے اور یہ اس تقدیر کے مطابق ہی ہوتا ہے جو اللہ نے اپنے علم سے لکھ رکھی ہے۔ ( ابن کثیر ) یہ مضمون حدیث میں بھی بیان کیا گیا ہے۔ نبی (صلى الله عليه وسلم) نے فرمایا تم عمل کرو، ہر شخص جس کام کے لئے پیدا کیا گیا ہے، وہ اس کے لئے آسان کر دیا جاتا ہے، جو اہل سعادت سے ہوتا ہے، اسے اہل سعادت والے عمل کی توفیق دے دی جاتی ہے اور جو اہل شقاوت سے ہوتا ہے، اس کے لئے اہل شقاوت والے عمل آسان کر دیئے جاتے ہیں۔ ( صحيح البخاري، تفسير سورة الليل )
