surah,ayah,arabic_text,translation,footnotes
93,1,وَٱلضُّحَىٰ,قسم ہے چاشت کے وقت کی.(1),(1) چاشت ( ضُحًى) اس وقت کو کہتے ہیں، جب سورج بلند ہوتا ہے۔ یہاں مراد پورا دن ہے۔
93,2,وَٱلَّيۡلِ إِذَا سَجَىٰ,اور قسم ہے رات کی جب چھا جائے.(1),(1) سَجَى کے معنی ہیں سکن، جب ساکن ہو جائے۔ یعنی جب اندھیرا مکمل چھا جائے، کیونکہ اس وقت ہر چیز ساکن ہو جاتی ہے۔
93,3,مَا وَدَّعَكَ رَبُّكَ وَمَا قَلَىٰ,نہ تو تیرے رب نے تجھے چھوڑا ہے اور نہ وه بیزار ہو گیا ہے.(1),(1) جیسا کہ کافر سمجھ رہے ہیں۔
93,4,وَلَلۡأٓخِرَةُ خَيۡرٞ لَّكَ مِنَ ٱلۡأُولَىٰ,یقیناً تیرے لئے انجام آغاز سے بہتر ہوگا.(1),(1) یا آخرت دنیا سے بہتر ہے۔ دونوں مفہوم معانی کے اعتبار سے صحیح ہیں۔
93,5,وَلَسَوۡفَ يُعۡطِيكَ رَبُّكَ فَتَرۡضَىٰٓ,تجھے تیرا رب بہت جلد (انعام) دے گا اور تو راضی (وخوش) ہو جائے گا.(1),(1) اس سے دنیا کی فتوحات اور آخرت کا اجر وثواب مراد ہے۔ اس میں وہ حق شفاعت بھی داخل ہے جو آپ (صلى الله عليه وسلم) کو اپنی امت کے گناہ گاروں کے لئے ملے گا۔
93,6,أَلَمۡ يَجِدۡكَ يَتِيمٗا فَـَٔاوَىٰ,کیا اس نے تجھے یتیم پا کر جگہ نہیں دی.(1),(1) یعنی باپ کے سہارے سے بھی تو محروم تھا، ہم نے تیری دست گیری اور چارہ سازی کی۔
93,7,وَوَجَدَكَ ضَآلّٗا فَهَدَىٰ,اور تجھے راه بھوﻻ پا کر ہدایت نہیں دی.(1),- یعنی تجھے دین شریعت اور ایمان کا پتہ نہیں تھا، ہم نے تجھے راہ یاب کیا، نبوت سے نوازا اور کتاب نازل کی، ورنہ اس سے قبل تو ہدایت کے لئے سرگرداں تھا۔
93,8,وَوَجَدَكَ عَآئِلٗا فَأَغۡنَىٰ,اور تجھے نادار پاکر تونگر نہیں بنا دیا؟(1),(1) تونگر کا مطلب ہے، اپنے سوا تجھ کو ہر ایک سے بےنیاز کر دیا، پس تو فقر میں صابر اور غنا میں شاکر رہا۔ جیسے خود نبی (صلى الله عليه وسلم) کا بھی فرمان ہے کہ تونگری، ساز وسامان کی کثرت کا نام نہیں ہے، اصل تونگری دل کی تونگری ہے۔ ( صحيح مسلم، كتاب الزكاة، باب ليس الغنى عن كثرة العرض ) ۔
93,9,فَأَمَّا ٱلۡيَتِيمَ فَلَا تَقۡهَرۡ,پس یتیم پر تو بھی سختی نہ کیا کر.(1),(1) بلکہ اس کے ساتھ نرمی واحسان کا معاملہ کر۔
93,10,وَأَمَّا ٱلسَّآئِلَ فَلَا تَنۡهَرۡ,اور نہ سوال کرنے والے کو ڈانٹ ڈپٹ.(1),(1) یعنی اس سے سختی اور تکبر نہ کر، اور نہ درشت اور تلخ لہجہ اختیار کر۔ بلکہ جواب بھی دینا ہو تو پیار اور محبت سے دو۔
93,11,وَأَمَّا بِنِعۡمَةِ رَبِّكَ فَحَدِّثۡ,اور اپنے رب کی نعمتوں کو بیان کرتا ره.(1),(1) یعنی اللہ نے تجھ پر جو احسانات کئے ہیں، مثلاً ہدایت اور رسالت ونبوت سے نوازا، یتیمی کے باوجود تیری کفالت وسرپرستی کا انتظام کیا۔ تجھے قناعت وتونگری عطا کی وغیرہ۔ انہیں جذبات تشکر وممنونیت کے ساتھ بیان کرتا رہ۔ اس سے معلوم ہوا کہ اللہ کے انعامات کا تذکرہ اور ان کا اظہار اللہ کو پسند ہے لیکن تکبر اور فخر کے طور پر نہیں بلکہ اللہ کے فضل وکرم اور اس کے احسان سے زیر بار ہوتے ہوئے اور اس کی قدرت وطاقت سے ڈرتے ہوئے کہ کہیں وہ ہمیں ان نعمتوں سے محروم نہ کر دے۔
