surah,ayah,arabic_text,translation,footnotes
93,1,وَٱلضُّحَىٰ,Шашке маалына ант!,
93,2,وَٱلَّيۡلِ إِذَا سَجَىٰ,Тынч – караңгы түнгө ант!,
93,3,مَا وَدَّعَكَ رَبُّكَ وَمَا قَلَىٰ,"(Оо, Мухаммад!) Раббиң сени таштаган жок жана (сага) ачууланган жок.",
93,4,وَلَلۡأٓخِرَةُ خَيۡرٞ لَّكَ مِنَ ٱلۡأُولَىٰ,Сен үчүн Акырет (жашоосу) абалкысынан (дүйнө жашоосунан) жакшыраак.,
93,5,وَلَسَوۡفَ يُعۡطِيكَ رَبُّكَ فَتَرۡضَىٰٓ,Раббиң сага жакында (сыйлыктарын) берет. Анан сен ыраазы болосуң.,
93,6,أَلَمۡ يَجِدۡكَ يَتِيمٗا فَـَٔاوَىٰ,"Ал (Аллах) сени жетим абалда таап, андан кийин башпаанек бербеди беле?[1]","[1] Мухаммад саллаллоху алайхи ва саллам туулганга чейин эле атасы кайтыш болгон. Анан эсин таанып-тааный элек балалык курагында апасы да бул дүйнө менен кош айтышып, тоголок жетим болуп калды. Кийин Аллах таала ага чоң атасы Абдул Мутталибдин үйүнөн, ал өлгөндөн соң абасы Абу Талиптин үйүнөн башпаанек таап берди."
93,7,وَوَجَدَكَ ضَآلّٗا فَهَدَىٰ,"Жана (Аллах) сени адашкан абалда таап,[1] андан кийин Туура Жол көргөздү го!","[1] Аллахтын илими берилгенге чейин пайгамбарыбыз не китеп, не ыйман эмнелигин билбеген абалда эле. Кийин Аллах ага билбегенин билдирди жана эң сонун иш жасаган, эң адеп-ахлактуу адамга айлантты."
93,8,وَوَجَدَكَ عَآئِلٗا فَأَغۡنَىٰ,"Жана (Раббиң) сени кембагал абалда таап, андан кийин бай кылды.",
93,9,فَأَمَّا ٱلۡيَتِيمَ فَلَا تَقۡهَرۡ,"Эми, сен жетимге каарыңды төкпө.",
93,10,وَأَمَّا ٱلسَّآئِلَ فَلَا تَنۡهَرۡ,Жана сураган адамга орой мамиле кылба.[1],"[1] Жетимдерге ырайымдуу болуп, ким бир нерсе сураса, кудуретиң жетсе - бер, жок болсо жакшы, сылык сөз менен кайтар. Бул аяттагы суралган нерсе предметтерге гана чектелбейт. Маселен, кээ бир адамдар жардам, кээ бирөөлөр илим сурайт."
93,11,وَأَمَّا بِنِعۡمَةِ رَبِّكَ فَحَدِّثۡ,"Эми, сен Раббиңдин нээматтары жөнүндө сүйлө.[1]","[1] Аллах тааланын нээмат-жакшылыктары жөнүндө элдерге сүйлөп берүү аларды шүгүр кылууга шыктандырат. Анткени, жакшылык кылганды сүйүү - бул жүрөктөрдүн табияты."
