surah,ayah,arabic_text,translation,footnotes
68,1,نٓۚ وَٱلۡقَلَمِ وَمَا يَسۡطُرُونَ,"Нун.[1] (Оо, Мухаммад), калемге жана ал жазган нерселерге ант ичип (айтамын):",[1] Бакара сүрөсүнүн 1-аятын караңыз.
68,2,مَآ أَنتَ بِنِعۡمَةِ رَبِّكَ بِمَجۡنُونٖ,Сен Раббиңдин нээматы (пайгамбарлык) себептүү акылынан адашкан киши эмессиң.[1],"[1] Пайгамбарыбызга Ислам дини вахий аркылуу бериле баштаганда элдерге алар сыйынып жаткан ар түрдүү кудайлардын жалгандыгын айткан. Ошондо алар: «Буга эмне болгон? Ата-бабаларыбыздын динин чанып?! Бул соо эмес го! Мүмкүн муну жиндер азгырып жатса керек!» дешкен. Аллах таала жогорку аяттарда илим-билим жана улук Куран аяттары жазыла турган калем жана ал жазган аяттардын урматына ант ичип, пайгамбарын мушриктер айыптаган сөздөрдөн коргоодо."
68,3,وَإِنَّ لَكَ لَأَجۡرًا غَيۡرَ مَمۡنُونٖ,(Пайгамбарлык түйшүгүн көтөргөнүң үчүн) сага түгөнгүс сыйлыктар бар!,
68,4,وَإِنَّكَ لَعَلَىٰ خُلُقٍ عَظِيمٖ,Жана сен улук ахлактын үстүндөсүң.[1],[1] Пайгамбарыбыз саллоллоху алайхи ва салламдын адеп-ахлагы жөнүндө сурагандарга Айша энебиз: «Анын ахлагы – Куран» деп жооп берген болчу. Мунун мааниси ал ар дайым Куран көргөзгөн адептер менен «сугарылып» турган.
68,5,فَسَتُبۡصِرُ وَيُبۡصِرُونَ,"Жакында (Кыямат болуп, чындык ашкереленгенде) көрөсүң, алар да көрүп (билип) алышат -",
68,6,بِأَييِّكُمُ ٱلۡمَفۡتُونُ,Кимиңер азгырылган экениңерди.,
68,7,إِنَّ رَبَّكَ هُوَ أَعۡلَمُ بِمَن ضَلَّ عَن سَبِيلِهِۦ وَهُوَ أَعۡلَمُ بِٱلۡمُهۡتَدِينَ,"Сенин Раббиң, Өзүнүн жолунан ким адашып кеткенин жана ким туура жол тапканын эң жакшы билет.[1]","*[1]Мухаммад саллаллоху алайхи ва саллам «Аллахтан башка бардык кудайлар жалган. Силердин ата-бабаңар адашкан пенделер болчу» дегенде, жалган «кудайлардын» пенделери ага келип: «Кел, эй, Мухаммад сүйлөшүп алалы, сен биздин кудайларга тил тийгизбе, ата-бабаларыбызды адашкан деп айыптаба. Ошондо биз дагы сенин диниңе каршылык кылбайбыз» - дешет. Кийинки аяттарда Аллах Өз пайгамбарына аларга кандай жооп бериш керектигин үйрөткөн."
68,8,فَلَا تُطِعِ ٱلۡمُكَذِّبِينَ,(Динди) жалган дегендерге моюн сунба!,
68,9,وَدُّواْ لَوۡ تُدۡهِنُ فَيُدۡهِنُونَ,"Сен алар менен макул болсоң, алар да сени менен келишип алууну каалашат.",
68,10,وَلَا تُطِعۡ كُلَّ حَلَّافٖ مَّهِينٍ,"Сен моюн суна бербегин: көрүнгөн эле кадырсыз анткорго,",
68,11,هَمَّازٖ مَّشَّآءِۭ بِنَمِيمٖ,"(адамдардын арасын бузуу үчүн) ушак таратып жүрүүчү шылдыңчыларга,",
68,12,مَّنَّاعٖ لِّلۡخَيۡرِ مُعۡتَدٍ أَثِيمٍ,"чектен чыккан, күнөөкөр, жакшылыкка бут тосуучуларга,",
68,13,عُتُلِّۭ بَعۡدَ ذَٰلِكَ زَنِيمٍ,"орой жана андан соң..., атасынын дайыны жок (тексиз) адамдарга![1]","[1] Куран чындыктарын айттырбай коюу үчүн ислам өкүлдөрү менен келишип алууга умтулган касамкор, атасынын дайыны жок, зынаадан төрөлгөндөр ар бир заманда табылат. Пайгамбарыбыздын заманында ошондой адамдардын бири Валид ибн Мугира деген ашынган каапыр эле. Валид чириген бай жана бала-чакасы көп болгон. Ал мезгилдерде кимдин перзенти көп болсо, ал ошону менен да текеберленчү."
68,14,أَن كَانَ ذَا مَالٖ وَبَنِينَ,"Ал бай жана перзенти көп болгондуктан,",
68,15,إِذَا تُتۡلَىٰ عَلَيۡهِ ءَايَٰتُنَا قَالَ أَسَٰطِيرُ ٱلۡأَوَّلِينَ,ага биздин аяттарыбыз окулганда: «(бул) байыркылардын жөө-жомоктору го» – деди.,
