surah,ayah,arabic_text,translation,footnotes
32,1,الٓمٓ,"Алиф, Лаам, Миим.[1]",[1] Бакара сүрөсүнүн 1-аятын караңыз.
32,2,تَنزِيلُ ٱلۡكِتَٰبِ لَا رَيۡبَ فِيهِ مِن رَّبِّ ٱلۡعَٰلَمِينَ,(Бул) китептин түшүрүлүүсү ааламдардын Раббиси тарабынан. Анда (эч бир) шек-күмөн жок.,
32,3,أَمۡ يَقُولُونَ ٱفۡتَرَىٰهُۚ بَلۡ هُوَ ٱلۡحَقُّ مِن رَّبِّكَ لِتُنذِرَ قَوۡمٗا مَّآ أَتَىٰهُم مِّن نَّذِيرٖ مِّن قَبۡلِكَ لَعَلَّهُمۡ يَهۡتَدُونَ,"Же болбосо алар (Мекке мушриктери) «аны (Мухаммад) ойунан чыгарып (жазып) алды» дешеби? Жок (андай эмес). Ал Раббиң тарабынан (мушрик) коомду эскертишиң үчүн (берилген) Акыйкат. Аларга сенден мурун эскертүүчү (пайгамбар) келген эмес.[1] Кана эми, туура жолго түшүп калышса.",[1] Исмаил пайгамбардан Мухаммад саллаллоху алайхи ва салламга чейин Мекке арабтарына эскертүүчү-пайгамбар келбеген эле.
32,4,ٱللَّهُ ٱلَّذِي خَلَقَ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضَ وَمَا بَيۡنَهُمَا فِي سِتَّةِ أَيَّامٖ ثُمَّ ٱسۡتَوَىٰ عَلَى ٱلۡعَرۡشِۖ مَا لَكُم مِّن دُونِهِۦ مِن وَلِيّٖ وَلَا شَفِيعٍۚ أَفَلَا تَتَذَكَّرُونَ,"Аллах асмандарды, жерди жана ал экөөсүнүн арасындагы (бардык жандуу-жансыз) нерселерди алты күндө жаратып, кийин Арштан Бийик болду.[1] Силер үчүн Аллахтан башка колдоочу да шапаат кылуучу да жок. Эсиңерге келбейсиңерби?","[1] Ханафий мазхабынын имамдарынын бири Мулло Али Каары, Имам Аазамдын «Фикхул Акбар» китебине жазган түшүндүрмө (шарх) китебинде: و لا يقال استواءه على العرش استيلاؤه «Аллахтын истиваасын «Анын Ээ болгону» (же ээлеп алганы) деп айтылбайт» деген. (92-бет)."
32,5,يُدَبِّرُ ٱلۡأَمۡرَ مِنَ ٱلسَّمَآءِ إِلَى ٱلۡأَرۡضِ ثُمَّ يَعۡرُجُ إِلَيۡهِ فِي يَوۡمٖ كَانَ مِقۡدَارُهُۥٓ أَلۡفَ سَنَةٖ مِّمَّا تَعُدُّونَ,"Асмандан жерге чейин (бардык) ишти (Аллах Өз өкүмү менен) башкарат. Кийин силердин эсебиңерде миң жылга барабар болгон бир эле күндө (ал өкүмдөрдүн жыйынтыгы, пенделердин иштери) Өзүнө көтөрүлөт.",
32,6,ذَٰلِكَ عَٰلِمُ ٱلۡغَيۡبِ وَٱلشَّهَٰدَةِ ٱلۡعَزِيزُ ٱلرَّحِيمُ,Ушул (Аллах) кайыпты да ашкерени да билүүчү Кудуреттүү (жана) Ырайымдуу.,
32,7,ٱلَّذِيٓ أَحۡسَنَ كُلَّ شَيۡءٍ خَلَقَهُۥۖ وَبَدَأَ خَلۡقَ ٱلۡإِنسَٰنِ مِن طِينٖ,Ал ар бир нерсени эң мыкты жараткан жана инсандын алгачкы жаралышын ылайдан жасаган.,
32,8,ثُمَّ جَعَلَ نَسۡلَهُۥ مِن سُلَٰلَةٖ مِّن مَّآءٖ مَّهِينٖ,Кийин анын урпактарын (бүткүл денеден суурулуп чыккан) бел суудан жаратты.,
32,9,ثُمَّ سَوَّىٰهُ وَنَفَخَ فِيهِ مِن رُّوحِهِۦۖ وَجَعَلَ لَكُمُ ٱلسَّمۡعَ وَٱلۡأَبۡصَٰرَ وَٱلۡأَفۡـِٔدَةَۚ قَلِيلٗا مَّا تَشۡكُرُونَ,"Кийин аны (кадыресе адам кейипинде) келишкен келбетте кылды жана ага Өзүнүн Рухунан үйлөп[1] жан салды. Жана (Аллах) силерге кулактарды, көздөрдү жана жүрөктөрдү жаратты. Силер аз шүгүр кылып жатасыңар.","[1] Түйүлдүк сөөк этабынан өтүп, үстүнө эт капталып адамдык кейип-шекил алганда, Аллахтын периштеси келип, ичине үйлөп жан киргизет. Ушул жараян аятта «Өзүнүн Рухунан үйлөдү» таризинде айтылууда."
32,10,وَقَالُوٓاْ أَءِذَا ضَلَلۡنَا فِي ٱلۡأَرۡضِ أَءِنَّا لَفِي خَلۡقٖ جَدِيدِۭۚ بَلۡ هُم بِلِقَآءِ رَبِّهِمۡ كَٰفِرُونَ,(Мушриктер) айтышат: «Эгер биз жерде (чирип) жок болуп кетсек да жаңыдан жаратылат бекенбиз?!» Жок! Алар Раббилерине жолугууга ишенишпейт!,
