surah,ayah,arabic_text,translation,footnotes
74,1,يَٰٓأَيُّهَا ٱلۡمُدَّثِّرُ,"Оо, чүмкөнүп (жатып) алган адам!",
74,2,قُمۡ فَأَنذِرۡ,Туруп (элдерге Акыретти) эскерт!,
74,3,وَرَبَّكَ فَكَبِّرۡ,Жана Раббиңдин улуулугун даңазала![1],"[1] Пайгамбарыбыз «Хира» үңкүрүндө Жебирейил периштеден алгачкы вахийди кабыл алганда, адаттан тышкары окуяга кабылганы себептүү катуу коркуп, үйүнө келип, оронуп-чүмкөнүп жатып алат. Ошол убакытта ушул аяттар түшүп, элдерди ыйманга чакыруу вазыйпасы жүктөлөт жана ишенбеген адамдарга акыреттеги тозокту эскертүү буюрулат."
74,4,وَثِيَابَكَ فَطَهِّرۡ,Жана кийимиңди тазала![1],"[1] Аллах таала – Аруу, Таза. Андан келген дин-ыйман дагы таза. Демек, бул Таза Жолго чакыруу үчүн тазаланыш керек. Бул аятты түз маанисинде «тазаалык (даарат)тын шарттарынан бири» деп түшүнүүгө да болот. Бирок, кээ бир уламалар «кийим» дегенден максат инсандын бардык иш – аракеттери, кыял-жоруктары дешет."
74,5,وَٱلرُّجۡزَ فَٱهۡجُرۡ,Жана ыпластыктан ыраак бол![1],[1] Бул аяттагы «ыпластык» сөзүн да уламалар эки түрлүү түшүндүрүшөт. Биринчи тайпалары «ыпластык – бул Аллахтан башка ар түрдүү кудайлар» дешет. Дагы кээ бирөөлөрү «бардык ыплас иштер» дешет.
74,6,وَلَا تَمۡنُن تَسۡتَكۡثِرُ,Аз нерсе берип ордуна көп нерсе сураба.[1],[1] Бул тафсир Имам Куртубийге тиешелүү.
74,7,وَلِرَبِّكَ فَٱصۡبِرۡ,(Көргөн жамандыктарга) Раббиң үчүн сабыр кыл!,
74,8,فَإِذَا نُقِرَ فِي ٱلنَّاقُورِ,"Эми, качан гана (Исрафил периште тарабынан «Сур» деген) керней тартылганда (жана Кыямат башталганда).",
74,9,فَذَٰلِكَ يَوۡمَئِذٖ يَوۡمٌ عَسِيرٌ,Мына ушул күн – өтө оор күн!,
74,10,عَلَى ٱلۡكَٰفِرِينَ غَيۡرُ يَسِيرٖ,Каапырларга жеңил болбогон (күн)!,
