surah,ayah,arabic_text,translation,footnotes
15,1,الٓرۚ تِلۡكَ ءَايَٰتُ ٱلۡكِتَٰبِ وَقُرۡءَانٖ مُّبِينٖ,"Алиф, Лам, Раа.[1] Булар Китептин - Анык Курандын аяттары.",[1] Бакара сүрөсүнүн 1-аятын караңыз.
15,2,رُّبَمَا يَوَدُّ ٱلَّذِينَ كَفَرُواْ لَوۡ كَانُواْ مُسۡلِمِينَ,(Ошол кезде) Каапырлар мусулман болууну эңсеп калаары бышык.[1],"[1] Мушрик-каапырлар Кыямат коогалаңы башталганда же болбосо, Кыяматта кайра тирилип, өздөрү жалганга чыгарган нерсенин чындык экенин көргөндө каапыр болгонуна кайгырышат жана эгер кайра өмүр берилчү болсо, сөзсүз мусулман болобуз дешет."
15,3,ذَرۡهُمۡ يَأۡكُلُواْ وَيَتَمَتَّعُواْ وَيُلۡهِهِمُ ٱلۡأَمَلُۖ فَسَوۡفَ يَعۡلَمُونَ,"(О, Мухаммад!) Аларды жөн кой, жеп-ичип, пайдаланып, («биз дүйнөдө түбөлүк калабыз» деген жалган) кыялдарына алданып жүрө беришсин. Кийин тез эле билип алышат.",
15,4,وَمَآ أَهۡلَكۡنَا مِن قَرۡيَةٍ إِلَّا وَلَهَا كِتَابٞ مَّعۡلُومٞ,Биз эч бир айыл(-шаардын элин) өзүнө белгиленген (тагдырдагы) жазмыш(ы) келмейинче өлтүрбөдүк.,
15,5,مَّا تَسۡبِقُ مِنۡ أُمَّةٍ أَجَلَهَا وَمَا يَسۡتَـٔۡخِرُونَ,"Эч бир эл (өзүнө жазылган) мөөнөтүнөн озуп да кетпейт, артта да калбайт.",
15,6,وَقَالُواْ يَٰٓأَيُّهَا ٱلَّذِي نُزِّلَ عَلَيۡهِ ٱلذِّكۡرُ إِنَّكَ لَمَجۡنُونٞ,"(Мушриктер Мухаммадга): “О, Зикир (Куран) түшүрүлгөн адам, сен – жиндисиң.",
15,7,لَّوۡمَا تَأۡتِينَا بِٱلۡمَلَٰٓئِكَةِ إِن كُنتَ مِنَ ٱلصَّٰدِقِينَ,"Эгер чынчыл болсоң, бизге (сөзүндү тастыктаган) периштелерди таап келчи?!» дешти.[1]","[1] Мушриктер залым, наадан болгону себептүү ушул сөздөрдү айткан. Анык далилдерди көрүп туруп, каршылык кылганы залымдыгы болсо, “периште келсин” деген талаптары наадандыктын белгиси. Анткени, Аллахтын периштелери келсе жөн келмек беле, аларга жаза-азап алып келет! Ал убакытта алардын азапка салынышы адилет-акыйкат болот."
15,8,مَا نُنَزِّلُ ٱلۡمَلَٰٓئِكَةَ إِلَّا بِٱلۡحَقِّ وَمَا كَانُوٓاْ إِذٗا مُّنظَرِينَ,Биз (азаптоочу) периштелерди Акыйкат менен гана түшүрөбүз. Ал убакытта аларга мөөнөт берилбейт!,
15,9,إِنَّا نَحۡنُ نَزَّلۡنَا ٱلذِّكۡرَ وَإِنَّا لَهُۥ لَحَٰفِظُونَ,«Биз Зикирди (Куранды) Өзүбүз түшүрдүк жана аны Өзүбүз сактайбыз».[1],"[1] Куранды “Зикир” (эскерүү) деп атагандын себеби, анын ичинде турмуш-тиричиликтеги бардык адал-арамдар, Шарият эрежелери, кайып кабарлары... кыскасы бардык нерселердин эскерме - баяны бар. Аллах бул УЛУК МЫЙЗАМДЫ түшүрүп, аны Өз пайгамбарынын жүрөгүндө сактады. Абалкы момундар (сахабалар) аны пайгамбардын оозунан жазып алуу менен бирге жаттап, жүрөктөрүнө сактап, өздөрүнөн кийинки муундарга өткөрдү. Мына ушинтип, Куран Кыяматка чейин момундардын жүрөгүндө жана жазуу (китеп) түрүндө эч бир мааниси, эч бир сөз-тамгасы өзгөртүүгө учурабастан сакталып турат. Бул - Аллахтын убадасы! Бул - Аллахтын сактоосу!"
15,10,وَلَقَدۡ أَرۡسَلۡنَا مِن قَبۡلِكَ فِي شِيَعِ ٱلۡأَوَّلِينَ,"Чынында, Биз сенден мурда, абалкы жамааттарга да (сага окшогон) пайгамбарларды жибергенбиз.",
