surah,ayah,arabic_text,translation,footnotes
77,1,وَٱلۡمُرۡسَلَٰتِ عُرۡفٗا,"Ант ичемин, (ааламдарды башкарууга тиешелүү илахий) үрп-адат боюнча жиберилген (периштелер) менен;",
77,2,فَٱلۡعَٰصِفَٰتِ عَصۡفٗا,Өтө катуу жүргөн шамалдар менен;,
77,3,وَٱلنَّٰشِرَٰتِ نَشۡرٗا,(Булуттарды Аллах каалаган багытка) таратуучу (периштелер) менен;,
77,4,فَٱلۡفَٰرِقَٰتِ فَرۡقٗا,(Акыйкат менен жалганды) ажыратып бере турган (Куран аяттары) менен;,
77,5,فَٱلۡمُلۡقِيَٰتِ ذِكۡرًا,(Пайгамбарларга Аллах тарабынан жиберилген) илахий кабарды ташуучу периштелер менен;,
77,6,عُذۡرًا أَوۡ نُذۡرًا,"(Ал периштелердин вахий алып келиши, чынчылдарга) үзүр-кечирим, (бузукуларга) эскертүү болушу үчүн.",
77,7,إِنَّمَا تُوعَدُونَ لَوَٰقِعٞ,"(Оо, адамдар!) силерге убада кылынган Күн[1] албетте болуучу!",[1] Кыямат
77,8,فَإِذَا ٱلنُّجُومُ طُمِسَتۡ,"Жылдыздар(дын нуру) өчүрүлүп,",
77,9,وَإِذَا ٱلسَّمَآءُ فُرِجَتۡ,"Асман (аңырайып) ачылып,",
77,10,وَإِذَا ٱلۡجِبَالُ نُسِفَتۡ,Тоолор (тытылган жүн сыяктуу) сапырылып калганда…,
77,11,وَإِذَا ٱلرُّسُلُ أُقِّتَتۡ,"Жана пайгамбарларга (үммөттөрүнүн сот-сурагына күбө болууга) убакыт берилгенде… (ошондо гана Кыямат кайым болуп, акыйкат менен жалган ажырайт).",
77,12,لِأَيِّ يَوۡمٍ أُجِّلَتۡ,(Пенделердин сот-сурагы) кайсы күнгө белгиленген эле?,
77,13,لِيَوۡمِ ٱلۡفَصۡلِ,Ажыратуу күнүнө![1],"[1] Ал күндө бардык элдер бир майданга пайгамбарлары менен бирге чогултулуп, алардын күбөлүгүндө сурак кылынат. Ошол сурактан кийин акыйкат жалгандан ажырайт, жакшылар жамандан ажырайт."
77,14,وَمَآ أَدۡرَىٰكَ مَا يَوۡمُ ٱلۡفَصۡلِ,"(Оо, Мухаммад)? сен ажыратуу күнү кандай күн экенин билбейсиң.[1]","[1] Аллах үйрөтмөйүнчө пайгамбарыбыз саллаллоху алайхи ва саллам кайып кабарларын билген эмес. Аллах таала кабар бергенден кийин гана бул күн жөнүндө көп хадистерди айткан. Ошол хадистердин биринде мындай деген: “Кыямат күндө адамдар чогултулганда, баштарын күн куйкалап, көздөрү чекчейген бойдон асманды тиктеп кырк жыл ажыратуу күнүн күтүшөт.” (Куртубий). Башка хадистерде айтылышы боюнча ошол күтүү күндөрүндө Аллахтын көлөкөсүнөн башка эч бир көлөкө болбойт. Аллах каалаган ыймандуу адамдар Аллахтын көлөкөсүнө калкаланып жан сакташат."
77,15,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,Ал күндө (Акыретти) жалганга чыгаргандарга азап![1],[1] Биз “азап” деп которгон сөздүн арабчасы “увайл”. Жалпысынан алганда Увайл – бул тозоктогу өтө жийиркеничтүү жана өтө сасык чуңкур. Ага тозокулардын күйгөн жарааттарынан сыркыган ириңдер жана башка ыпылас чыгындылар агып турат. Аллах сактасын!
77,16,أَلَمۡ نُهۡلِكِ ٱلۡأَوَّلِينَ,Биз абалкыларды (азап менен кармап) өлтүрбөдүк беле?![1],"[1] Аллах таала акыретти жалган дегендерди ушул дүйнөдө да көп жазалаган. Нух коомунун, Лут коомунун, Аад жана Самуд элдеринин аянычтуу кыйроолору азыркы жана кийинки каапырлар үчүн сабак болууга тийиш."
77,17,ثُمَّ نُتۡبِعُهُمُ ٱلۡأٓخِرِينَ,Анан акыркы (каапыр)ларды да (дал ошондой тагдыр менен) аларды ээрчитип койдук!,
77,18,كَذَٰلِكَ نَفۡعَلُ بِٱلۡمُجۡرِمِينَ,Биз кылмышкер адамдар менен ушундай (мамиле) кылабыз.,
77,19,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,Ал Күнү (Акыретти) «жалган» дегендерге азап!,
77,20,أَلَمۡ نَخۡلُقكُّم مِّن مَّآءٖ مَّهِينٖ,"(Оо, кайра тирилүүнү «жалган» дегендер!) Биз силерди алсыз (бечел, бел) суудан жаратпадык беле?!",
77,21,فَجَعَلۡنَٰهُ فِي قَرَارٖ مَّكِينٍ,"Анан ал “сууну” бекем жайга (эненин жатынына) орноштурдук,",
77,22,إِلَىٰ قَدَرٖ مَّعۡلُومٖ,Белгилүү убакытка (туулганыңарга) чейин.,
77,23,فَقَدَرۡنَا فَنِعۡمَ ٱلۡقَٰدِرُونَ,"Жана Биз (ошол бел сууну оболу коюу кан, анан бир бөлүк эт, андан кийин сөөк, андан кийин кадыресе адам кылып жаратууга) кудуреттүү болдук. Биз эң жакшы Кудуреттүүбүз!",
77,24,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,Ал күндө (Кыяматты) «жалган» дегендерге өлүм!,
77,25,أَلَمۡ نَجۡعَلِ ٱلۡأَرۡضَ كِفَاتًا,"Биз жерди кучактоочу кылбадык беле,",
77,26,أَحۡيَآءٗ وَأَمۡوَٰتٗا,өлүктөр менен тирүүлөрдү?[1],"[1] Аллах тааланын бир ысымы «Аль – Маннан» мунун мааниси «Өз жакшылыгын эскертип туруучу», “милдет кылуучу”. Курандын көп аяттарында Аллах таала Өзүнүн «Аль – Маннан» сыпатын эскертип, жакшылыктарын милдет (колко) кылат. Аллахтын жакшылыктарынан бири - Ал жерди өлүктөр үчүн да, тирүүлөр үчүн да эне сыяктуу кылып койгон. Тирүүлөрдү кантип өз бооруна батырып энелик кылганы айтпаса деле түшүнүктүү. Ал эми, өлүктөргө энелик кылуусу аларды өз бооруна (мүрзөгө) алып, жырткычтарга жем болуудан же башка кордуктардан сактайт. Дагы кайталоочу нерсе, жердин бул энелик боорукерлиги түпкүлүгүндө Аллах тааланын ырайымы. Эгер Аллах таала жерди инсаниятка моюн сундуруп койбогондо бул жакшылыктар болмок эмес."
77,27,وَجَعَلۡنَا فِيهَا رَوَٰسِيَ شَٰمِخَٰتٖ وَأَسۡقَيۡنَٰكُم مَّآءٗ فُرَاتٗا,Жана Биз жер бетине (аны бекем сактоо үчүн) үлкөн тоолорду жараттык. Жана силерди (мөңгүлөрдөн агып келүүчү) таттуу суу(лар) менен сугардык.[1],"[1] Жердин салмактуу жана бекем турушунда тоолордун ролу өзгөчө экенин геология жана геодезия илимдери тастыктаган. Ал эми, Аллах таала жараткан табият мыйзамы боюнча, деңиз жана океандардын туздуу суулары күн нуру менен бууланып, ошол бууланыш процесси менен бирге дистилляцияланып (тузунан ажырап) асманга көтөрүлүп, жамгыр-карга айланып, талаа-түздөргө, тоо-таштарга жаайт. Бийик тоолордун башынан көчкөн жүздөгөн тонналык көчкүлөрдөн муз тоолор – мөнгүлөр жаралат. Мөңгүлөр улам күн ысыган сайын, акырындык менен эрип, алардан дарыялар жаралып, кайрадан түздүктө жашаган жан-жаныбарларга таттуу-жагымдуу суу болуп агып барат. Мунун баары Аллах тааланын ырайымы, даанышмандыгы жана кудуретинен."
77,28,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,Ал күндө (ушул нээматтарды) «жалган» дегендерге өлүм!,
77,29,ٱنطَلِقُوٓاْ إِلَىٰ مَا كُنتُم بِهِۦ تُكَذِّبُونَ,(Ошол күндө аларга айтылат): Өзүңөр жалган деген тозокко жөнөгүлө!,
77,30,ٱنطَلِقُوٓاْ إِلَىٰ ظِلّٖ ذِي ثَلَٰثِ شُعَبٖ,Үч бутактуу (оттон болгон) «көлөкөгө»[1] жөнөгүлө!»,[1] Тырнакчанын ичиндеги “көлөкө” – бул асманга өрдөгөн сайын үч бутакка бөлүнүп турган тозок оту же болбосо анын түтүнү.
77,31,لَّا ظَلِيلٖ وَلَا يُغۡنِي مِنَ ٱللَّهَبِ,(Ал «көлөкөдө») салкындык жок. Алоодон да тосо албайт!,
77,32,إِنَّهَا تَرۡمِي بِشَرَرٖ كَٱلۡقَصۡرِ,Ал (тозок) сарай сыяктуу (үлкөн) учкундарды атып турат!,
77,33,كَأَنَّهُۥ جِمَٰلَتٞ صُفۡرٞ,Ал учкундар саргымтыл кара төөлөргө окшойт.,
77,34,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,Ал күнү (Кыяматты) «жалган» дегендерге кайгы!,
77,35,هَٰذَا يَوۡمُ لَا يَنطِقُونَ,Бул күнү алар (уруксатсыз) сүйлөй албайт.,
77,36,وَلَا يُؤۡذَنُ لَهُمۡ فَيَعۡتَذِرُونَ,Алар үчүн актанууга да уруксат жок!,
77,37,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,Ал күнү (Кыяматты) «жалган» дегендерге кайгы!,
77,38,هَٰذَا يَوۡمُ ٱلۡفَصۡلِۖ جَمَعۡنَٰكُمۡ وَٱلۡأَوَّلِينَ,"Бул – ажыратуу Күнү! Силерди да, абалкыларды да (сот-сурак үчүн ) чогулттук.",
77,39,فَإِن كَانَ لَكُمۡ كَيۡدٞ فَكِيدُونِ,"Эгер (оо, каапырлар, бул сурактан жана азаптан кутулуп кетүү үчүн) силерде амал болсо, Мага амалыңарды көргөзгүлө!",
77,40,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,Ал күндө (кыяматты) «жалган» дегендерге кайгы!,
77,41,إِنَّ ٱلۡمُتَّقِينَ فِي ظِلَٰلٖ وَعُيُونٖ,"Ал эми, такыба пенделер (чыныгы) көлөкөлөрдө, булактарда,",
77,42,وَفَوَٰكِهَ مِمَّا يَشۡتَهُونَ,Жана (көңүлдөрү) каалаган мөмө-жемиштерде…,
77,43,كُلُواْ وَٱشۡرَبُواْ هَنِيٓـَٔۢا بِمَا كُنتُمۡ تَعۡمَلُونَ,"(Аларга айтылат:) «Жегиле, ичкиле, аш болсун! (Бул зыяпат сооп) иштерди жасаганыңар үчүн!»",
77,44,إِنَّا كَذَٰلِكَ نَجۡزِي ٱلۡمُحۡسِنِينَ,Биз сооп иш жасагандарды ушинтип сыйлайбыз!,
77,45,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,Ал күнү (Кыяматты) «жалган» дегендерге кыйроо!,
77,46,كُلُواْ وَتَمَتَّعُواْ قَلِيلًا إِنَّكُم مُّجۡرِمُونَ,"(Оо, Кыяматты «жалган» деген каапырлар! Дүйнөдө) бир аз пайданалып, жеп-ичип калгыла! Силер кылмышкер адамсыңар!",
77,47,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,Ал күнү (Кыяматты) «жалган» дегендерге кайгы!,
77,48,وَإِذَا قِيلَ لَهُمُ ٱرۡكَعُواْ لَا يَرۡكَعُونَ,Эгер аларга (Аллахка) рукуу кылгыла» деп айтылса рукуу кылышпайт![1],"[1] «Рукуу» - бул намаздагы ийилүү. Кыяматка ишенбегендер албетте намаз окууну ашыкча түйшүк деп билишет. Алар – жеткен текебер кишилер. Ийилишпейт. Бирок, алардын Аллах таалага ийилбеген моюндары жана омурткалары өзүнөн мансабы жогорураак кишинин алдында тал чыбыктай ийилип кетет. Демек, алар дүйнөкул, шоораткул адамдар! Ошентип, Аллах таалага кулчулук кылууну каалабагандар өздөрү сыяктуу күнөөкөр пенделерге кул болуп алышат."
77,49,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,Ал күнү (Кыяматты) «жалган» дегендерге кайгы!,
77,50,فَبِأَيِّ حَدِيثِۭ بَعۡدَهُۥ يُؤۡمِنُونَ,"Андан (Курандан) кийин, дагы кандай сөзгө ыйман келтиришет?![1]",[1] Курани Карим - акыркы чындык. Андан кийин чындык жок! Чындыкты четке каккан адам жалганга ыйман келтирет.
