surah,ayah,arabic_text,translation,footnotes
85,1,وَٱلسَّمَآءِ ذَاتِ ٱلۡبُرُوجِ,"Мен топ жылдыздар мекени – асманга ант ичип,",
85,2,وَٱلۡيَوۡمِ ٱلۡمَوۡعُودِ,Убада кылынган (Кыямат) күнгө ант ичип.,
85,3,وَشَاهِدٖ وَمَشۡهُودٖ,(Ошол күнгө) күбө болгондорго жана күбө болунган(окуялар)га ант ичип (айтамын):,
85,4,قُتِلَ أَصۡحَٰبُ ٱلۡأُخۡدُودِ,Чуңкур ээлерине – өлүм болсун![1],"[1] Бул чуңкурду байыркы заманда жашаган каапыр адамдар өздөрүнүн көп кудайлык динине баш ийбей, жалгыз Аллах таалага ибадат кылган ыймандууларды жазалаш үчүн даярдаган. Ал кандай чуңкур болгонун кийинки аяттан билип алабыз."
85,5,ٱلنَّارِ ذَاتِ ٱلۡوَقُودِ,(Ал чуңкур) отундуу жалын!,
85,6,إِذۡ هُمۡ عَلَيۡهَا قُعُودٞ,"Ошондо, алар (отко ыргытылган ыймандуулардын күйгөнүнөн ырахат алып) чуңкурдун жээгинде олтурушкан!",
85,7,وَهُمۡ عَلَىٰ مَا يَفۡعَلُونَ بِٱلۡمُؤۡمِنِينَ شُهُودٞ,Алар(дын желдеттери) ыймандууларга жасап жаткан (азаптуу) иштерге күбө болуп турушкан!,
85,8,وَمَا نَقَمُواْ مِنۡهُمۡ إِلَّآ أَن يُؤۡمِنُواْ بِٱللَّهِ ٱلۡعَزِيزِ ٱلۡحَمِيدِ,"(Каапырлар) аларды Жеңүүчү, мактоого арзыган Аллахка ыйман келтиргендери үчүн гана азапка салышты![1]",[1] Жалгыз Аллахка ыйман келтирген момундарды чуңкурдун жээгине алып келип “ыйманыңдан кайт!” деп талап коюшкан. Ыймандан кайтпагандарды жалындуу чуңкурга ыргытып жиберишкен.
85,9,ٱلَّذِي لَهُۥ مُلۡكُ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِۚ وَٱللَّهُ عَلَىٰ كُلِّ شَيۡءٖ شَهِيدٌ,Ал асмандар жана жер мүлкүнүн (жалгыз) Ээси! Аллах ар бир нерсеге Күбө!,
85,10,إِنَّ ٱلَّذِينَ فَتَنُواْ ٱلۡمُؤۡمِنِينَ وَٱلۡمُؤۡمِنَٰتِ ثُمَّ لَمۡ يَتُوبُواْ فَلَهُمۡ عَذَابُ جَهَنَّمَ وَلَهُمۡ عَذَابُ ٱلۡحَرِيقِ,"Ыймандуу эркектер менен ыймандуу аялдарды динден кайтарууга аракеттенип, кийин тообо кылбагандарга тозок азабы бар! Жана аларга күйдүрүүчү азап бар!",
85,11,إِنَّ ٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ لَهُمۡ جَنَّٰتٞ تَجۡرِي مِن تَحۡتِهَا ٱلۡأَنۡهَٰرُۚ ذَٰلِكَ ٱلۡفَوۡزُ ٱلۡكَبِيرُ,"Ал эми, (Аллахка, периштелерге, китептерге, пайгамбарларга, Акырет күнгө, жана жакшы-жаман тагдырга) ыйман келтирип, жакшы амалдарды жасаган пенделер үчүн түбүнөн дарыялар аккан бейиштер бар! Бул – чоң жеңиш!",
85,12,إِنَّ بَطۡشَ رَبِّكَ لَشَدِيدٌ,"Чынында, Раббиңдин (азап менен) кармашы аябай катуу!",
85,13,إِنَّهُۥ هُوَ يُبۡدِئُ وَيُعِيدُ,Бир Өзү гана жоктон бар кылат жана (Кыяматта жашоону) кайра жаратат.,
85,14,وَهُوَ ٱلۡغَفُورُ ٱلۡوَدُودُ,"Ал – Кечиримдуу, (жана) Вадууд![1]",[1] Өзүнө моюн сунгандарды сүйүүчү жана Өзү дагы ыймандуулар тарабынан катуу сүйүлгөн.
85,15,ذُو ٱلۡعَرۡشِ ٱلۡمَجِيدُ,(Ал) Арштын Кожоюну (жана) Улук!,
85,16,فَعَّالٞ لِّمَا يُرِيدُ,Каалаганын жасоочу!,
85,17,هَلۡ أَتَىٰكَ حَدِيثُ ٱلۡجُنُودِ,"(Оо, Мухаммад) сага (Мусанын артынан кууган) аскерлердин,",
85,18,فِرۡعَوۡنَ وَثَمُودَ,Фараондун жана Самуд коомунун кабары келди беле?,
85,19,بَلِ ٱلَّذِينَ كَفَرُواْ فِي تَكۡذِيبٖ,"Жок, каапырлар (дагы эле, Куранды жана кайра тирилүүнү) «жалган» дешүүдө.",
85,20,وَٱللَّهُ مِن وَرَآئِهِم مُّحِيطُۢ,"Аллах болсо, алардын (бардык иштерин) камтып-билип турат.",
85,21,بَلۡ هُوَ قُرۡءَانٞ مَّجِيدٞ,"Аныгында ал - Улуу Куран! (Каапырлар миң ирет «жалган» десе да кадыр-баркы төмөндөбөйт. Себеби, ал:)",
85,22,فِي لَوۡحٖ مَّحۡفُوظِۭ,Лавхул- Махфузда!,
