surah,ayah,arabic_text,translation,footnotes
69,1,ٱلۡحَآقَّةُ, Gerçekleşecek olan. ,
69,2,مَا ٱلۡحَآقَّةُ, Nedir gerçekleşecek olan?,
69,3,وَمَآ أَدۡرَىٰكَ مَا ٱلۡحَآقَّةُ, Gerçekleşecek olanın ne olduğunu sana bildiren nedir?,
69,4,كَذَّبَتۡ ثَمُودُ وَعَادُۢ بِٱلۡقَارِعَةِ, Semud ve Âd halkı (tepelerine) ansızın inecek olanı yalanlamışlardı.,
69,5,فَأَمَّا ثَمُودُ فَأُهۡلِكُواْ بِٱلطَّاغِيَةِ," Ama Semud, şiddetli bir çığlık/ses ile helak edilmişti.",
69,6,وَأَمَّا عَادٞ فَأُهۡلِكُواْ بِرِيحٖ صَرۡصَرٍ عَاتِيَةٖ, Âd ise kasıp kavuran uğultulu bir rüzgar ile helak edilmişti.,
69,7,سَخَّرَهَا عَلَيۡهِمۡ سَبۡعَ لَيَالٖ وَثَمَٰنِيَةَ أَيَّامٍ حُسُومٗاۖ فَتَرَى ٱلۡقَوۡمَ فِيهَا صَرۡعَىٰ كَأَنَّهُمۡ أَعۡجَازُ نَخۡلٍ خَاوِيَةٖ," Allah, onu yedi gece sekiz gün kesintisiz onların üzerine musallat etmişti. Böylece o kavmin, orada sanki içi kof hurma kütükleriymiş gibi çarpılıp yere yıkıldığını görürdün.",
69,8,فَهَلۡ تَرَىٰ لَهُم مِّنۢ بَاقِيَةٖ, Onlardan arta kalan bir şey görüyor musun? ,
69,9,وَجَآءَ فِرۡعَوۡنُ وَمَن قَبۡلَهُۥ وَٱلۡمُؤۡتَفِكَٰتُ بِٱلۡخَاطِئَةِ,"Firavun (kavmi), ondan öncekiler ve yerle bir olan Lut şehirleri (halkı da hep) o hata ile geldiler.",
69,10,فَعَصَوۡاْ رَسُولَ رَبِّهِمۡ فَأَخَذَهُمۡ أَخۡذَةٗ رَّابِيَةً, Rablerinin elçisine isyan ettikleri için onları şiddetli bir yakalayışla yakaladı.,
69,11,إِنَّا لَمَّا طَغَا ٱلۡمَآءُ حَمَلۡنَٰكُمۡ فِي ٱلۡجَارِيَةِ, Sular taştığı zaman sizi gemide biz taşıdık.,
69,12,لِنَجۡعَلَهَا لَكُمۡ تَذۡكِرَةٗ وَتَعِيَهَآ أُذُنٞ وَٰعِيَةٞ, Bunu sizin için bir öğüt kılalım ve anlayışlı kulaklar duysun diye.,
69,13,فَإِذَا نُفِخَ فِي ٱلصُّورِ نَفۡخَةٞ وَٰحِدَةٞ, Sûr’a tek bir üfürüşle üfürüldüğü zaman.,
69,14,وَحُمِلَتِ ٱلۡأَرۡضُ وَٱلۡجِبَالُ فَدُكَّتَا دَكَّةٗ وَٰحِدَةٗ,Yeryüzü ve dağlar kaldırılıp tek çarpışla çarpılıp darmadağın edildiği zaman.,
