surah,ayah,arabic_text,translation,footnotes
101,1,ٱلۡقَارِعَةُ,衝撃[1]、,[1]　この「衝撃」とは、その恐怖と戦慄（せんりつ）によって創造物に衝撃を与える、復活の日*のこと（アル＝クルトゥビー2０：1６４参照）。
101,2,مَا ٱلۡقَارِعَةُ,衝撃とは何か？,
101,3,وَمَآ أَدۡرَىٰكَ مَا ٱلۡقَارِعَةُ,衝撃とは何かを、何があなたに知らせるか？,
101,4,يَوۡمَ يَكُونُ ٱلنَّاسُ كَٱلۡفَرَاشِ ٱلۡمَبۡثُوثِ,（衝撃とは、）人々が散り散りになった蛾のようになり、[1],[1]　その数の多さ、哀（あわ）れさと、散らばり、混乱した様子が蛾に譬（たと）えられている（アル＝バイダーウィー５：５22参照）。
101,5,وَتَكُونُ ٱلۡجِبَالُ كَٱلۡعِهۡنِ ٱلۡمَنفُوشِ,また山々が、梳かれた羊毛のようになる日。[1],[1]　復活の日*の山々の変化については、洞窟章４７の訳注を参照。
101,6,فَأَمَّا مَن ثَقُلَتۡ مَوَٰزِينُهُۥ,自分の（善行の）秤が（悪行の秤より）重かった者はといえば、[1],[1]　復活の日*の秤については、高壁章８の訳注も参照。
101,7,فَهُوَ فِي عِيشَةٖ رَّاضِيَةٖ,彼は（天国で）満足な生活の中にある。,
101,8,وَأَمَّا مَنۡ خَفَّتۡ مَوَٰزِينُهُۥ,また、自分の（善行の）秤が（悪行の秤より）軽かった者はといえば、,
101,9,فَأُمُّهُۥ هَاوِيَةٞ,その落ち着く先は、墜落。[1],[1]　「落ち着く先（ウンム）」には、「頭」という解釈もある。その場合、「頭から業火へと墜落する」という意味となる。また、「墜落」とは、底知れず墜落する場所である、地獄の別称（アル＝バガウィー５：2９７参照）。
101,10,وَمَآ أَدۡرَىٰكَ مَا هِيَهۡ,それが何かを、何があなたに知らせるか？,
101,11,نَارٌ حَامِيَةُۢ,（それは）酷熱の業火である。,
