surah,ayah,arabic_text,translation,footnotes
74,1,يَٰٓأَيُّهَا ٱلۡمُدَّثِّرُ,Ey (libasına) sarınan (Peyğəmbər)!,
74,2,قُمۡ فَأَنذِرۡ,Qalx (insanları) xəbərdar et!,
74,3,وَرَبَّكَ فَكَبِّرۡ,Rəbbini uca tut!,
74,4,وَثِيَابَكَ فَطَهِّرۡ,Libasını təmizlə! (Nəfsini günahlardan pak et!),
74,5,وَٱلرُّجۡزَ فَٱهۡجُرۡ,Pis şeyləri tərk et! (Bütlərə ibadət etməkdən uzaq dur!),
74,6,وَلَا تَمۡنُن تَسۡتَكۡثِرُ,Çox görərək minnət qoyma. (Yaxşılığı təmənna məqsədilə etmə!),
74,7,وَلِرَبِّكَ فَٱصۡبِرۡ,Rəbbin üçün səbir et!,
74,8,فَإِذَا نُقِرَ فِي ٱلنَّاقُورِ,"Sura üfürüləcəyi zaman,",
74,9,فَذَٰلِكَ يَوۡمَئِذٖ يَوۡمٌ عَسِيرٌ,O gün çətin bir gün olacaqdır.,
74,10,عَلَى ٱلۡكَٰفِرِينَ غَيۡرُ يَسِيرٖ,(Həmin gün) kafirlərə asan olmayacaqdır.,
74,11,ذَرۡنِي وَمَنۡ خَلَقۡتُ وَحِيدٗا,(Ey Peyğəmbər! Anasının bətnində heç bir mal-dövləti və övladı olmadığı halda) tək olaraq yaratdığım kimsəni (Valid ibn Müğiranı) Mənə burax.,
74,12,وَجَعَلۡتُ لَهُۥ مَالٗا مَّمۡدُودٗا,"Mən ona çoxlu var-dövlət bəxş etdim,",
74,13,وَبَنِينَ شُهُودٗا,"Hər zaman yanında olan oğullar (verdim),",
74,14,وَمَهَّدتُّ لَهُۥ تَمۡهِيدٗا,onu hər cür imkanlarla təmin etdim.,
74,15,ثُمَّ يَطۡمَعُ أَنۡ أَزِيدَ,"(Buna rəğmən) o, yenə də (ona verilən nemətləri) artırmağımı istəyir.",
74,16,كَلَّآۖ إِنَّهُۥ كَانَ لِأٓيَٰتِنَا عَنِيدٗا,"Xeyr! Çünki o, ayələrimizə qarşı inadkarlıq edirdi.",
74,17,سَأُرۡهِقُهُۥ صَعُودًا,Mən onu məşəqqətli bir əzaba sürükləyəcəyəm.,
74,18,إِنَّهُۥ فَكَّرَ وَقَدَّرَ,"Çünki o, (Quran barədə nə deyəcəyini) fikirləşdi və qərar verdi.",
74,19,فَقُتِلَ كَيۡفَ قَدَّرَ,Ona ölüm olsun! Necə qərar verdi?!,
74,20,ثُمَّ قُتِلَ كَيۡفَ قَدَّرَ,Sonra ona ölüm olsun! Necə qərar verdi?!,
74,21,ثُمَّ نَظَرَ,Sonra nəzər saldı.,
74,22,ثُمَّ عَبَسَ وَبَسَرَ,"Sonra (Qurana tənə etməyə bir şey tapmadıqda) üz-gözünü turşudub, qaşqabağını tökdü.",
74,23,ثُمَّ أَدۡبَرَ وَٱسۡتَكۡبَرَ,Sonra da arxasını çevirib təkəbbürlük göstərdi.,
74,24,فَقَالَ إِنۡ هَٰذَآ إِلَّا سِحۡرٞ يُؤۡثَرُ,"və dedi: “Bu, (sehrbazlardan) eşidilib təkrarlanan sehrdən başqa bir şey deyildir!",
74,25,إِنۡ هَٰذَآ إِلَّا قَوۡلُ ٱلۡبَشَرِ,"Bu, insan kəlamından başqa bir şey deyildir"".",
74,26,سَأُصۡلِيهِ سَقَرَ,Mən onu Səqərə (Cəhənnəmə) salacağam.,
74,27,وَمَآ أَدۡرَىٰكَ مَا سَقَرُ,"(Ey Peyğəmbər!) Sən nə biləsən ki, Səqər nədir?!",
74,28,لَا تُبۡقِي وَلَا تَذَرُ,"O (kimsəni sağ) qoymaz, (salamat) buraxmaz!",
74,29,لَوَّاحَةٞ لِّلۡبَشَرِ,dərini yandırıb-yaxar.,
74,30,عَلَيۡهَا تِسۡعَةَ عَشَرَ,Onun üzərində on doqquz (gözətçi mələk) var.,
74,31,وَمَا جَعَلۡنَآ أَصۡحَٰبَ ٱلنَّارِ إِلَّا مَلَٰٓئِكَةٗۖ وَمَا جَعَلۡنَا عِدَّتَهُمۡ إِلَّا فِتۡنَةٗ لِّلَّذِينَ كَفَرُواْ لِيَسۡتَيۡقِنَ ٱلَّذِينَ أُوتُواْ ٱلۡكِتَٰبَ وَيَزۡدَادَ ٱلَّذِينَ ءَامَنُوٓاْ إِيمَٰنٗا وَلَا يَرۡتَابَ ٱلَّذِينَ أُوتُواْ ٱلۡكِتَٰبَ وَٱلۡمُؤۡمِنُونَ وَلِيَقُولَ ٱلَّذِينَ فِي قُلُوبِهِم مَّرَضٞ وَٱلۡكَٰفِرُونَ مَاذَآ أَرَادَ ٱللَّهُ بِهَٰذَا مَثَلٗاۚ كَذَٰلِكَ يُضِلُّ ٱللَّهُ مَن يَشَآءُ وَيَهۡدِي مَن يَشَآءُۚ وَمَا يَعۡلَمُ جُنُودَ رَبِّكَ إِلَّا هُوَۚ وَمَا هِيَ إِلَّا ذِكۡرَىٰ لِلۡبَشَرِ,"Biz Cəhənnəm gözətçilərini yalnız mələklərdən etdik. Biz onların sayını kafirlər üçün bir sınaq olması, özlərinə Kitab verilənlərə yəqinlik hasil etməsi, iman gətirənlərin imanının daha da artması, Kitab verilənlər və möminlər (haqqa) şübhə etməməsi və qəlblərində xəstəlik olanların və kafirlərin: “Allah bu məsəllə nə demək istəyir?”– demələri üçün (on doqquz) etdik. Allah istədiyi kimsəni belə azdırır, istədiyini də doğru yola yönəldir. Rəbbinin qoşunlarını yalnız Özü bilir. Bu, bəşəriyyət üçün ancaq bir öyüd-nəsihətdir.",
74,32,كَلَّا وَٱلۡقَمَرِ,Xeyr! And olsun aya!,
74,33,وَٱلَّيۡلِ إِذۡ أَدۡبَرَ,And olsun dönüb gedən gecəyə!,
74,34,وَٱلصُّبۡحِ إِذَآ أَسۡفَرَ,And olsun ağarmaqda olan sübh çağına!,
74,35,إِنَّهَا لَإِحۡدَى ٱلۡكُبَرِ,Doğrudan da o (Səqər) böyük bir bəladır.,
74,36,نَذِيرٗا لِّلۡبَشَرِ,(O) insanlar üçün xəbərdarlıqdır.,
74,37,لِمَن شَآءَ مِنكُمۡ أَن يَتَقَدَّمَ أَوۡ يَتَأَخَّرَ,Sizlərdən (yaxşı işlər görüb) irəli getmək və ya (günah edib) geriyə qalmaq istəyənlər üçün.,
74,38,كُلُّ نَفۡسِۭ بِمَا كَسَبَتۡ رَهِينَةٌ,Hər kəs etdiyi əməlin girovudur.,
74,39,إِلَّآ أَصۡحَٰبَ ٱلۡيَمِينِ,Yalnız sağ tərəf sahiblərindən başqa.,
74,40,فِي جَنَّٰتٖ يَتَسَآءَلُونَ,Onlar cənnətlərdə bir-birlərindən soruşacaqlar –,
74,41,عَنِ ٱلۡمُجۡرِمِينَ,günahkarlar barəsində.,
74,42,مَا سَلَكَكُمۡ فِي سَقَرَ,Sizi Səqərə salan nədir?,
74,43,قَالُواْ لَمۡ نَكُ مِنَ ٱلۡمُصَلِّينَ,Onlar deyəcəklər: “Biz namaz qılanlardan deyildik.,
74,44,وَلَمۡ نَكُ نُطۡعِمُ ٱلۡمِسۡكِينَ,Miskini də yedizdirməzdik.,
74,45,وَكُنَّا نَخُوضُ مَعَ ٱلۡخَآئِضِينَ,"Batilə dalanlarla birlikdə biz də dalardıq,",
74,46,وَكُنَّا نُكَذِّبُ بِيَوۡمِ ٱلدِّينِ,Haqq-hesab gününü yalan hesab edərdik –,
74,47,حَتَّىٰٓ أَتَىٰنَا ٱلۡيَقِينُ,ölüm bizə gələnə qədər”.,
74,48,فَمَا تَنفَعُهُمۡ شَفَٰعَةُ ٱلشَّٰفِعِينَ,Şəfaətçilərin şəfaəti onlara fayda verməz.,
74,49,فَمَا لَهُمۡ عَنِ ٱلتَّذۡكِرَةِ مُعۡرِضِينَ,"Onlara nə olub ki, öyüd-nəsihətdən (Qurandan) üz döndərirlər?",
74,50,كَأَنَّهُمۡ حُمُرٞ مُّسۡتَنفِرَةٞ,Onlar sanki ürküdülmüş (vəhşi) uzunqulaqlardır.,
74,51,فَرَّتۡ مِن قَسۡوَرَةِۭ,Ovçulardan (yaxud aslandan) hürküb qaçırlar.,
74,52,بَلۡ يُرِيدُ كُلُّ ٱمۡرِيٕٖ مِّنۡهُمۡ أَن يُؤۡتَىٰ صُحُفٗا مُّنَشَّرَةٗ,"Əksinə, onlardan hər biri vəhy olunmuş səhifələrin (məhz) ona verilməsini istəyir.",
74,53,كَلَّاۖ بَل لَّا يَخَافُونَ ٱلۡأٓخِرَةَ,"Xeyr! Əksinə, onlar Axirətdən qorxmurlar.",
74,54,كَلَّآ إِنَّهُۥ تَذۡكِرَةٞ,Xeyr! Bu (Quran) bir öyüd-nəsihətdir.,
74,55,فَمَن شَآءَ ذَكَرَهُۥ,İstəyən ondan öyüd alar.,
74,56,وَمَا يَذۡكُرُونَ إِلَّآ أَن يَشَآءَ ٱللَّهُۚ هُوَ أَهۡلُ ٱلتَّقۡوَىٰ وَأَهۡلُ ٱلۡمَغۡفِرَةِ,"(Bilin ki,) Allah istəmədikcə onlar öyüd-nəsihət ala bilməzlər. Qorxub çəkinməyə layiq olan da, bağışlamağa qadir olan da Odur!",
