surah,ayah,arabic_text,translation,footnotes
100,1,وَٱلۡعَٰدِيَٰتِ ضَبۡحٗا,And olsun tövşüyərək qaçan atlara!,
100,2,فَٱلۡمُورِيَٰتِ قَدۡحٗا,And olsun (dırnaqları ilə) qığılcım çıxaran atlara!,
100,3,فَٱلۡمُغِيرَٰتِ صُبۡحٗا,And olsun sübh çağı həmlə edən atlara.,
100,4,فَأَثَرۡنَ بِهِۦ نَقۡعٗا,(Hücuma keçərək) tozanaq qaldıran atlara.,
100,5,فَوَسَطۡنَ بِهِۦ جَمۡعًا,Onunla (tozanaqla) dəstənin içərisinə soxulan atlara.,
100,6,إِنَّ ٱلۡإِنسَٰنَ لِرَبِّهِۦ لَكَنُودٞ,"Həqiqətən, insan Rəbbinə qarşı çox nankordur.",
100,7,وَإِنَّهُۥ عَلَىٰ ذَٰلِكَ لَشَهِيدٞ,O özü də buna şahiddir.,
100,8,وَإِنَّهُۥ لِحُبِّ ٱلۡخَيۡرِ لَشَدِيدٌ,"Həqiqətən o, xeyirə (var-dövlətə) çox hərisdir.",
100,9,۞ أَفَلَا يَعۡلَمُ إِذَا بُعۡثِرَ مَا فِي ٱلۡقُبُورِ,"Məgər o bilmir ki, qəbirlərdə olanlar (dirilib) çıxardılacağı",
100,10,وَحُصِّلَ مَا فِي ٱلصُّدُورِ,və sinələrdə (qəlblərdə) olanlar aşkar ediləcəyi zaman –,
100,11,إِنَّ رَبَّهُم بِهِمۡ يَوۡمَئِذٖ لَّخَبِيرُۢ,O gün Rəbbi onlardan xəbərdardır.,
