surah,ayah,arabic_text,translation,footnotes
90,1,لَآ أُقۡسِمُ بِهَٰذَا ٱلۡبَلَدِ,And içirəm bu şəhərə (Məkkəyə)!,
90,2,وَأَنتَ حِلُّۢ بِهَٰذَا ٱلۡبَلَدِ,Sən bu şəhərdə sakinsən. (Yaxud: Sənə bu şəhərdə istədiyini etmək halaldır).,
90,3,وَوَالِدٖ وَمَا وَلَدَ,And olsun ataya (Adəmə) və onun zürriyyətinə!,
90,4,لَقَدۡ خَلَقۡنَا ٱلۡإِنسَٰنَ فِي كَبَدٍ,Biz insanı çətinlik içində xəlq etdik.,
90,5,أَيَحۡسَبُ أَن لَّن يَقۡدِرَ عَلَيۡهِ أَحَدٞ,"Məgər o (insan), heç kəsin ona gücü çatmayacağınımı güman edir?!",
90,6,يَقُولُ أَهۡلَكۡتُ مَالٗا لُّبَدًا,O: “Mən (Muhammədə düşmənçilik yolunda) çoxlu mal xərclədim!”– deyir.,
90,7,أَيَحۡسَبُ أَن لَّمۡ يَرَهُۥٓ أَحَدٌ,"Məgər o, heç kəsin onu görməyəcəyinimi zənn edir?!",
90,8,أَلَمۡ نَجۡعَل لَّهُۥ عَيۡنَيۡنِ,Biz ona iki göz vermədikmi?!,
90,9,وَلِسَانٗا وَشَفَتَيۡنِ,"Eləcə də, bir dil və iki dodaq (vermədikmi)?!",
90,10,وَهَدَيۡنَٰهُ ٱلنَّجۡدَيۡنِ,Biz ona iki yolu (haqqı və batili) göstərmədikmi?!,
90,11,فَلَا ٱقۡتَحَمَ ٱلۡعَقَبَةَ,"O, sərt yoxuşu aşa biləmədi.",
90,12,وَمَآ أَدۡرَىٰكَ مَا ٱلۡعَقَبَةُ,"Sən nə bilirsən ki, o sərt yoxuş nədir?",
90,13,فَكُّ رَقَبَةٍ,"(O,) kölə azad etməkdir",
90,14,أَوۡ إِطۡعَٰمٞ فِي يَوۡمٖ ذِي مَسۡغَبَةٖ,və ya aclıq günündə (möhtaca) yemək verməkdir –,
90,15,يَتِيمٗا ذَا مَقۡرَبَةٍ,"qohumluğu çatan bir yetimə,",
90,16,أَوۡ مِسۡكِينٗا ذَا مَتۡرَبَةٖ,yaxud (aclıqdan) yerə sərilmiş miskinə!,
90,17,ثُمَّ كَانَ مِنَ ٱلَّذِينَ ءَامَنُواْ وَتَوَاصَوۡاْ بِٱلصَّبۡرِ وَتَوَاصَوۡاْ بِٱلۡمَرۡحَمَةِ,"Sonra isə iman gətirənlərdən, bir-birinə səbir tövsiyə edənlərdən və mərhəmət tövsiyə edənlərdən olmaqdır.",
90,18,أُوْلَٰٓئِكَ أَصۡحَٰبُ ٱلۡمَيۡمَنَةِ,Onlar sağ tərəf sahibləridir.,
90,19,وَٱلَّذِينَ كَفَرُواْ بِـَٔايَٰتِنَا هُمۡ أَصۡحَٰبُ ٱلۡمَشۡـَٔمَةِ,Ayələrimizi inkar edənlər isə sol tərəf sahibləridir.,
90,20,عَلَيۡهِمۡ نَارٞ مُّؤۡصَدَةُۢ,Onları hər tərəfdən qapalı Cəhənnəm gözləyir.,
