surah,ayah,arabic_text,translation,footnotes
81,1,إِذَا ٱلشَّمۡسُ كُوِّرَتۡ,Günəş büküləcəyi zaman;,
81,2,وَإِذَا ٱلنُّجُومُ ٱنكَدَرَتۡ,ulduzlar (sönüb yerə) töküləcəyi zaman;,
81,3,وَإِذَا ٱلۡجِبَالُ سُيِّرَتۡ,dağlar hərəkətə gətiriləcəyi zaman;,
81,4,وَإِذَا ٱلۡعِشَارُ عُطِّلَتۡ,boğaz dəvələr başlı-başına qalacaqları zaman;,
81,5,وَإِذَا ٱلۡوُحُوشُ حُشِرَتۡ,vəhşi heyvanlar bir yerə toplanacağı zaman;,
81,6,وَإِذَا ٱلۡبِحَارُ سُجِّرَتۡ,dənizlər alovlanacağı zaman;,
81,7,وَإِذَا ٱلنُّفُوسُ زُوِّجَتۡ,nəfislər (öz tayına) qovuşdurulacağı zaman;,
81,8,وَإِذَا ٱلۡمَوۡءُۥدَةُ سُئِلَتۡ,diri-diri (torpağa) basdırılmış qız (uşağı) soruşulacağı zaman –,
81,9,بِأَيِّ ذَنۢبٖ قُتِلَتۡ,hansı günaha görə öldürülmüşdür;,
81,10,وَإِذَا ٱلصُّحُفُ نُشِرَتۡ,səhifələr (əməl dəftərləri) açılacağı zaman;,
81,11,وَإِذَا ٱلسَّمَآءُ كُشِطَتۡ,göy (yerindən) qopardılacağı zaman;,
81,12,وَإِذَا ٱلۡجَحِيمُ سُعِّرَتۡ,Cəhənnəm alovlandırılacağı zaman,
81,13,وَإِذَا ٱلۡجَنَّةُ أُزۡلِفَتۡ,Cənnət (möminlərə) yaxınlaşdırılacağı zaman;,
81,14,عَلِمَتۡ نَفۡسٞ مَّآ أَحۡضَرَتۡ,hər kəs (bu gün üçün özünə) nə tədarük etdiyini biləcəkdir.,
81,15,فَلَآ أُقۡسِمُ بِٱلۡخُنَّسِ,"And içirəm (gecə çıxıb gündüz) batan ulduzlara,",
81,16,ٱلۡجَوَارِ ٱلۡكُنَّسِ,"seyr edib gizlənən səyyarələrə,",
81,17,وَٱلَّيۡلِ إِذَا عَسۡعَسَ,"qaralmaqda olan gecəyə,",
81,18,وَٱلصُّبۡحِ إِذَا تَنَفَّسَ,açılmaqda olan səhərə!,
81,19,إِنَّهُۥ لَقَوۡلُ رَسُولٖ كَرِيمٖ,Bu (Quran) möhtərəm bir elçinin (Cəbrailin) sözüdür.,
81,20,ذِي قُوَّةٍ عِندَ ذِي ٱلۡعَرۡشِ مَكِينٖ,"(O elçi ki,) qüvvətlidir, Ərşin sahibi yanında (böyük) hörmət sahibidir.",
81,21,مُّطَاعٖ ثَمَّ أَمِينٖ,"Orada (mələklər arasında) itaət ediləndir, (vəhyi çatdırmaqda) etibarlıdır.",
81,22,وَمَا صَاحِبُكُم بِمَجۡنُونٖ,Sizin yoldaşınız (Muhamməd) dəli deyildir.,
81,23,وَلَقَدۡ رَءَاهُ بِٱلۡأُفُقِ ٱلۡمُبِينِ,"O, (Cəbraili) aydın üfüqdə gördü.",
81,24,وَمَا هُوَ عَلَى ٱلۡغَيۡبِ بِضَنِينٖ,"O, qeyb barəsində paxıl deyildir (qeybi xəbərləri sizdən əsirgəməz).",
81,25,وَمَا هُوَ بِقَوۡلِ شَيۡطَٰنٖ رَّجِيمٖ,Bu (Quran) daşqalaq olunmuş şeytanın sözü də deyildir.,
81,26,فَأَيۡنَ تَذۡهَبُونَ,Elə isə (ondan üz döndərib) hara gedirsiniz?,
81,27,إِنۡ هُوَ إِلَّا ذِكۡرٞ لِّلۡعَٰلَمِينَ,"Bu (Quran), aləmlərə yalnız bir öyüd-nəsihətdir.",
81,28,لِمَن شَآءَ مِنكُمۡ أَن يَسۡتَقِيمَ,Sizlərdən doğru yolda olmaq istəyənlər üçün.,
81,29,وَمَا تَشَآءُونَ إِلَّآ أَن يَشَآءَ ٱللَّهُ رَبُّ ٱلۡعَٰلَمِينَ,"Aləmlərin Rəbbi olan Allah (doğru yolda olmağınızı) istəməyincə, siz istəyə bilməzsiniz!",
