surah,ayah,arabic_text,translation,footnotes
21,1,ٱقۡتَرَبَ لِلنَّاسِ حِسَابُهُمۡ وَهُمۡ فِي غَفۡلَةٖ مُّعۡرِضُونَ,İnsanların hesaba çəkiləcəkləri gün yaxınlaşdı. Amma onlar hələ də qəflət içində (imandan) üz çevirirlər.,
21,2,مَا يَأۡتِيهِم مِّن ذِكۡرٖ مِّن رَّبِّهِم مُّحۡدَثٍ إِلَّا ٱسۡتَمَعُوهُ وَهُمۡ يَلۡعَبُونَ,"Rəbbindən özlərinə bir yeni xəbərdarlıq gəldikdə, ona istehza edərək, qulaq asmazlar –",
21,3,لَاهِيَةٗ قُلُوبُهُمۡۗ وَأَسَرُّواْ ٱلنَّجۡوَى ٱلَّذِينَ ظَلَمُواْ هَلۡ هَٰذَآ إِلَّا بَشَرٞ مِّثۡلُكُمۡۖ أَفَتَأۡتُونَ ٱلسِّحۡرَ وَأَنتُمۡ تُبۡصِرُونَ,qəlbləri qəflət içində qaldığı halda. Zalımlar öz aralarında xəlvətcə pıçıldaşıb deyirlər: “Məgər bu sizin kimi bir insan deyilmi? Gözünüz görə-görə sehrəmi inanacaqsınız?”,
21,4,قَالَ رَبِّي يَعۡلَمُ ٱلۡقَوۡلَ فِي ٱلسَّمَآءِ وَٱلۡأَرۡضِۖ وَهُوَ ٱلسَّمِيعُ ٱلۡعَلِيمُ,"(Peyğəmbər) dedi: “Rəbbim göydə və yerdə deyilən sözləri bilir. O, Eşidəndir, Biləndir!”",
21,5,بَلۡ قَالُوٓاْ أَضۡغَٰثُ أَحۡلَٰمِۭ بَلِ ٱفۡتَرَىٰهُ بَلۡ هُوَ شَاعِرٞ فَلۡيَأۡتِنَا بِـَٔايَةٖ كَمَآ أُرۡسِلَ ٱلۡأَوَّلُونَ,"Onlar dedilər: “(Bunlar) qarmaqarışıq yuxulardır! Xeyr, o bunu özündən uydurmuşdur! Xeyr, o, bir şairdir! Qoy o, əvvəlki elçilərə göndərilən ayətlər kimi bizə də bir ayət gətirsin”.",
21,6,مَآ ءَامَنَتۡ قَبۡلَهُم مِّن قَرۡيَةٍ أَهۡلَكۡنَٰهَآۖ أَفَهُمۡ يُؤۡمِنُونَ,Onlardan əvvəl məhv etdiyimiz məmləkətlərdən heç biri iman gətirməmişdi. İndi bunlarmı iman gətirəcəklər?,
21,7,وَمَآ أَرۡسَلۡنَا قَبۡلَكَ إِلَّا رِجَالٗا نُّوحِيٓ إِلَيۡهِمۡۖ فَسۡـَٔلُوٓاْ أَهۡلَ ٱلذِّكۡرِ إِن كُنتُمۡ لَا تَعۡلَمُونَ,"Biz səndən əvvəl də özlərinə vəhy nazil etdiyimiz ancaq kişilər göndərmişdik. Əgər bilmirsinizsə, Zikr əhlindən soruşun.",
21,8,وَمَا جَعَلۡنَٰهُمۡ جَسَدٗا لَّا يَأۡكُلُونَ ٱلطَّعَامَ وَمَا كَانُواْ خَٰلِدِينَ,Biz onları yemək yeməyən bir vücud etmədik. Onlar əbədi də deyildilər.,
21,9,ثُمَّ صَدَقۡنَٰهُمُ ٱلۡوَعۡدَ فَأَنجَيۡنَٰهُمۡ وَمَن نَّشَآءُ وَأَهۡلَكۡنَا ٱلۡمُسۡرِفِينَ,"Sonra isə, onlara verdiyimiz vədi yerinə yetirdik. Biz həm onları, həm də istədiyimiz kəsləri xilas edib, həddi aşanları məhvə uğratdıq.",
21,10,لَقَدۡ أَنزَلۡنَآ إِلَيۡكُمۡ كِتَٰبٗا فِيهِ ذِكۡرُكُمۡۚ أَفَلَا تَعۡقِلُونَ,"Sizə, içində şərəfiniz olan bir Kitab nazil etdik. Məgər başa düşmürsünüz?",
21,11,وَكَمۡ قَصَمۡنَا مِن قَرۡيَةٖ كَانَتۡ ظَالِمَةٗ وَأَنشَأۡنَا بَعۡدَهَا قَوۡمًا ءَاخَرِينَ,"Biz zalım olan neçə-neçə məmləkəti məhv edib, onlardan sonra başqa qövmlər yaratdıq.",
21,12,فَلَمَّآ أَحَسُّواْ بَأۡسَنَآ إِذَا هُم مِّنۡهَا يَرۡكُضُونَ,Onlar əzabımızı hiss edincə dərhal oradan qaçmağa başladılar.,
21,13,لَا تَرۡكُضُواْ وَٱرۡجِعُوٓاْ إِلَىٰ مَآ أُتۡرِفۡتُمۡ فِيهِ وَمَسَٰكِنِكُمۡ لَعَلَّكُمۡ تُسۡـَٔلُونَ,"“Qaçmayın! İçində olduğunuz xoş güzərana və yurdlarınıza qayıdın. Ola bilsin ki, soruşulasınız.”",
21,14,قَالُواْ يَٰوَيۡلَنَآ إِنَّا كُنَّا ظَٰلِمِينَ,"Onlar: “Vay halımıza! Biz, doğrudan da zalım olmuşuq”– dedilər.",
21,15,فَمَا زَالَت تِّلۡكَ دَعۡوَىٰهُمۡ حَتَّىٰ جَعَلۡنَٰهُمۡ حَصِيدًا خَٰمِدِينَ,Biz onları yanmış küləşə döndərənəcən fəryad qoparırdılar.,
21,16,وَمَا خَلَقۡنَا ٱلسَّمَآءَ وَٱلۡأَرۡضَ وَمَا بَيۡنَهُمَا لَٰعِبِينَ,"Biz göyü, yeri və onların arasında olanları əyləncə üçün yaratmamışıq.",
21,17,لَوۡ أَرَدۡنَآ أَن نَّتَّخِذَ لَهۡوٗا لَّٱتَّخَذۡنَٰهُ مِن لَّدُنَّآ إِن كُنَّا فَٰعِلِينَ,"Əgər Biz (Özümüzə) əyləncə (arvad-uşaq) etmək istəsəydik, onu mütləq Öz yanımızda olanlardan edərdik. Lakin Biz (bunu) etmədik.",
21,18,بَلۡ نَقۡذِفُ بِٱلۡحَقِّ عَلَى ٱلۡبَٰطِلِ فَيَدۡمَغُهُۥ فَإِذَا هُوَ زَاهِقٞۚ وَلَكُمُ ٱلۡوَيۡلُ مِمَّا تَصِفُونَ,"Xeyr, Biz haqqı batilin üstünə atarıq və o da onu yox edər. Bir anda (batilin) yox olub getdiyini görərsiniz. (Allaha) aid etdiyiniz sifətlərə görə vay halınıza!",
21,19,وَلَهُۥ مَن فِي ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِۚ وَمَنۡ عِندَهُۥ لَا يَسۡتَكۡبِرُونَ عَنۡ عِبَادَتِهِۦ وَلَا يَسۡتَحۡسِرُونَ,"Göylərdə və yerdə nə varsa, hamısı Allaha məxsusdur. Onun yanında olanlar Ona ibadət etməyə təkəbbür göstərməz və (ibadət etməkdən) yorulmazlar.",
21,20,يُسَبِّحُونَ ٱلَّيۡلَ وَٱلنَّهَارَ لَا يَفۡتُرُونَ,"Onlar gecə-gündüz, usanmadan (Onun şəninə) təriflər deyirlər.",
21,21,أَمِ ٱتَّخَذُوٓاْ ءَالِهَةٗ مِّنَ ٱلۡأَرۡضِ هُمۡ يُنشِرُونَ,Yoxsa (müşriklər) özlərinə yer üzündə ölüləri diriltməyə qadir olan tanrılarmı qəbul etdilər?,
21,22,لَوۡ كَانَ فِيهِمَآ ءَالِهَةٌ إِلَّا ٱللَّهُ لَفَسَدَتَاۚ فَسُبۡحَٰنَ ٱللَّهِ رَبِّ ٱلۡعَرۡشِ عَمَّا يَصِفُونَ,"Əgər göylərdə və yerdə Allahdan başqa məbudlar olsaydı, onların hər ikisi fəsada uğrayardı. Ərşin sahibi olan Allah pakdır və (müşriklərin) Ona aid etdikləri sifətlərdən uzaqdır!",
21,23,لَا يُسۡـَٔلُ عَمَّا يَفۡعَلُ وَهُمۡ يُسۡـَٔلُونَ,"O (Allah) etdiyi işlər barədə soruşulmaz, onlar isə soruşulacaqlar.",
21,24,أَمِ ٱتَّخَذُواْ مِن دُونِهِۦٓ ءَالِهَةٗۖ قُلۡ هَاتُواْ بُرۡهَٰنَكُمۡۖ هَٰذَا ذِكۡرُ مَن مَّعِيَ وَذِكۡرُ مَن قَبۡلِيۚ بَلۡ أَكۡثَرُهُمۡ لَا يَعۡلَمُونَ ٱلۡحَقَّۖ فَهُم مُّعۡرِضُونَ,Məgər (müşriklər) Ondan başqa məbudlaramı tapınmışlar? De: “Dəlilinizi gətirin! Budur mənimlə olanların zikri və məndən öncəkilərin zikri”. Lakin onların əksəriyyəti əsl həqiqəti bilmir və (ondan) üz çevirirlər.,
21,25,وَمَآ أَرۡسَلۡنَا مِن قَبۡلِكَ مِن رَّسُولٍ إِلَّا نُوحِيٓ إِلَيۡهِ أَنَّهُۥ لَآ إِلَٰهَ إِلَّآ أَنَا۠ فَٱعۡبُدُونِ,"Səndən əvvəl elə bir elçi göndərməmişik ki, ona: “Məndən başqa heç bir məbud yoxdur, Mənə ibadət edin!”– deyə vəhy etməyək.",
21,26,وَقَالُواْ ٱتَّخَذَ ٱلرَّحۡمَٰنُ وَلَدٗاۗ سُبۡحَٰنَهُۥۚ بَلۡ عِبَادٞ مُّكۡرَمُونَ,"(Kafirlər:) “Rəhman (Özünə) övlad götürdü!”– dedilər. O, pakdır, müqəddəsdir! Əksinə, (o mələklər) möhtərəm qullardır.",
21,27,لَا يَسۡبِقُونَهُۥ بِٱلۡقَوۡلِ وَهُم بِأَمۡرِهِۦ يَعۡمَلُونَ,"(Mələklər) Ondan qabaq danışmazlar, onlar ancaq Onun əmrini yerinə yetirərlər.",
21,28,يَعۡلَمُ مَا بَيۡنَ أَيۡدِيهِمۡ وَمَا خَلۡفَهُمۡ وَلَا يَشۡفَعُونَ إِلَّا لِمَنِ ٱرۡتَضَىٰ وَهُم مِّنۡ خَشۡيَتِهِۦ مُشۡفِقُونَ,(Allah) onların keçmişini və gələcəyini bilir. Onlar yalnız Onun razı qaldığı şəxslərdən ötrü şəfaət diləyir və Onun qorxusundan tir-tir əsirlər.,
21,29,۞ وَمَن يَقُلۡ مِنۡهُمۡ إِنِّيٓ إِلَٰهٞ مِّن دُونِهِۦ فَذَٰلِكَ نَجۡزِيهِ جَهَنَّمَۚ كَذَٰلِكَ نَجۡزِي ٱلظَّٰلِمِينَ,"Onlardan (Mələklərdən) kimsə: “Mən Ondan başqa bir məbudam!”– desə, ona Cəhənnəmi qismət edərik. Biz zalımları belə cəzalandırırıq.",
21,30,أَوَلَمۡ يَرَ ٱلَّذِينَ كَفَرُوٓاْ أَنَّ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضَ كَانَتَا رَتۡقٗا فَفَتَقۡنَٰهُمَاۖ وَجَعَلۡنَا مِنَ ٱلۡمَآءِ كُلَّ شَيۡءٍ حَيٍّۚ أَفَلَا يُؤۡمِنُونَ,"Məgər kafirlər göylərlə yer bir olduğu zaman Bizim onları bir-birindən araladığımızı, hər bir canlını sudan yaratdığımızı görmürlərmi? Yenədəmi inanmırlar?",
