surah,ayah,arabic_text,translation,footnotes
87,1,سَبِّحِ ٱسۡمَ رَبِّكَ ٱلۡأَعۡلَى,Ən Uca Rəbbinin adını təsbih et!,
87,2,ٱلَّذِي خَلَقَ فَسَوَّىٰ,"O Rəbbin ki, (hər şeyi) yaratdı və kamilləşdirdi.",
87,3,وَٱلَّذِي قَدَّرَ فَهَدَىٰ,"O Rəbbin ki, (hər şeyin müqəddəratını əzəldən) müəyyən etdi və yol göstərdi.",
87,4,وَٱلَّذِيٓ أَخۡرَجَ ٱلۡمَرۡعَىٰ,"O Rəbbin ki, otlağı çıxartdı.",
87,5,فَجَعَلَهُۥ غُثَآءً أَحۡوَىٰ,Sonra da onu (çürüyüb) qaralmış samana çevirdi.,
87,6,سَنُقۡرِئُكَ فَلَا تَنسَىٰٓ,(Ey Peyğəmbər!) Biz sənə (Quranı) oxudacağıq və sən (onu) unutmayacaqsan.,
87,7,إِلَّا مَا شَآءَ ٱللَّهُۚ إِنَّهُۥ يَعۡلَمُ ٱلۡجَهۡرَ وَمَا يَخۡفَىٰ,"Yalnız Allahın istədiyindən başqa. Şübhəsiz ki, O, aşkarı da, gizlini də bilir.",
87,8,وَنُيَسِّرُكَ لِلۡيُسۡرَىٰ,Biz səni ən asan olana (Cənnətə aparan əməllərə) müvəffəq edəcəyik.,
87,9,فَذَكِّرۡ إِن نَّفَعَتِ ٱلذِّكۡرَىٰ,"(Ey Peyğəmbər!) Xatırlatmaq fayda versə, xatırlat!",
87,10,سَيَذَّكَّرُ مَن يَخۡشَىٰ,(Allahdan) qorxan öyüd-nəsihət götürəcəkdir.,
87,11,وَيَتَجَنَّبُهَا ٱلۡأَشۡقَى,Ən bədbəxt (kafir kimsə) isə ondan (öyüd-nəsihətdən) qaçacaqdır.,
87,12,ٱلَّذِي يَصۡلَى ٱلنَّارَ ٱلۡكُبۡرَىٰ,"O kimsə ki, ən böyük alova (Cəhənnəm alovuna) atılacaqdır.",
87,13,ثُمَّ لَا يَمُوتُ فِيهَا وَلَا يَحۡيَىٰ,"Sonra orada nə öləcək, nə də yaşaya biləcək.",
87,14,قَدۡ أَفۡلَحَ مَن تَزَكَّىٰ,(Günahlardan) təmizlənən kimsə isə uğur qazanmışdır.,
87,15,وَذَكَرَ ٱسۡمَ رَبِّهِۦ فَصَلَّىٰ,"O kimsə ki, Rəbbinin adını xatırlayıb namaz qılmışdır.",
87,16,بَلۡ تُؤۡثِرُونَ ٱلۡحَيَوٰةَ ٱلدُّنۡيَا,"Xeyr, siz dünya həyatını üstün tutursunuz.",
87,17,وَٱلۡأٓخِرَةُ خَيۡرٞ وَأَبۡقَىٰٓ,Axirət isə daha xeyirli və daha davamlıdır.,
87,18,إِنَّ هَٰذَا لَفِي ٱلصُّحُفِ ٱلۡأُولَىٰ,"Həqiqətən də, bu (anlatılanlar), əvvəlki səhifələrdə də vardır –",
87,19,صُحُفِ إِبۡرَٰهِيمَ وَمُوسَىٰ,İbrahimin və Musanın səhifələrində.,
