surah,ayah,arabic_text,translation,footnotes
15,1,الٓرۚ تِلۡكَ ءَايَٰتُ ٱلۡكِتَٰبِ وَقُرۡءَانٖ مُّبِينٖ,Əlif. Ləm. Ra. Bunlar Kitabın və açıq-aydın Quranın ayələridir.,
15,2,رُّبَمَا يَوَدُّ ٱلَّذِينَ كَفَرُواْ لَوۡ كَانُواْ مُسۡلِمِينَ,Kafirlər “Kaş ki müsəlman olsaydıq”– deyə arzu edəcəklər.,
15,3,ذَرۡهُمۡ يَأۡكُلُواْ وَيَتَمَتَّعُواْ وَيُلۡهِهِمُ ٱلۡأَمَلُۖ فَسَوۡفَ يَعۡلَمُونَ,"Qoy onlar (bir müddət) yeyib-içsinlər, əylənsinlər və xam xəyallar başlarını qatsın. (Onlar ziyana uğradıqlarını) tezliklə biləcəklər.",
15,4,وَمَآ أَهۡلَكۡنَا مِن قَرۡيَةٍ إِلَّا وَلَهَا كِتَابٞ مَّعۡلُومٞ,Həlak etdiyimiz hər bir məmləkətin məlum bir yazısı olmuşdur (həlak olacaqları vaxt əvvəlcədən müəyyən edilmişdir).,
15,5,مَّا تَسۡبِقُ مِنۡ أُمَّةٍ أَجَلَهَا وَمَا يَسۡتَـٔۡخِرُونَ,"Heç bir ümmət öz əcəlini nə qabaqlaya bilər, nə də yubada bilər.",
15,6,وَقَالُواْ يَٰٓأَيُّهَا ٱلَّذِي نُزِّلَ عَلَيۡهِ ٱلذِّكۡرُ إِنَّكَ لَمَجۡنُونٞ,"(Müşriklər Peyğəmbərə) dedilər: “Ey özünə Zikr (Quran) nazil edilən kəs! Doğrudan da, sən dəlisən.",
15,7,لَّوۡمَا تَأۡتِينَا بِٱلۡمَلَٰٓئِكَةِ إِن كُنتَ مِنَ ٱلصَّٰدِقِينَ,"Əgər doğru danışanlardansansa, nəyə görə bizə (dediyinə şahidlik edə bilən) mələkləri gətirmirsən?!”",
15,8,مَا نُنَزِّلُ ٱلۡمَلَٰٓئِكَةَ إِلَّا بِٱلۡحَقِّ وَمَا كَانُوٓاْ إِذٗا مُّنظَرِينَ,Biz mələkləri yalnız haqq (əzab) ilə endiririk. O zaman kafirlərə möhlət verilməz.,
15,9,إِنَّا نَحۡنُ نَزَّلۡنَا ٱلذِّكۡرَ وَإِنَّا لَهُۥ لَحَٰفِظُونَ,"Şübhəsiz ki, Zikri (Quranı) Biz nazil etdik və Biz də onu qoruyacağıq.",
15,10,وَلَقَدۡ أَرۡسَلۡنَا مِن قَبۡلِكَ فِي شِيَعِ ٱلۡأَوَّلِينَ,(Ey Peyğəmbər!) Biz səndən öncə də əvvəlki ümmətlərə peyğəmbərlər göndərmişdik.,
