surah,ayah,arabic_text,translation,footnotes
73,1,يَٰٓأَيُّهَا ٱلۡمُزَّمِّلُ,"Wo a wode bomo anaa ntoma akata wo ho,",
73,2,قُمِ ٱلَّيۡلَ إِلَّا قَلِيلٗا,"Sͻre anadwo (bͻ mpaeε), na fa (εberε) kakraabi (da gye w'ahome).",
73,3,نِّصۡفَهُۥٓ أَوِ ٱنقُصۡ مِنۡهُ قَلِيلًا,"Fa anadwo no mu fa (bͻ mpaeε), anaasε te (εberε) no so kakra,",
73,4,أَوۡ زِدۡ عَلَيۡهِ وَرَتِّلِ ٱلۡقُرۡءَانَ تَرۡتِيلًا,Anaasε fa (εberε no) bi ka ho; na fa ntooboaseε kenkan Qur’aan no sεdeε ɛfata ma ԑho nte.,
73,5,إِنَّا سَنُلۡقِي عَلَيۡكَ قَوۡلٗا ثَقِيلًا,"Nokorε sε, Yεde asεm a, emu yε duro paa bεma wo.",
73,6,إِنَّ نَاشِئَةَ ٱلَّيۡلِ هِيَ أَشَدُّ وَطۡـٔٗا وَأَقۡوَمُ قِيلًا,"Nokorε sε, anadwo berε mpaebͻ (Tahajud) no emu yε du, etu awͻse, na εma asεm no nso kͻ (onipa no mu) anaasε εma no te asεm no ase yie.",
73,7,إِنَّ لَكَ فِي ٱلنَّهَارِ سَبۡحٗا طَوِيلٗا,"Nokorɛ, adekyeɛ no mu deɛ, mmerɛ tenten wɔ hɔ ma wo a wobɛtumi de adi wo dwuma.",
73,8,وَٱذۡكُرِ ٱسۡمَ رَبِّكَ وَتَبَتَّلۡ إِلَيۡهِ تَبۡتِيلٗا,"Na bͻ wo Wura Nyankopͻn abodin, na fa wo ho ma no kora-kora-kora.",
73,9,رَّبُّ ٱلۡمَشۡرِقِ وَٱلۡمَغۡرِبِ لَآ إِلَٰهَ إِلَّا هُوَ فَٱتَّخِذۡهُ وَكِيلٗا,"Apueε ne Atͻeε Wura ne no, Awurade foforͻ biara nni hͻ ka ne ho, enti fa no yε wo Kyitaafoͻ.",
73,10,وَٱصۡبِرۡ عَلَىٰ مَا يَقُولُونَ وَٱهۡجُرۡهُمۡ هَجۡرٗا جَمِيلٗا,"Na si aboterε wͻ deε wͻrekeka no ho, na fa kwan pa so twe wo ho firi wͻn ho.",
73,11,وَذَرۡنِي وَٱلۡمُكَذِّبِينَ أُوْلِي ٱلنَّعۡمَةِ وَمَهِّلۡهُمۡ قَلِيلًا,"Na gyae Mene wͻn a, wͻfa no atorᴐsԑm no, wͻn a wͻanya wͻn ho no; na wodeε to wobo ase ma wͻn kakra.",
73,12,إِنَّ لَدَيۡنَآ أَنكَالٗا وَجَحِيمٗا,"Nokorε sε, Yεn hͻ na dadewεnfoͻ ne Amanehunu gya wͻ,",
73,13,وَطَعَامٗا ذَا غُصَّةٖ وَعَذَابًا أَلِيمٗا,"Ɛne aduane a, ehia anaa etwi (onipa mene mu) ne asotwee a εyε ya paa (no nso wͻ).",
73,14,يَوۡمَ تَرۡجُفُ ٱلۡأَرۡضُ وَٱلۡجِبَالُ وَكَانَتِ ٱلۡجِبَالُ كَثِيبٗا مَّهِيلًا,"Ɛda no a asaase ne mmepͻ bεwoso nwoso kεseε no, mmepͻ no bεyε sε anwea a yaboa ano na εredwirie.",
73,15,إِنَّآ أَرۡسَلۡنَآ إِلَيۡكُمۡ رَسُولٗا شَٰهِدًا عَلَيۡكُمۡ كَمَآ أَرۡسَلۡنَآ إِلَىٰ فِرۡعَوۡنَ رَسُولٗا,"Nokorε sε, Yɛasoma Ɔsomafoͻ aba mo nkyεn a ͻrebɛdi mo ho adanseε, sεdeε Yεsomaa Ɔsomafoͻ (Mose) kͻͻ Farao hͻ no,",
73,16,فَعَصَىٰ فِرۡعَوۡنُ ٱلرَّسُولَ فَأَخَذۡنَٰهُ أَخۡذٗا وَبِيلٗا,"Nanso Farao yεε asoͻden tiaa Ɔsomafoͻ (Mose), enti Yεsͻͻ no mu nsͻdene.",
73,17,فَكَيۡفَ تَتَّقُونَ إِن كَفَرۡتُمۡ يَوۡمٗا يَجۡعَلُ ٱلۡوِلۡدَٰنَ شِيبًا,"Sε moannye Ɛda a εbεma nkͻdaa afu dwono no anni a, sεn na mobɛsi abͻ mo ho ban (wͻ saa Da no a)-",
73,18,ٱلسَّمَآءُ مُنفَطِرُۢ بِهِۦۚ كَانَ وَعۡدُهُۥ مَفۡعُولًا,Ɔsoro bɛsunsuan asin-asin wͻ mu no? Nyankopͻn bͻhyε deε εyε hͻ.,
73,19,إِنَّ هَٰذِهِۦ تَذۡكِرَةٞۖ فَمَن شَآءَ ٱتَّخَذَ إِلَىٰ رَبِّهِۦ سَبِيلًا,"Nokorε sε, woi yε Afutusεm, enti obi a ͻpε no ͻnfa kwan a εkͻ ne Wura Nyankopͻn hͻ no so.",
73,20,۞ إِنَّ رَبَّكَ يَعۡلَمُ أَنَّكَ تَقُومُ أَدۡنَىٰ مِن ثُلُثَيِ ٱلَّيۡلِ وَنِصۡفَهُۥ وَثُلُثَهُۥ وَطَآئِفَةٞ مِّنَ ٱلَّذِينَ مَعَكَۚ وَٱللَّهُ يُقَدِّرُ ٱلَّيۡلَ وَٱلنَّهَارَۚ عَلِمَ أَن لَّن تُحۡصُوهُ فَتَابَ عَلَيۡكُمۡۖ فَٱقۡرَءُواْ مَا تَيَسَّرَ مِنَ ٱلۡقُرۡءَانِۚ عَلِمَ أَن سَيَكُونُ مِنكُم مَّرۡضَىٰ وَءَاخَرُونَ يَضۡرِبُونَ فِي ٱلۡأَرۡضِ يَبۡتَغُونَ مِن فَضۡلِ ٱللَّهِ وَءَاخَرُونَ يُقَٰتِلُونَ فِي سَبِيلِ ٱللَّهِۖ فَٱقۡرَءُواْ مَا تَيَسَّرَ مِنۡهُۚ وَأَقِيمُواْ ٱلصَّلَوٰةَ وَءَاتُواْ ٱلزَّكَوٰةَ وَأَقۡرِضُواْ ٱللَّهَ قَرۡضًا حَسَنٗاۚ وَمَا تُقَدِّمُواْ لِأَنفُسِكُم مِّنۡ خَيۡرٖ تَجِدُوهُ عِندَ ٱللَّهِ هُوَ خَيۡرٗا وَأَعۡظَمَ أَجۡرٗاۚ وَٱسۡتَغۡفِرُواْ ٱللَّهَۖ إِنَّ ٱللَّهَ غَفُورٞ رَّحِيمُۢ,"Wo Wura Nyankopͻn Nim yie sε, εkame ayε sε, wosͻre de anadwo no mu nkyεmu mmiεnsa mu mmienu bͻ mpaeε. Ɛtͻ dabi nso a, wokyε (anadwo no) mu mmienu; (εtͻ dabi nso a) woyi anadwo no nkyεmu mmiεnsa no mu baako (debͻ mpaeε), wͻn a wͻka wo ho no mu bi nso saa ara. Nyankopͻn na Osusu adesaeε ne adekyeε. Onim sε montumi nsese, enti Wahu mo mmͻbͻ. Enti monkenkan Qur’aan no mu deε εyε mmrε (ma mo). Onim yie sε ayarefoͻ wͻ mo mu, ebinom nso tu kwan wͻ asaase no so kͻ hwehwε Nyankopͻn adom, ebinom nso reko wͻ Nyankopͻn kwan so. Enti monkenkan (Qur’aan no) mu deε εyε mmrε; na monfrε Nyame wͻ ne brε mu, na monyi Zaka, na momͻ Nyankopͻn bosea a εyε bosea pa. Adepa biara a mobεyε ato moanim no, monsa bεka no wͻ Nyankopͻn hͻ; εno na εyε paa na εno nso ne akatua a εsom boͻ. Na monsrε Nyankopͻn hͻ bͻnefakyε; nokorε sε Ɔne Bͻnefakyε Hene, Ɔne Mmͻborͻhunufoͻ Hene",
