surah,ayah,arabic_text,translation,footnotes
53,1,وَٱلنَّجۡمِ إِذَا هَوَىٰ,"1. Ботиб кетаётган юлдузга қасамки, ",
53,2,مَا ضَلَّ صَاحِبُكُمۡ وَمَا غَوَىٰ,"2. Сизларнинг соҳибингиз (яъни, Муҳаммад алайҳис-салоту вас-салом) залолатга ҳам кетгани йўқ, йўлдан ҳам озгани йўқ!",
53,3,وَمَا يَنطِقُ عَنِ ٱلۡهَوَىٰٓ,3. Ва у (сизларга келтираётган Қуръонни) ўз ҳавойи-хоҳиши билан сўзламас.,
53,4,إِنۡ هُوَ إِلَّا وَحۡيٞ يُوحَىٰ,4. У (Қуръон) фақат (Аллоҳ томонидан пайғамбарга) ваҳий қилинаётган (туширилаётган) бир ваҳийдир.,
53,5,عَلَّمَهُۥ شَدِيدُ ٱلۡقُوَىٰ,"5. Унга (бу ваҳийни) бир кучга тўлган зот (яъни, Жаброил алайҳиссалом) таълим бермишдир.",
53,6,ذُو مِرَّةٖ فَٱسۡتَوَىٰ,"6.  Соҳиби қудрат (яъни, Жаброил алайҳиссалом таълим бермишдир). ",
53,7,وَهُوَ بِٱلۡأُفُقِ ٱلۡأَعۡلَىٰ,"7. Бас, у (аввал) юксак уфқда (кўриниб), тик турди.",
53,8,ثُمَّ دَنَا فَتَدَلَّىٰ,"8. Сўнгра яқинлашиб, пастлади.",
53,9,فَكَانَ قَابَ قَوۡسَيۡنِ أَوۡ أَدۡنَىٰ,"9. Бас, (Муҳаммад алайҳис-салоту вас-саломга) икки камон оралиғида ё (ундан-да) яқинроқ бўлиб;",
53,10,فَأَوۡحَىٰٓ إِلَىٰ عَبۡدِهِۦ مَآ أَوۡحَىٰ,10. (Аллоҳ) ўз бандаси (Муҳаммад алайҳис-салоту вас-салом)га туширган ваҳийни келтиради.,
53,11,مَا كَذَبَ ٱلۡفُؤَادُ مَا رَأَىٰٓ,"11. (Пайғамбарнинг) кўнгли кўрган нарсасини инкор этмади. (Яъни, Жаброил фариштанинг суратини кўриб, пайғамбарнинг кўнгли ҳам қаноатланди ва унинг Аллоҳ таоло томонидаи фаришта эканлигига иймон келтирди).",
53,12,أَفَتُمَٰرُونَهُۥ عَلَىٰ مَا يَرَىٰ,"12. Энди сизлар, (эй мушриклар, пайғамбар) кўриб турган нарсаси устида у билан тортишурмисизлар?!",
53,13,وَلَقَدۡ رَءَاهُ نَزۡلَةً أُخۡرَىٰ,"13. Қасамки, (Муҳаммад алайҳис-салоту вас-салом Жаброил фариштани ўзининг аслий суратида) иккинчи бор кўрди.",
53,14,عِندَ سِدۡرَةِ ٱلۡمُنتَهَىٰ,14. (Жаннат) четидаги Нилуфар олдида (кўрди).,И з о ҳ. Бу кўриш Пайғамбар алайҳис-салоту вас-салом Жаброил фаришта билан бирга Меърожга кўтарилганларида рўй берган эди. Энди қуйидаги оятларда Расулуллоҳнинг ўша меърожда кўрган — гувоҳ бўлган манзаралари тасвирланади.
53,15,عِندَهَا جَنَّةُ ٱلۡمَأۡوَىٰٓ,15. Жаннати маъво ҳам ўша (Нилуфар)нинг олдидадир.,
53,16,إِذۡ يَغۡشَى ٱلسِّدۡرَةَ مَا يَغۡشَىٰ,"16. Ўшанда Нилуфарни ўраган нарса (яъни, Аллоҳ таолонинг файзи илоҳийси) ўраб олган эди.",
53,17,مَا زَاغَ ٱلۡبَصَرُ وَمَا طَغَىٰ,"17. (Пайғамбарнинг) кўзи (ўнгу сўлга) оғгани ҳам йўқ, ўз ҳаддидан ошгани ҳам йўқ. ",
