surah,ayah,arabic_text,translation,footnotes
53,1,وَٱلنَّجۡمِ إِذَا هَوَىٰ,ನಕ್ಷತ್ರದ ಮೇಲಾಣೆ! ಅದು ಮರೆಯಾಗುವಾಗ.,
53,2,مَا ضَلَّ صَاحِبُكُمۡ وَمَا غَوَىٰ,"ನಿಮ್ಮ ಸಂಗಡಿಗನು (ಪ್ರವಾದಿ) ದಾರಿತಪ್ಪಿಲ್ಲ, ಅವರು ವಕ್ರ ದಾರಿಯಲ್ಲೂ ಇಲ್ಲ.",
53,3,وَمَا يَنطِقُ عَنِ ٱلۡهَوَىٰٓ,ಅವರು ಮನಬಂದಂತೆ ಮಾತನಾಡುವುದಿಲ್ಲ.,
53,4,إِنۡ هُوَ إِلَّا وَحۡيٞ يُوحَىٰ,ಅದು ಅವರಿಗೆ ಅವತೀರ್ಣಗೊಳಿಸಲಾದ ದೇವವಾಣಿಯಾಗಿದೆ.,
53,5,عَلَّمَهُۥ شَدِيدُ ٱلۡقُوَىٰ,ಅವರಿಗೆ ಮಹಾ ಶಕ್ತಿಶಾಲಿಯಾದ ದೇವದೂತರು (ಜಿಬ್ರೀಲ್) ಕಲಿಸಿದ್ದಾರೆ.,
53,6,ذُو مِرَّةٖ فَٱسۡتَوَىٰ,ಅವರು ಅತ್ಯಂತ ಬಲಿಷ್ಠರು. ಅವರು (ತಮ್ಮ ನಿಜರೂಪದಲ್ಲಿ) ನೇರವಾಗಿ ನಿಂತರು.,
53,7,وَهُوَ بِٱلۡأُفُقِ ٱلۡأَعۡلَىٰ,ಅವರು ಅತ್ಯುನ್ನತ ದಿಗಂತದಲ್ಲಿದ್ದರು.,
53,8,ثُمَّ دَنَا فَتَدَلَّىٰ,ನಂತರ ಅವರು ಹತ್ತಿರವಾದರು ಮತ್ತು ಇಳಿದು ಬಂದರು.,
53,9,فَكَانَ قَابَ قَوۡسَيۡنِ أَوۡ أَدۡنَىٰ,ಅವರು ಎರಡು ಬಿಲ್ಲುಗಳ ದೂರದಲ್ಲಿ ಅಥವಾ ಅದಕ್ಕಿಂತಲೂ ಹತ್ತಿರವಾದರು.,
53,10,فَأَوۡحَىٰٓ إِلَىٰ عَبۡدِهِۦ مَآ أَوۡحَىٰ,ಅವರು ಅಲ್ಲಾಹನ ದಾಸರಿಗೆ (ಪ್ರವಾದಿಗೆ) ದೇವವಾಣಿಯಾಗಿ ತಲುಪಿಸಬೇಕಾದುದನ್ನು ತಲುಪಿಸಿದರು.,
53,11,مَا كَذَبَ ٱلۡفُؤَادُ مَا رَأَىٰٓ,ಅವರು (ಪ್ರವಾದಿ) ನೋಡಿದ ಆ ನೋಟವನ್ನು ಹೃದಯವು ನಿಷೇಧಿಸಲಿಲ್ಲ.,
53,12,أَفَتُمَٰرُونَهُۥ عَلَىٰ مَا يَرَىٰ,ಅವರು (ಪ್ರವಾದಿ) ನೋಡಿರುವುದರ ವಿಷಯದಲ್ಲಿ ನೀವು ಅವರೊಡನೆ ತರ್ಕಿಸುತ್ತೀರಾ?,
53,13,وَلَقَدۡ رَءَاهُ نَزۡلَةً أُخۡرَىٰ,ಅವರು ಇನ್ನೊಂದು ಬಾರಿಯೂ ಅವರನ್ನು (ಜಿಬ್ರೀಲರನ್ನು) ನೋಡಿದ್ದರು.,
53,14,عِندَ سِدۡرَةِ ٱلۡمُنتَهَىٰ,ಸಿದ್ರತುಲ್ ಮುಂತಹಾದ (ತುತ್ತುತುದಿಯ ಬೋರೆ ಮರದ) ಬಳಿಯಲ್ಲಿ.[1],[1] ಮಿಅರಾಜ್ ರಾತ್ರಿಯಲ್ಲಿ ಪ್ರವಾದಿಯವರು (ಅವರ ಮೇಲೆ ಅಲ್ಲಾಹನ ಕೃಪೆ ಮತ್ತು ಶಾಂತಿಯಿರಲಿ) ಸಿದ್ರದುಲ್ ಮುಂತಹಾದ ಬಳಿ ಜಿಬ್ರೀಲರನ್ನು (ಅವರ ಮೇಲೆ ಶಾಂತಿಯಿರಲಿ) ನಿಜರೂಪದಲ್ಲಿ ನೋಡಿದ್ದರು. ಸಿದ್ರತುಲ್ ಮುಂತಹಾ ಎಂದರೆ ಏಳನೇ ಆಕಾಶದಲ್ಲಿರುವ ಬೋರೆ ಮರ. ಇದು ಆಕಾಶದ ಕೊನೆಯ ಗಡಿಯಾಗಿದೆ. ಇದರ ಆಚೆಗೆ ದೇವದೂತರುಗಳಿಗೆ ಪ್ರವೇಶವಿಲ್ಲ.
