surah,ayah,arabic_text,translation,footnotes
15,1,الٓرۚ تِلۡكَ ءَايَٰتُ ٱلۡكِتَٰبِ وَقُرۡءَانٖ مُّبِينٖ,ಅಲಿಫ್ ಲಾಮ್ ರಾ. ಇವು ದೈವಿಕ ಗ್ರಂಥದ ವಚನಗಳು ಮತ್ತು ಸ್ಪಷ್ಟ ಕುರ್‌ಆನ್ ಆಗಿದೆ.,
15,2,رُّبَمَا يَوَدُّ ٱلَّذِينَ كَفَرُواْ لَوۡ كَانُواْ مُسۡلِمِينَ,”ನಾವು ಮುಸಲ್ಮಾನರಾಗಿದ್ದರೆ!” ಎಂದು ಕೆಲವೊಮ್ಮೆ ಸತ್ಯನಿಷೇಧಿಗಳು ಹಾರೈಸುವರು.[1],"[1] ಮರಣದ ಸಮಯದಲ್ಲಿ, ದೇವದೂತರು ನರಕಾಗ್ನಿಯನ್ನು ತೋರಿಸುವಾಗ, ಅವರನ್ನು ನರಕಾಗ್ನಿಗೆ ಎಸೆಯುವಾಗ, ಪಾಪಿಗಳಾದ ಸತ್ಯವಿಶ್ವಾಸಿಗಳನ್ನು ನರಕ ಶಿಕ್ಷೆಯಿಂದ ಬಿಡುಗಡೆಗೊಳಿಸುವಾಗ, ಮುಸಲ್ಮಾನರು ವಿಚಾರಣೆ ನಡೆದು ಸ್ವರ್ಗಕ್ಕೆ ಹೋಗುವಾಗ ಮುಂತಾದ ಸಂದರ್ಭಗಳಲ್ಲಿ ನಾವು ಮುಸಲ್ಮಾನರಾಗಿದ್ದರೆ ಎಂದು ಅವರು ಹಾರೈಸುವರು. ಆದರೆ ಈ ಹಾರೈಕೆಯಿಂದ ಅವರಿಗೆ ಯಾವುದೇ ಪ್ರಯೋಜನವಿರುವುದಿಲ್ಲ."
15,3,ذَرۡهُمۡ يَأۡكُلُواْ وَيَتَمَتَّعُواْ وَيُلۡهِهِمُ ٱلۡأَمَلُۖ فَسَوۡفَ يَعۡلَمُونَ,"ಅವರನ್ನು ಬಿಟ್ಟುಬಿಡಿ. ಅವರು ತಿನ್ನುತ್ತಲೂ, ಆನಂದಿಸುತ್ತಲೂ, ಹುಸಿ ಭರವಸೆಗಳಲ್ಲಿ ತಲ್ಲೀನರಾಗುತ್ತಲೂ ಇರಲಿ. ಸದ್ಯವೇ ಅವರು ತಿಳಿಯುವರು.",
15,4,وَمَآ أَهۡلَكۡنَا مِن قَرۡيَةٍ إِلَّا وَلَهَا كِتَابٞ مَّعۡلُومٞ,ನಾವು ಯಾವುದೇ ಊರನ್ನು ಅದಕ್ಕೆ ಒಂದು ನಿಗದಿತ ಅವಧಿಯನ್ನು ನೀಡದೆ ನಾಶ ಮಾಡಿಲ್ಲ.,
15,5,مَّا تَسۡبِقُ مِنۡ أُمَّةٍ أَجَلَهَا وَمَا يَسۡتَـٔۡخِرُونَ,"ಯಾವುದೇ ಜನತೆ ತಮ್ಮ ನಿಗದಿತ ಅವಧಿಯನ್ನು ದಾಟಿಹೋಗುವುದಿಲ್ಲ, ಹಿಂದೆ ಉಳಿಯುವುದೂ ಇಲ್ಲ.",
15,6,وَقَالُواْ يَٰٓأَيُّهَا ٱلَّذِي نُزِّلَ عَلَيۡهِ ٱلذِّكۡرُ إِنَّكَ لَمَجۡنُونٞ,ಸತ್ಯನಿಷೇಧಿಗಳು ಹೇಳಿದರು: “ಓ ದೇವವಾಣಿ ಅವತೀರ್ಣವಾಗುವವನೇ! ನಿಜಕ್ಕೂ ನೀನೊಬ್ಬ ಮಾನಸಿಕ ಅಸ್ವಸ್ಥ.,
15,7,لَّوۡمَا تَأۡتِينَا بِٱلۡمَلَٰٓئِكَةِ إِن كُنتَ مِنَ ٱلصَّٰدِقِينَ,ನೀನು ಸತ್ಯವಂತನಾಗಿದ್ದರೆ ನೀನೇಕೆ ನಮ್ಮ ಬಳಿಗೆ ದೇವದೂತರುಗಳನ್ನು ತರುವುದಿಲ್ಲ?”,
15,8,مَا نُنَزِّلُ ٱلۡمَلَٰٓئِكَةَ إِلَّا بِٱلۡحَقِّ وَمَا كَانُوٓاْ إِذٗا مُّنظَرِينَ,ನಾವು ದೇವದೂತರುಗಳನ್ನು ಸತ್ಯ ಸಮೇತವಾಗಿಯೇ ಇಳಿಸುತ್ತೇವೆ.[1] ಆಗ ಅವರಿಗೆ ಯಾವುದೇ ಕಾಲಾವಕಾಶ ನೀಡಲಾಗಿರುವುದಿಲ್ಲ.,[1] ಯಾವುದಾದರೂ ಶಿಕ್ಷೆಯನ್ನು ಕಳುಹಿಸುವುದಕ್ಕಾಗಿಯೇ ಹೊರತು ನಾವು ದೇವದೂತರುಗಳನ್ನು ಇಳಿಸುವುದಿಲ್ಲ. ಅಂತಹ ಸಂದರ್ಭಗಳಲ್ಲಿ ಅವರೆಲ್ಲರೂ ನಾಶವಾಗುತ್ತಾರೆ. ಅವರಿಗೆ ಪಶ್ಚಾತ್ತಾಪಪಡಲು ಯಾವುದೇ ಕಾಲಾವಕಾಶ ನೀಡಲಾಗುವುದಿಲ್ಲ.
15,9,إِنَّا نَحۡنُ نَزَّلۡنَا ٱلذِّكۡرَ وَإِنَّا لَهُۥ لَحَٰفِظُونَ,ಈ ಕುರ್‌ಆನನ್ನು ಅವತೀರ್ಣಗೊಳಿಸಿದ್ದು ನಾವೇ. ನಾವೇ ಇದನ್ನು ಸಂರಕ್ಷಿಸುತ್ತೇವೆ.,
15,10,وَلَقَدۡ أَرۡسَلۡنَا مِن قَبۡلِكَ فِي شِيَعِ ٱلۡأَوَّلِينَ,ನಿಮಗಿಂತ ಮೊದಲು ನಾವು ಹಿಂದಿನ ಕಾಲದ ಜನರ ಅನೇಕ ಪಂಗಡಗಳಿಗೆ ಸಂದೇಶವಾಹಕರನ್ನು ಕಳುಹಿಸಿದ್ದೆವು.,
15,11,وَمَا يَأۡتِيهِم مِّن رَّسُولٍ إِلَّا كَانُواْ بِهِۦ يَسۡتَهۡزِءُونَ,ಯಾವುದೇ ಸಂದೇಶವಾಹಕರು ಅವರ ಬಳಿಗೆ ಬಂದಾಗಲೆಲ್ಲಾ ಅವರು ತಮಾಷೆ ಮಾಡಿ ನಗುತ್ತಿದ್ದರು.,
15,12,كَذَٰلِكَ نَسۡلُكُهُۥ فِي قُلُوبِ ٱلۡمُجۡرِمِينَ,ಅಪರಾಧಿಗಳ ಹೃದಯಗಳಲ್ಲಿ ನಾವು ಈ ರೀತಿ ಅದನ್ನು (ತಮಾಷೆ ಮಾಡುವುದನ್ನು) ತೂರಿಸಿ ಬಿಡುತ್ತೇವೆ.,
15,13,لَا يُؤۡمِنُونَ بِهِۦ وَقَدۡ خَلَتۡ سُنَّةُ ٱلۡأَوَّلِينَ,ಅವರು ಅದರಲ್ಲಿ ವಿಶ್ವಾಸವಿಡುವುದಿಲ್ಲ. ಹಿಂದಿನ ಕಾಲದ ಜನರ ಮೇಲಿನ ಶಿಕ್ಷಾಕ್ರಮವು ಈಗಾಗಲೇ ಜರುಗಿ ಬಿಟ್ಟಿದೆ.,
15,14,وَلَوۡ فَتَحۡنَا عَلَيۡهِم بَابٗا مِّنَ ٱلسَّمَآءِ فَظَلُّواْ فِيهِ يَعۡرُجُونَ,"ನಾವು ಅವರ ಮೇಲೆ ಆಕಾಶದ ದ್ವಾರವನ್ನು ತೆರೆದುಕೊಟ್ಟು ಅವರು ಅದಕ್ಕೆ ಏರಿಹೋದರೂ ಸಹ,",
15,15,لَقَالُوٓاْ إِنَّمَا سُكِّرَتۡ أَبۡصَٰرُنَا بَلۡ نَحۡنُ قَوۡمٞ مَّسۡحُورُونَ,"ಅವರು ಹೇಳುವರು: “ನಮ್ಮನ್ನು ಮಂತ್ರಮುಗ್ಧಗೊಳಿಸಲಾಗಿದೆ. ಅಲ್ಲ, ನಮಗೆ ಮಾಟ ಮಾಡಲಾಗಿದೆ.”[1]",[1] ದೇವದೂತರು ಬರಬೇಕು ಎಂದು ಸತ್ಯನಿಷೇಧಿಗಳು ಆಗ್ರಹಿಸುವುದು ಕೇವಲ ಸತ್ಯವಿಶ್ವಾಸಿಗಳಾಗುವುದರಿಂದ ನುಣುಚಿಕೊಳ್ಳಲು ಮಾತ್ರ. ಅವರಿಗೆ ಆಕಾಶದ ಬಾಗಿಲುಗಳನ್ನು ತೆರೆದುಕೊಟ್ಟು ಅವರು ಅದಕ್ಕೆ ಏರಿ ಹೋಗಿ ಅಲ್ಲಿನ ಸ್ಥಿತಿಗಳನ್ನು ಕಣ್ಣಾರೆ ನೋಡಿದರೂ ಅವರು ಸಂದೇಶವಾಹಕರಲ್ಲಿ ವಿಶ್ವಾಸವಿಡುವುದಿಲ್ಲ. ನಮ್ಮನ್ನು ಮಂತ್ರಮುಗ್ಧಗೊಳಿಸಲಾಗಿದೆ ಅಥವಾ ನಮಗೆ ಮಾಟ ಮಾಡಲಾಗಿದೆ ಎಂದೇ ಅವರು ಹೇಳುವರು.
15,16,وَلَقَدۡ جَعَلۡنَا فِي ٱلسَّمَآءِ بُرُوجٗا وَزَيَّنَّٰهَا لِلنَّٰظِرِينَ,ನಾವು ಆಕಾಶದಲ್ಲಿ ನಕ್ಷತ್ರ ಪುಂಜಗಳನ್ನು ಮಾಡಿದ್ದೇವೆ ಮತ್ತು ನೋಡುಗರಿಗಾಗಿ ಅವುಗಳನ್ನು ಅಲಂಕರಿಸಿದ್ದೇವೆ.,
