surah,ayah,arabic_text,translation,footnotes
44,1,حمٓ,ಹಾ-ಮೀಮ್.,
44,2,وَٱلۡكِتَٰبِ ٱلۡمُبِينِ,ಸ್ಪಷ್ಟ ಗ್ರಂಥದ ಮೇಲಾಣೆ!,
44,3,إِنَّآ أَنزَلۡنَٰهُ فِي لَيۡلَةٖ مُّبَٰرَكَةٍۚ إِنَّا كُنَّا مُنذِرِينَ,ನಿಶ್ಚಯವಾಗಿಯೂ ನಾವು ಇದನ್ನು ಒಂದು ಸಮೃದ್ಧ ರಾತ್ರಿಯಲ್ಲಿ ಅವತೀರ್ಣಗೊಳಿಸಿದ್ದೇನೆ. ನಿಶ್ಚಯವಾಗಿಯೂ ನಾವು ಮುನ್ನೆಚ್ಚರಿಕೆ ನೀಡುವವರಾಗಿದ್ದೇವೆ.,
44,4,فِيهَا يُفۡرَقُ كُلُّ أَمۡرٍ حَكِيمٍ,ಆ ರಾತ್ರಿಯಲ್ಲಿ ಎಲ್ಲಾ ಕಟ್ಟುನಿಟ್ಟಿನ ಕಾರ್ಯಗಳನ್ನು ನಿರ್ಣಯಿಸಲಾಗುವುದು.,
44,5,أَمۡرٗا مِّنۡ عِندِنَآۚ إِنَّا كُنَّا مُرۡسِلِينَ,ನಮ್ಮ ಕಡೆಯ ಆಜ್ಞೆಯಿಂದ! ನಿಶ್ಚಯವಾಗಿಯೂ ನಾವೇ (ಸಂದೇಶವಾಹಕರನ್ನು) ಕಳುಹಿಸುವವರು.,
44,6,رَحۡمَةٗ مِّن رَّبِّكَۚ إِنَّهُۥ هُوَ ٱلسَّمِيعُ ٱلۡعَلِيمُ,ನಿಮ್ಮ ಪರಿಪಾಲಕನ (ಅಲ್ಲಾಹನ) ದಯೆಯಿಂದ. ನಿಶ್ಚಯವಾಗಿಯೂ ಅವನು ಎಲ್ಲವನ್ನು ಕೇಳುವವನು ಮತ್ತು ತಿಳಿದವನಾಗಿದ್ದಾನೆ.,
44,7,رَبِّ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِ وَمَا بَيۡنَهُمَآۖ إِن كُنتُم مُّوقِنِينَ,ಅವನು ಭೂಮ್ಯಾಕಾಶಗಳ ಮತ್ತು ಅವುಗಳ ನಡುವೆಯಿರುವ ಎಲ್ಲಾ ವಸ್ತುಗಳ ಪರಿಪಾಲಕ. ನೀವು ದೃಢವಾಗಿ ವಿಶ್ವಾಸವಿಡುವವರಾಗಿದ್ದರೆ.,
44,8,لَآ إِلَٰهَ إِلَّا هُوَ يُحۡيِۦ وَيُمِيتُۖ رَبُّكُمۡ وَرَبُّ ءَابَآئِكُمُ ٱلۡأَوَّلِينَ,ಅವನ ಹೊರತು ಆರಾಧನೆಗೆ ಅರ್ಹರಾದ ಅನ್ಯ ದೇವರಿಲ್ಲ. ಅವನು ಜೀವ ಮತ್ತು ಮರಣವನ್ನು ನೀಡುತ್ತಾನೆ. ಅವನು ನಿಮ್ಮ ಮತ್ತು ನಿಮ್ಮ ಪೂರ್ವಜರ ಪರಿಪಾಲಕನಾಗಿದ್ದಾನೆ.,
44,9,بَلۡ هُمۡ فِي شَكّٖ يَلۡعَبُونَ,ಆದರೆ ಅವರು ಸಂಶಯದಲ್ಲಿ ಬಿದ್ದು ಆಡುತ್ತಿದ್ದಾರೆ.,
44,10,فَٱرۡتَقِبۡ يَوۡمَ تَأۡتِي ٱلسَّمَآءُ بِدُخَانٖ مُّبِينٖ,ಆಕಾಶವು ಸ್ಪಷ್ಟವಾಗಿ ಕಾಣುವ ಹೊಗೆಯನ್ನು ತರುವ ದಿನವನ್ನು ನಿರೀಕ್ಷಿಸಿ.,
44,11,يَغۡشَى ٱلنَّاسَۖ هَٰذَا عَذَابٌ أَلِيمٞ,ಅದು ಮನುಷ್ಯರನ್ನು ಆವರಿಸಿಕೊಳ್ಳುವುದು. ಇದು ಯಾತನಾಮಯ ಶಿಕ್ಷೆಯಾಗಿದೆ.,
44,12,رَّبَّنَا ٱكۡشِفۡ عَنَّا ٱلۡعَذَابَ إِنَّا مُؤۡمِنُونَ,(ಅವರು ಹೇಳುವರು): “ನಮ್ಮ ಪರಿಪಾಲಕನೇ! ನಮ್ಮಿಂದ ಈ ಶಿಕ್ಷೆಯನ್ನು ನಿವಾರಿಸು. ನಿಶ್ಚಯವಾಗಿಯೂ ನಾವು ವಿಶ್ವಾಸವಿಡುತ್ತೇವೆ.”,
44,13,أَنَّىٰ لَهُمُ ٱلذِّكۡرَىٰ وَقَدۡ جَآءَهُمۡ رَسُولٞ مُّبِينٞ,ಅವರಿಗೆ ಉಪದೇಶವು ಪ್ರಯೋಜನಪಡುವುದು ಹೇಗೆ? (ವಿಷಯವನ್ನು) ಸ್ಪಷ್ಟವಾಗಿ ವಿವರಿಸುವ ಒಬ್ಬ ಸಂದೇಶವಾಹಕರು ಅವರ ಬಳಿಗೆ ಬಂದಿದ್ದರು.,
44,14,ثُمَّ تَوَلَّوۡاْ عَنۡهُ وَقَالُواْ مُعَلَّمٞ مَّجۡنُونٌ,ಆದರೂ ಅವರು ಆ ಸಂದೇಶವಾಹಕರಿಂದ ವಿಮುಖರಾದರು. ಅವರು ಹೇಳಿದರು: “ಇವನು ಕಲಿಸಿಕೊಡಲಾದ ಮಾನಸಿಕ ಅಸ್ವಸ್ಥ!”,
44,15,إِنَّا كَاشِفُواْ ٱلۡعَذَابِ قَلِيلًاۚ إِنَّكُمۡ عَآئِدُونَ,ನಿಶ್ಚಯವಾಗಿಯೂ ನಾವು ಶಿಕ್ಷೆಯನ್ನು ಸ್ವಲ್ಪ ನಿವಾರಿಸುವೆವು. ಆದರೆ ನೀವು ನಿಶ್ಚಯವಾಗಿಯೂ (ಹಿಂದಿನ ಸ್ಥಿತಿಗೇ) ಮರಳುವಿರಿ!,
44,16,يَوۡمَ نَبۡطِشُ ٱلۡبَطۡشَةَ ٱلۡكُبۡرَىٰٓ إِنَّا مُنتَقِمُونَ,ನಾವು ಅತ್ಯಂತ ಬಲಿಷ್ಠ ಹಿಡಿತದೊಂದಿಗೆ ಹಿಡಿಯುವ ದಿನ! ನಿಶ್ಚಯವಾಗಿಯೂ ನಾವು ಪ್ರತೀಕಾರ ಪಡೆಯುವೆವು.,
