surah,ayah,arabic_text,translation,footnotes
76,1,هَلۡ أَتَىٰ عَلَى ٱلۡإِنسَٰنِ حِينٞ مِّنَ ٱلدَّهۡرِ لَمۡ يَكُن شَيۡـٔٗا مَّذۡكُورًا,ಮನುಷ್ಯನು ಪ್ರಸ್ತಾಪಯೋಗ್ಯವೇ ಆಗಿರದಿದ್ದ ಒಂದು ಕಾಲವು ಅವನ ಮೇಲೆ ಕಳೆದುಹೋಗಿಲ್ಲವೇ?,
76,2,إِنَّا خَلَقۡنَا ٱلۡإِنسَٰنَ مِن نُّطۡفَةٍ أَمۡشَاجٖ نَّبۡتَلِيهِ فَجَعَلۡنَٰهُ سَمِيعَۢا بَصِيرًا,ನಿಶ್ಚಯವಾಗಿಯೂ ನಾವು ಮನುಷ್ಯನನ್ನು ಸಮ್ಮಿಶ್ರ ವೀರ್ಯದಿಂದ ಸೃಷ್ಟಿಸಿದೆವು. ಅವನನ್ನು ಪರೀಕ್ಷಿಸುವುದಕ್ಕಾಗಿ. ನಾವು ಅವನನ್ನು ಕೇಳುವವನಾಗಿ ಮತ್ತು ನೋಡುವವನಾಗಿ ಮಾಡಿದೆವು.,
76,3,إِنَّا هَدَيۡنَٰهُ ٱلسَّبِيلَ إِمَّا شَاكِرٗا وَإِمَّا كَفُورًا,ನಿಶ್ಚಯವಾಗಿಯೂ ನಾವು ಅವನಿಗೆ ಮಾರ್ಗವನ್ನು ತೋರಿಸಿದೆವು. ಅವನು ಒಂದೋ ಕೃತಜ್ಞನಾಗಲೆಂದು ಅಥವಾ ಕೃತಘ್ನನಾಗಲೆಂದು.,
76,4,إِنَّآ أَعۡتَدۡنَا لِلۡكَٰفِرِينَ سَلَٰسِلَاْ وَأَغۡلَٰلٗا وَسَعِيرًا,"ನಿಶ್ಚಯವಾಗಿಯೂ ನಾವು ಸತ್ಯನಿಷೇಧಿಗಳಿಗೆ ಸಂಕೋಲೆಗಳನ್ನು, ಬೇಡಿಗಳನ್ನು ಮತ್ತು ಜ್ವಲಿಸುವ ನರಕವನ್ನು ಸಿದ್ಧಗೊಳಿಸಿದ್ದೇವೆ.",
76,5,إِنَّ ٱلۡأَبۡرَارَ يَشۡرَبُونَ مِن كَأۡسٖ كَانَ مِزَاجُهَا كَافُورًا,ನಿಶ್ಚಯವಾಗಿಯೂ ನೀತಿವಂತರು ಒಂದು ಲೋಟದಿಂದ ಕುಡಿಯುವರು. ಅದರ ಮಿಶ್ರಣವು ಕರ್ಪೂರವಾಗಿರುವುದು.,
76,6,عَيۡنٗا يَشۡرَبُ بِهَا عِبَادُ ٱللَّهِ يُفَجِّرُونَهَا تَفۡجِيرٗا,ಅದೊಂದು ಚಿಲುಮೆಯ ನೀರಾಗಿದೆ. ಅಲ್ಲಾಹನ ದಾಸರು ಅದರಿಂದ ಕುಡಿಯುವರು. ಅವರು (ಬಯಸಿದ ಸ್ಥಳದಲ್ಲಿ) ಅದನ್ನು ಚಿಮ್ಮಿ ಹರಿಯುವಂತೆ ಮಾಡುವರು.,
76,7,يُوفُونَ بِٱلنَّذۡرِ وَيَخَافُونَ يَوۡمٗا كَانَ شَرُّهُۥ مُسۡتَطِيرٗا,"ಅವರು (ಅಲ್ಲಾಹನ ದಾಸರು) ಯಾರೆಂದರೆ, ಹರಕೆಗಳನ್ನು ಈಡೇರಿಸುವವರು ಮತ್ತು ನಾಲ್ಕೂ ಕಡೆ ಕೆಡುಕು ಹರಡುವ ಒಂದು ದಿನವನ್ನು ಭಯಪಡುವವರು.",
76,8,وَيُطۡعِمُونَ ٱلطَّعَامَ عَلَىٰ حُبِّهِۦ مِسۡكِينٗا وَيَتِيمٗا وَأَسِيرًا,"ಅವರು ಆಹಾರದ  ಮೇಲೆ ಪ್ರೀತಿಯಿದ್ದೂ ಸಹ ಅದನ್ನು ಬಡವರಿಗೆ, ಅನಾಥರಿಗೆ ಮತ್ತು ಖೈದಿಗಳಿಗೆ ನೀಡುವವರು.",
76,9,إِنَّمَا نُطۡعِمُكُمۡ لِوَجۡهِ ٱللَّهِ لَا نُرِيدُ مِنكُمۡ جَزَآءٗ وَلَا شُكُورًا,(ಅವರು ಹೇಳುತ್ತಾರೆ): “ನಾವು ನಿಮಗೆ ಆಹಾರ ನೀಡುವುದು ಅಲ್ಲಾಹನ ಸಂಪ್ರೀತಿಗಾಗಿ ಮಾತ್ರ. ನಾವು ನಿಮ್ಮಿಂದ ಯಾವುದೇ ಪ್ರತಿಫಲ ಅಥವಾ ಕೃತಜ್ಞತೆಯನ್ನು ಬಯಸುವುದಿಲ್ಲ.,
76,10,إِنَّا نَخَافُ مِن رَّبِّنَا يَوۡمًا عَبُوسٗا قَمۡطَرِيرٗا,ನಾವು ನಮ್ಮ ಪರಿಪಾಲಕನಿಂದ (ಅಲ್ಲಾಹನಿಂದ) ಆ ಕಠೋರ ಮತ್ತು ಆತಂಕಕಾರಿ ದಿನವನ್ನು ಭಯಪಡುತ್ತೇವೆ.”,
76,11,فَوَقَىٰهُمُ ٱللَّهُ شَرَّ ذَٰلِكَ ٱلۡيَوۡمِ وَلَقَّىٰهُمۡ نَضۡرَةٗ وَسُرُورٗا,ಆದ್ದರಿಂದ ಅಲ್ಲಾಹು ಅವರನ್ನು ಆ ದಿನದ ಕೆಡುಕಿನಿಂದ ಕಾಪಾಡುವನು ಮತ್ತು ಅವರಿಗೆ ತಾಜಾತನ ಹಾಗೂ ಸಂತೋಷವನ್ನು ದಯಪಾಲಿಸುವನು.,
76,12,وَجَزَىٰهُم بِمَا صَبَرُواْ جَنَّةٗ وَحَرِيرٗا,ಅವರು ತಾಳ್ಮೆ ವಹಿಸಿದ್ದಕ್ಕೆ ಪ್ರತಿಫಲವಾಗಿ ಅವರಿಗೆ ಸ್ವರ್ಗವನ್ನು ಮತ್ತು ರೇಷ್ಮೆ ಉಡುಪುಗಳನ್ನು ನೀಡುವನು.,
