surah,ayah,arabic_text,translation,footnotes
77,1,وَٱلۡمُرۡسَلَٰتِ عُرۡفٗا,ಮನದಣಿಸುತ್ತಾ ಸಾಗುವ ಮಾರುತಗಳ ಮೇಲಾಣೆ!,
77,2,فَٱلۡعَٰصِفَٰتِ عَصۡفٗا,ಬಲವಾಗಿ ಬೀಸುವ ಮಾರುತಗಳ ಮೇಲಾಣೆ!,
77,3,وَٱلنَّٰشِرَٰتِ نَشۡرٗا,(ಮೋಡಗಳನ್ನು) ಎತ್ತಿ ಹಬ್ಬಿಸುವ ಮಾರುತಗಳ ಮೇಲಾಣೆ!,
77,4,فَٱلۡفَٰرِقَٰتِ فَرۡقٗا,ಸತ್ಯಾಸತ್ಯಗಳನ್ನು ಬೇರ್ಪಡಿಸುವ ದೇವದೂತರ ಮೇಲಾಣೆ!,
77,5,فَٱلۡمُلۡقِيَٰتِ ذِكۡرًا,ದೇವವಾಣಿಯನ್ನು ತರುವ ದೇವದೂತರ ಮೇಲಾಣೆ!,
77,6,عُذۡرًا أَوۡ نُذۡرًا,ಆರೋಪ ನಿವಾರಿಸಲು ಅಥವಾ ಎಚ್ಚರಿಕೆ ನೀಡಲು.,
77,7,إِنَّمَا تُوعَدُونَ لَوَٰقِعٞ,ನಿಶ್ಚಯವಾಗಿಯೂ ನಿಮಗೆ ವಾಗ್ದಾನ ಮಾಡಲಾಗುವ ವಿಷಯವು ಖಂಡಿತ ಸಂಭವಿಸುತ್ತದೆ.,
77,8,فَإِذَا ٱلنُّجُومُ طُمِسَتۡ,ನಕ್ಷತ್ರಗಳನ್ನು ಪ್ರಕಾಶರಹಿತವಾಗಿ ಮಾಡಲಾಗುವಾಗ.,
77,9,وَإِذَا ٱلسَّمَآءُ فُرِجَتۡ,ಆಕಾಶವನ್ನು ಹರಿದು ತೆರೆಯಲಾಗುವಾಗ.,
77,10,وَإِذَا ٱلۡجِبَالُ نُسِفَتۡ,ಪರ್ವತಗಳನ್ನು ನುಚ್ಚುನೂರು ಮಾಡಿ ಹಾರಿಸಲಾಗುವಾಗ.,
77,11,وَإِذَا ٱلرُّسُلُ أُقِّتَتۡ,ಸಂದೇಶವಾಹಕರುಗಳನ್ನು ನಿಶ್ಚಿತ ಸಮಯಕ್ಕೆ ಕರೆತರಲಾಗುವಾಗ.[1],[1] ಅಂದರೆ ಜನರ ಬಗ್ಗೆ ತೀರ್ಪು ನೀಡುವಾಗ ಆಯಾ ಸಮುದಾಯಕ್ಕೆ ಕಳುಹಿಸಲಾದ ಸಂದೇಶವಾಹಕರುಗಳನ್ನು ಕರೆಸಿ ಅವರಿಂದ ವಿವರಣೆಗಳನ್ನು ಪಡೆದು ತೀರ್ಪು ನೀಡಲಾಗುವುದು.
77,12,لِأَيِّ يَوۡمٍ أُجِّلَتۡ,ಅವರನ್ನು ಯಾವ ದಿನಕ್ಕಾಗಿ ಮಂದೂಡಲಾಗಿದೆ.,
77,13,لِيَوۡمِ ٱلۡفَصۡلِ,ತೀರ್ಪಿನ ದಿನಕ್ಕಾಗಿ.,
77,14,وَمَآ أَدۡرَىٰكَ مَا يَوۡمُ ٱلۡفَصۡلِ,ತೀರ್ಪಿನ ದಿನ ಏನೆಂದು ನಿಮಗೇನು ಗೊತ್ತು?,
77,15,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,ಅಂದು ನಿಷೇಧಿಸಿದವರಿಗೆ ವಿನಾಶವಿದೆ.,
77,16,أَلَمۡ نُهۡلِكِ ٱلۡأَوَّلِينَ,ನಾವು ಹಿಂದಿನ ಕಾಲದವರನ್ನು ನಾಶ ಮಾಡಲಿಲ್ಲವೇ?,
77,17,ثُمَّ نُتۡبِعُهُمُ ٱلۡأٓخِرِينَ,ನಂತರ ನಾವು ಅವರ ಬಳಿಕ ಅವರ ನಂತರದವರನ್ನು ತಂದೆವು.,
77,18,كَذَٰلِكَ نَفۡعَلُ بِٱلۡمُجۡرِمِينَ,ನಾವು ಅಪರಾಧಿಗಳೊಂದಿಗೆ ಈ ರೀತಿ ವರ್ತಿಸುವೆವು.,
77,19,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,ಅಂದು ನಿಷೇಧಿಸಿದವರಿಗೆ ವಿನಾಶವಿದೆ.,
77,20,أَلَمۡ نَخۡلُقكُّم مِّن مَّآءٖ مَّهِينٖ,ನಾವು ನಿಮ್ಮನ್ನು ತುಚ್ಛ ದ್ರವದಿಂದ ಸೃಷ್ಟಿಸಲಿಲ್ಲವೇ?,
77,21,فَجَعَلۡنَٰهُ فِي قَرَارٖ مَّكِينٍ,ನಂತರ ನಾವು ಅದನ್ನು ಸುರಕ್ಷಿತವಾದ ಭದ್ರ ಸ್ಥಳದಲ್ಲಿಟ್ಟೆವು.,
77,22,إِلَىٰ قَدَرٖ مَّعۡلُومٖ,ಒಂದು ನಿಶ್ಚಿತ ಅವಧಿಯವರೆಗೆ.,
77,23,فَقَدَرۡنَا فَنِعۡمَ ٱلۡقَٰدِرُونَ,ನಂತರ ನಾವು ನಿರ್ಣಯಿಸಿದೆವು. ನಾವು ಎಷ್ಟು ಉತ್ತಮ ನಿರ್ಣಯಗಾರರು!,
77,24,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,ಅಂದು ನಿಷೇಧಿಸಿದವರಿಗೆ ವಿನಾಶವಿದೆ.,
77,25,أَلَمۡ نَجۡعَلِ ٱلۡأَرۡضَ كِفَاتًا,ನಾವು ಭೂಮಿಯನ್ನು ಸಂಗ್ರಹಿಸುವ ಸ್ಥಳವಾಗಿ ಮಾಡಲಿಲ್ಲವೇ?,
77,26,أَحۡيَآءٗ وَأَمۡوَٰتٗا,ಸತ್ತವರನ್ನು ಮತ್ತು ಬದುಕಿರುವವರನ್ನು.,
77,27,وَجَعَلۡنَا فِيهَا رَوَٰسِيَ شَٰمِخَٰتٖ وَأَسۡقَيۡنَٰكُم مَّآءٗ فُرَاتٗا,ನಾವು ಅದರಲ್ಲಿ ಎತ್ತರೆತ್ತರದ ದೃಢ ಪರ್ವತಗಳನ್ನು ಸ್ಥಾಪಿಸಿದೆವು ಮತ್ತು ನಿಮಗೆ ಕುಡಿಯಲು ಸಿಹಿಯಾದ ನೀರನ್ನು ನೀಡಿದೆವು.,
77,28,وَيۡلٞ يَوۡمَئِذٖ لِّلۡمُكَذِّبِينَ,ಅಂದು ನಿಷೇಧಿಸಿದವರಿಗೆ ವಿನಾಶವಿದೆ.,
77,29,ٱنطَلِقُوٓاْ إِلَىٰ مَا كُنتُم بِهِۦ تُكَذِّبُونَ,(ಸತ್ಯನಿಷೇಧಿಗಳೊಡನೆ ಹೇಳಲಾಗುವುದು): “ನೀವು ನಿಷೇಧಿಸುತ್ತಿದ್ದ ಆ ನರಕಕ್ಕೆ ಹೋಗಿರಿ.”,
77,30,ٱنطَلِقُوٓاْ إِلَىٰ ظِلّٖ ذِي ثَلَٰثِ شُعَبٖ,ಮೂರು ಶಾಖೆಗಳಿರುವ ನೆರಳಿಗೆ ಹೋಗಿರಿ.,
77,31,لَّا ظَلِيلٖ وَلَا يُغۡنِي مِنَ ٱللَّهَبِ,ಅದು ನೆರಳನ್ನು ನೀಡುವುದಿಲ್ಲ. ಅಗ್ನಿಜ್ವಾಲೆಯಿಂದ ರಕ್ಷಿಸುವುದೂ ಇಲ್ಲ.,
