surah,ayah,arabic_text,translation,footnotes
75,1,لَآ أُقۡسِمُ بِيَوۡمِ ٱلۡقِيَٰمَةِ,ನಾನು ಪುನರುತ್ಥಾನದ ದಿನದ ಮೇಲೆ ಆಣೆ ಮಾಡುತ್ತೇನೆ.,
75,2,وَلَآ أُقۡسِمُ بِٱلنَّفۡسِ ٱللَّوَّامَةِ,ನಾನು ಆಕ್ಷೇಪಿಸುವ ಮನಸ್ಸಿನ ಮೇಲೆ ಆಣೆ ಮಾಡುತ್ತೇನೆ.,
75,3,أَيَحۡسَبُ ٱلۡإِنسَٰنُ أَلَّن نَّجۡمَعَ عِظَامَهُۥ,ಮನುಷ್ಯನು ಭಾವಿಸುತ್ತಿದ್ದಾನೆಯೇ ನಾವು ಅವನ ಮೂಳೆಗಳನ್ನು ಜೋಡಿಸಲಾರೆವು ಎಂದು?,
75,4,بَلَىٰ قَٰدِرِينَ عَلَىٰٓ أَن نُّسَوِّيَ بَنَانَهُۥ,ಹೌದು! ನಮಗೆ ಅವನ ಬೆರಳ ತುದಿಗಳನ್ನು ಕೂಡ ಸರಿಪಡಿಸುವ ಸಾಮರ್ಥ್ಯವಿದೆ.,
75,5,بَلۡ يُرِيدُ ٱلۡإِنسَٰنُ لِيَفۡجُرَ أَمَامَهُۥ,ಆದರೆ ಮನುಷ್ಯನು ಮುಂದೆಯೂ ಕೂಡ ಅವಿಧೇಯನಾಗಿಯೇ ಇರಲು ಬಯಸುತ್ತಾನೆ.,
75,6,يَسۡـَٔلُ أَيَّانَ يَوۡمُ ٱلۡقِيَٰمَةِ,ಅವನು ಕೇಳುತ್ತಾನೆ: “ಪುನರುತ್ಥಾನ ದಿನ ಯಾವಾಗ ಸಂಭವಿಸುತ್ತದೆ?”,
75,7,فَإِذَا بَرِقَ ٱلۡبَصَرُ,ದೃಷ್ಟಿಯು ಕೋರೈಸುವಾಗ.,
75,8,وَخَسَفَ ٱلۡقَمَرُ,ಚಂದ್ರ ಪ್ರಕಾಶ ರಹಿತವಾಗುವಾಗ.,
75,9,وَجُمِعَ ٱلشَّمۡسُ وَٱلۡقَمَرُ,ಸೂರ್ಯ-ಚಂದ್ರರನ್ನು ಜೋಡಿಸಲಾಗುವಾಗ.[1],[1] ಅಂದರೆ ಬೆಳಕು ರಹಿತವಾಗುವುದರಲ್ಲಿ ಸೂರ್ಯ ಮತ್ತು ಚಂದ್ರ ಸಮಾನರಾಗುವಾಗ. ಎರಡೂ ಖಗೋಳ ಕಾಯಗಳ ಬೆಳಕು ನಂದಿ ಹೋಗಲಿದೆ ಎಂದರ್ಥ.
75,10,يَقُولُ ٱلۡإِنسَٰنُ يَوۡمَئِذٍ أَيۡنَ ٱلۡمَفَرُّ,ಅಂದು ಮನುಷ್ಯನು ಕೇಳುವನು: “ಪಲಾಯನ ಮಾಡಲು ಸ್ಥಳವೆಲ್ಲಿದೆ?”,
75,11,كَلَّا لَا وَزَرَ,"ಇಲ್ಲ, ಯಾವುದೇ ರಕ್ಷಣೆಯೂ ಇಲ್ಲ.",
